Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,7/17/2021,06:17,Cylinder,100,1,200,0,3.6,Invalid/No Break,0.23,453.6,57.76
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:8.166,5.15993705599912,0.655001941600985,0,0.000885,0,0
0:0:8.265,6.04068493279897,0.772212815361161,0,0.000885,0,0
0:0:8.366,6.92143280959882,0.882528931841327,0,0.000885,0,0
0:0:8.465,6.92143280959882,0.882528931841327,0,0.000885,0,0
0:0:8.566,7.27284231599876,0.92389747552139,0,0.000885,0,0
0:0:8.663,7.21501543519878,0.917002718241379,0,0.000885,0,0
0:0:8.760,7.21501543519878,0.917002718241379,0,0.000885,0,0
0:0:8.863,7.50859806079873,0.958371261921441,0,0.000885,0,0
0:0:8.965,7.38849607759874,0.93768699008141,0,0.000885,0,0
0:0:9.063,7.21501543519878,0.917002718241379,0,0.000885,0,0
0:0:9.170,7.21501543519878,0.917002718241379,0,0.000885,0,0
0:0:9.267,7.62425182239871,0.972160776481462,0,0.000885,0,0
0:0:9.369,7.6820787031987,0.979055533761473,0,0.000885,0,0
0:0:9.470,8.03348820959864,1.02042407744153,0,0.000885,0,0
0:0:9.570,8.03348820959864,1.02042407744153,0,0.000885,0,0
0:0:9.667,7.97566132879865,1.01352932016152,0,0.000885,0,0
0:0:9.765,7.91783444799866,1.00663456288151,0,0.000885,0,0
0:0:9.865,8.21141707359861,1.04800310656158,0,0.000885,0,0
0:0:9.966,8.21141707359861,1.04800310656158,0,0.000885,0,0
0:0:10.066,8.74075544399852,1.11005592208167,0,0.000885,0,0
0:0:10.164,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:10.258,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:10.359,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:10.459,8.74075544399852,1.11005592208167,0,0.000885,0,0
0:0:10.563,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:10.659,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:10.756,9.61705509919837,1.22726679584185,0,0.000885,0,0
0:0:10.855,10.6179049591982,1.35137242688203,0,0.000885,0,0
0:0:10.957,10.7335587207982,1.36516194144205,0,0.000885,0,0
0:0:11.057,10.7335587207982,1.36516194144205,0,0.000885,0,0
0:0:11.155,10.6179049591982,1.35137242688203,0,0.000885,0,0
0:0:11.252,10.7335587207982,1.36516194144205,0,0.000885,0,0
0:0:11.351,10.9693144655981,1.39963572784211,0,0.000885,0,0
0:0:11.452,10.9693144655981,1.39963572784211,0,0.000885,0,0
0:0:11.553,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:11.653,11.614306597598,1.47547805792222,0,0.000885,0,0
0:0:11.751,11.672133478398,1.48926757248224,0,0.000885,0,0
0:0:11.849,11.672133478398,1.48926757248224,0,0.000885,0,0
0:0:11.951,12.023542984798,1.5306361161623,0,0.000885,0,0
0:0:12.051,12.2592987295979,1.55821514528234,0,0.000885,0,0
0:0:12.150,12.4906062527979,1.5926889316824,0,0.000885,0,0
0:0:12.248,12.4906062527979,1.5926889316824,0,0.000885,0,0
0:0:12.346,13.1978734871978,1.68232077632253,0,0.000885,0,0
0:0:12.447,13.0777715039978,1.66853126176251,0,0.000885,0,0
0:0:12.547,13.0777715039978,1.66853126176251,0,0.000885,0,0
0:0:12.647,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:12.754,13.7227636359977,1.74437359184262,0,0.000885,0,0
0:0:12.852,13.7850387383977,1.75816310640264,0,0.000885,0,0
0:0:12.953,13.7850387383977,1.75816310640264,0,0.000885,0,0
0:0:13.054,14.1364482447976,1.79953165008271,0,0.000885,0,0
0:0:13.154,14.3677557679976,1.82711067920275,0,0.000885,0,0
0:0:13.251,14.8392672575975,1.88916349472284,0,0.000885,0,0
0:0:13.357,14.8392672575975,1.88916349472284,0,0.000885,0,0
0:0:13.458,15.6577400319973,1.992584853923,0,0.000885,0,0
0:0:13.559,15.8934957767973,2.02705864032305,0,0.000885,0,0
0:0:13.663,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:13.763,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:13.865,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:13.966,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:14.068,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:14.168,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:14.270,16.9521725175971,2.15805902864325,0,0.000885,0,0
0:0:14.371,17.1834800407971,2.18563805776329,0,0.000885,0,0
0:0:14.472,17.419235785597,2.22011184416334,0,0.000885,0,0
0:0:14.573,17.419235785597,2.22011184416334,0,0.000885,0,0
0:0:14.675,17.712818411197,2.25458563056339,0,0.000885,0,0
0:0:14.776,18.0064010367969,2.29595417424345,0,0.000885,0,0
0:0:14.876,18.3578105431969,2.33732271792352,0,0.000885,0,0
0:0:14.976,18.3578105431969,2.33732271792352,0,0.000885,0,0
0:0:15.078,18.3578105431969,2.33732271792352,0,0.000885,0,0
0:0:15.179,18.6513931687968,2.37179650432357,0,0.000885,0,0
0:0:15.280,19.1184564367968,2.43384931984366,0,0.000885,0,0
0:0:15.376,19.1184564367968,2.43384931984366,0,0.000885,0,0
0:0:15.476,19.4120390623967,2.47521786352372,0,0.000885,0,0
0:0:15.576,19.4120390623967,2.47521786352372,0,0.000885,0,0
0:0:15.678,19.5899679263967,2.49590213536375,0,0.000885,0,0
0:0:15.775,19.5899679263967,2.49590213536375,0,0.000885,0,0
0:0:15.874,20.0570311943966,2.55106019360384,0,0.000885,0,0
0:0:15.973,20.5285426839965,2.61311300912393,0,0.000885,0,0
0:0:16.074,20.5285426839965,2.61311300912393,0,0.000885,0,0
0:0:16.175,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:16.273,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:16.371,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:16.469,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:16.570,21.5827712031963,2.75100815472414,0,0.000885,0,0
0:0:16.672,22.4056921991962,2.85442951392429,0,0.000885,0,0
0:0:16.770,22.5213459607962,2.86821902848431,0,0.000885,0,0
0:0:16.868,22.5213459607962,2.86821902848431,0,0.000885,0,0
0:0:16.968,22.6369997223962,2.88200854304433,0,0.000885,0,0
0:0:17.069,23.286440075996,2.96474563040446,0,0.000885,0,0
0:0:17.171,23.637849582396,3.00611417408452,0,0.000885,0,0
0:0:17.270,23.637849582396,3.00611417408452,0,0.000885,0,0
0:0:17.367,24.1627397311959,3.07506174688463,0,0.000885,0,0
0:0:17.464,24.4563223567958,3.11643029056469,0,0.000885,0,0
0:0:17.565,24.6342512207958,3.13711456240472,0,0.000885,0,0
0:0:17.666,24.6342512207958,3.13711456240472,0,0.000885,0,0
0:0:17.766,24.9856607271958,3.17848310608478,0,0.000885,0,0
0:0:17.863,25.1591413695957,3.20606213520482,0,0.000885,0,0
0:0:17.959,25.1591413695957,3.20606213520482,0,0.000885,0,0
0:0:18.060,25.1591413695957,3.20606213520482,0,0.000885,0,0
0:0:18.164,25.6884797399956,3.26811495072492,0,0.000885,0,0
0:0:18.265,25.3948971143957,3.23364116432486,0,0.000885,0,0
0:0:18.372,25.3948971143957,3.23364116432486,0,0.000885,0,0
0:0:18.468,25.6884797399956,3.26811495072492,0,0.000885,0,0
0:0:18.568,26.3334718719955,3.35085203808504,0,0.000885,0,0
0:0:18.669,26.3912987527955,3.35774679536505,0,0.000885,0,0
0:0:18.770,26.3912987527955,3.35774679536505,0,0.000885,0,0
0:0:18.872,26.8049833615954,3.41290485360513,0,0.000885,0,0
0:0:18.973,26.8049833615954,3.41290485360513,0,0.000885,0,0
0:0:19.076,26.9784640039954,3.43358912544516,0,0.000885,0,0
0:0:19.176,26.9784640039954,3.43358912544516,0,0.000885,0,0
0:0:19.278,27.0362908847954,3.44048388272517,0,0.000885,0,0
0:0:19.379,27.0362908847954,3.44048388272517,0,0.000885,0,0
0:0:19.481,27.3877003911953,3.48874718368525,0,0.000885,0,0
0:0:19.581,27.3877003911953,3.48874718368525,0,0.000885,0,0
0:0:19.683,27.6234561359953,3.51632621280529,0,0.000885,0,0
0:0:19.783,27.6812830167953,3.5232209700853,0,0.000885,0,0
0:0:19.884,28.2684482679952,3.59906330016541,0,0.000885,0,0
0:0:19.984,28.2684482679952,3.59906330016541,0,0.000885,0,0
0:0:20.085,28.6821328767951,3.6542213584055,0,0.000885,0,0
0:0:20.186,28.3885502511952,3.61285281472543,0,0.000885,0,0
0:0:20.287,28.7977866383951,3.66801087296552,0,0.000885,0,0
0:0:20.388,28.7977866383951,3.66801087296552,0,0.000885,0,0
0:0:20.485,28.9134403999951,3.68180038752554,0,0.000885,0,0
0:0:20.584,28.9712672807951,3.68869514480555,0,0.000885,0,0
0:0:20.685,29.207023025595,3.71627417392559,0,0.000885,0,0
0:0:20.785,29.207023025595,3.71627417392559,0,0.000885,0,0
0:0:20.884,29.264849906395,3.7231689312056,0,0.000885,0,0
0:0:20.982,29.442778770395,3.75074796032564,0,0.000885,0,0
0:0:21.079,29.442778770395,3.75074796032564,0,0.000885,0,0
0:0:21.180,29.7941882767949,3.7921165040057,0,0.000885,0,0
0:0:21.282,30.2656997663949,3.8541693195258,0,0.000885,0,0
0:0:21.383,31.0841725407947,3.95759067872595,0,0.000885,0,0
0:0:21.481,31.0841725407947,3.95759067872595,0,0.000885,0,0
0:0:21.579,31.0263456599947,3.95069592144594,0,0.000885,0,0
0:0:21.680,31.6135109111946,4.02653825152606,0,0.000885,0,0
0:0:21.781,31.7291646727946,4.04032776608608,0,0.000885,0,0
0:0:21.882,31.7291646727946,4.04032776608608,0,0.000885,0,0
0:0:21.979,32.2585030431945,4.10927533888618,0,0.000885,0,0
0:0:22.076,32.4942587879945,4.13685436800622,0,0.000885,0,0
0:0:22.177,32.9034951751944,4.19201242624631,0,0.000885,0,0
0:0:22.277,32.9034951751944,4.19201242624631,0,0.000885,0,0
0:0:22.378,33.0769758175944,4.21269669808634,0,0.000885,0,0
0:0:22.478,33.8420699327942,4.30922330000648,0,0.000885,0,0
0:0:22.574,33.7842430519943,4.30232854272647,0,0.000885,0,0
0:0:22.674,33.7842430519943,4.30232854272647,0,0.000885,0,0
0:0:22.775,34.0155505751942,4.32990757184651,0,0.000885,0,0
0:0:22.876,34.3091332007942,4.37127611552657,0,0.000885,0,0
0:0:22.974,34.3091332007942,4.37127611552657,0,0.000885,0,0
0:0:23.071,34.7806446903941,4.42643417376666,0,0.000885,0,0
0:0:23.169,34.7806446903941,4.42643417376666,0,0.000885,0,0
0:0:23.271,35.189881077594,4.48159223200674,0,0.000885,0,0
0:0:23.372,35.189881077594,4.48159223200674,0,0.000885,0,0
0:0:23.473,35.483463703194,4.51606601840679,0,0.000885,0,0
0:0:23.574,35.247707958394,4.48848698928675,0,0.000885,0,0
0:0:23.677,35.599117464794,4.52985553296681,0,0.000885,0,0
0:0:23.777,35.599117464794,4.52985553296681,0,0.000885,0,0
0:0:23.879,35.483463703194,4.51606601840679,0,0.000885,0,0
0:0:23.980,36.0128020735939,4.5850135912069,0,0.000885,0,0
0:0:24.082,36.1862827159939,4.60569786304693,0,0.000885,0,0
0:0:24.183,36.1862827159939,4.60569786304693,0,0.000885,0,0
0:0:24.285,36.4798653415938,4.64706640672699,0,0.000885,0,0
0:0:24.385,36.3063846991938,4.61948737760695,0,0.000885,0,0
0:0:24.485,36.7734479671938,4.68154019312704,0,0.000885,0,0
0:0:24.584,36.7734479671938,4.68154019312704,0,0.000885,0,0
0:0:24.686,36.8312748479937,4.68843495040705,0,0.000885,0,0
0:0:24.787,37.5963689631936,4.7849615523272,0,0.000885,0,0
0:0:24.888,37.7698496055936,4.81254058144724,0,0.000885,0,0
0:0:24.989,37.7698496055936,4.81254058144724,0,0.000885,0,0
0:0:25.087,38.4148417375935,4.88838291152735,0,0.000885,0,0
0:0:25.185,38.9441801079934,4.95733048432746,0,0.000885,0,0
0:0:25.287,39.4735184783933,5.02627805712756,0,0.000885,0,0
0:0:25.387,39.4735184783933,5.02627805712756,0,0.000885,0,0
0:0:25.488,40.1185106103932,5.10901514448768,0,0.000885,0,0
0:0:25.586,40.1763374911932,5.11590990176769,0,0.000885,0,0
0:0:25.685,40.3498181335931,5.13659417360773,0,0.000885,0,0
0:0:25.786,40.3498181335931,5.13659417360773,0,0.000885,0,0
0:0:25.885,40.1763374911932,5.11590990176769,0,0.000885,0,0
0:0:25.985,40.5855738783931,5.16417320272777,0,0.000885,0,0
0:0:26.082,40.5855738783931,5.16417320272777,0,0.000885,0,0
0:0:26.181,40.994810265593,5.21933126096785,0,0.000885,0,0
