Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
7/18/2021 14:52,-216,-1522,240,26,133,232,********,-*******,96.4,121.5
7/18/2021 14:53,-225,-1546,246,27,137,237,********,-*******,94.3,110.9
7/18/2021 14:53,-234,-1568,252,28,139,242,********,-*******,94.6,105
7/18/2021 14:53,-244,-1592,256,30,142,248,********,-*******,91,106.1
7/18/2021 14:53,-252,-1615,261,31,146,252,********,-*******,104.8,111.9
7/18/2021 14:53,-263,-1639,267,33,148,257,********,-*******,99.6,114.4
7/18/2021 14:53,-273,-1663,272,35,153,262,********,-*******,102.2,110
7/18/2021 14:53,-283,-1684,277,37,156,269,********,-*******,94.5,107.6
7/18/2021 14:53,-293,-1708,284,38,159,274,********,-*******,104.8,92.5
7/18/2021 14:53,-302,-1733,289,39,163,279,********,-*******,89.7,120.6
7/18/2021 14:53,-312,-1754,294,41,166,285,********,-*******,102.2,112.2
7/18/2021 14:53,-322,-1780,300,43,170,292,********,-*******,99,105.6
7/18/2021 14:53,-333,-1804,306,45,175,297,********,-*******,94.3,107.9
7/18/2021 14:53,-342,-1826,313,47,178,303,********,-*******,94.4,111.7
7/18/2021 14:53,-352,-1849,318,48,182,309,********,-*******,104.5,120.6
7/18/2021 14:53,-363,-1873,324,51,186,315,********,-*******,92.8,103
7/18/2021 14:53,-373,-1893,329,53,189,322,********,-*******,105.8,109.7
7/18/2021 14:53,-384,-1918,335,54,195,328,********,-*******,93,115
7/18/2021 14:53,-396,-1939,340,55,197,334,********,-*******,98.6,106.8
7/18/2021 14:53,-406,-1963,348,58,202,341,********,-*******,101.5,107.1
7/18/2021 14:53,-417,-1987,354,61,207,348,********,-*******,109.2,108.8
7/18/2021 14:53,-428,-2008,359,63,212,356,********,-*******,106,107.7
7/18/2021 14:53,-438,-2030,365,65,216,362,********,-*******,99,108.5
7/18/2021 14:53,-448,-2051,371,67,220,369,********,-*******,109.6,104.9
7/18/2021 14:53,-459,-2072,377,70,225,376,********,-*******,102.4,101.4
7/18/2021 14:53,-468,-2093,383,73,230,384,********,-*******,113.1,123.4
7/18/2021 14:53,-480,-2117,390,75,234,392,********,-*******,100.6,114.8
7/18/2021 14:53,-492,-2138,396,78,240,400,********,-*******,100.7,104.2
7/18/2021 14:53,-502,-2159,402,81,244,408,********,-*******,100,117.1
7/18/2021 14:53,-514,-2181,410,84,250,417,********,-*******,106.7,107.4
7/18/2021 14:53,-526,-2203,416,87,255,424,********,-*******,99.3,132.8
7/18/2021 14:53,-536,-2221,423,90,260,432,********,-*******,99.9,117.5
7/18/2021 14:53,-545,-2241,428,93,266,440,********,-*******,94.3,125.4
7/18/2021 14:53,-556,-2261,435,95,270,447,********,-*******,93.9,127.6
7/18/2021 14:53,-569,-2283,441,100,277,456,********,-*******,107.5,117.1
7/18/2021 14:53,-581,-2305,448,102,283,465,********,-*******,96.8,100.7
7/18/2021 14:53,-593,-2326,455,107,289,473,********,-*******,87.1,97
7/18/2021 14:53,-604,-2346,462,110,296,482,********,-*******,97.2,103.8
7/18/2021 14:53,-616,-2367,469,115,303,491,********,-*******,93.1,103.4
7/18/2021 14:53,-628,-2389,476,118,309,500,********,-*******,102.3,115.4
7/18/2021 14:53,-641,-2409,484,123,315,509,********,-*******,103,106.6
7/18/2021 14:53,-654,-2429,490,127,322,517,********,-*******,90.8,103.2
7/18/2021 14:53,-667,-2448,497,131,329,525,********,-*******,93.1,105.4
7/18/2021 14:53,-679,-2467,504,135,336,534,********,-*******,102.2,108.2
7/18/2021 14:53,-691,-2489,510,138,342,543,********,-*******,95.4,111.9
7/18/2021 14:53,-704,-2509,518,143,350,556,********,-*******,114.6,98
7/18/2021 14:53,-717,-2531,525,148,357,565,********,-*******,98.6,130
7/18/2021 14:53,-731,-2550,533,153,365,575,********,-*******,105.7,110.7
7/18/2021 14:53,-744,-2570,542,158,373,584,********,-*******,106.1,117
7/18/2021 14:53,-758,-2591,548,163,380,593,********,-*******,97.8,104.7
7/18/2021 14:53,-774,-2611,556,169,388,602,********,-*******,91.6,107.1
7/18/2021 14:53,-789,-2630,563,174,397,613,********,-*******,92.1,103.2
7/18/2021 14:53,-802,-2648,570,180,404,622,********,-*******,105.4,109.9
7/18/2021 14:53,-816,-2669,578,184,414,632,********,-*******,111.5,113.7
7/18/2021 14:53,-831,-2689,585,190,422,642,********,-*******,113.3,109.8
7/18/2021 14:53,-846,-2707,593,196,432,652,********,-*******,104.4,115
7/18/2021 14:53,-860,-2726,598,200,439,661,********,-*******,102.9,117.2
7/18/2021 14:53,-876,-2746,608,209,449,672,********,-*******,102.4,107.3
7/18/2021 14:53,-894,-2765,615,214,458,683,********,-*******,123.4,118.6
7/18/2021 14:53,-908,-2785,623,221,467,693,********,-*******,106.2,130.8
7/18/2021 14:53,-923,-2804,631,229,479,704,********,-*******,97.7,102.7
7/18/2021 14:54,-939,-2825,639,234,488,715,********,-*******,92,111.8
7/18/2021 14:54,-956,-2844,647,242,499,726,********,-*******,116.9,113.2
7/18/2021 14:54,-972,-2862,655,248,510,736,********,-*******,93.2,123.2
7/18/2021 14:54,-988,-2882,664,255,521,747,********,-*******,101.2,116.8
7/18/2021 14:54,-1003,-2900,671,262,531,758,********,-*******,95.5,122.4
7/18/2021 14:54,-1020,-2921,680,270,543,769,********,-*******,118.8,107.9
7/18/2021 14:54,-1035,-2943,689,279,554,781,********,-*******,92.5,112.6
7/18/2021 14:54,-1051,-2961,698,287,568,792,********,-*******,104.4,112.1
7/18/2021 14:54,-1068,-2981,705,294,579,803,********,-*******,104.3,109.8
7/18/2021 14:54,-1087,-3000,714,303,593,815,********,-*******,103.5,103.3
7/18/2021 14:54,-1102,-3020,722,311,605,825,********,-*******,104.3,116.3
7/18/2021 14:54,-1119,-3039,731,320,619,838,********,-*******,96.4,99.8
7/18/2021 14:54,-1135,-3060,740,328,633,852,********,-*******,99.2,98.7
7/18/2021 14:54,-1152,-3081,749,337,647,864,********,-*******,96.8,130.8
7/18/2021 14:54,-1171,-3102,758,348,662,877,********,-*******,95.8,104.3
7/18/2021 14:54,-1188,-3124,767,358,676,890,********,-*******,95.4,109
7/18/2021 14:54,-1207,-3146,777,369,691,904,********,-*******,91.1,112.6
7/18/2021 14:54,-1225,-3167,787,378,707,917,********,-*******,97,104
7/18/2021 14:54,-1244,-3187,797,390,722,930,********,-*******,96.6,105.2
7/18/2021 14:54,-1261,-3207,807,400,736,946,********,-*******,90.6,114.9
7/18/2021 14:54,-1279,-3226,817,411,752,958,********,-*******,109.9,96.1
7/18/2021 14:54,-1297,-3245,826,422,768,971,********,-*******,94,113.7
7/18/2021 14:54,-1315,-3263,835,433,783,983,********,-*******,97.2,105.9
7/18/2021 14:54,-1336,-3285,845,444,799,997,********,-*******,94.1,104.8
7/18/2021 14:54,-1356,-3303,854,455,814,1011,********,-*******,105.7,104.6
7/18/2021 14:54,-1376,-3323,865,467,831,1026,********,-*******,115.8,97.8
7/18/2021 14:54,-1395,-3342,875,478,846,1039,********,-*******,99.6,107.9
7/18/2021 14:54,-1415,-3362,884,490,862,1052,********,-*******,97.2,101.3
7/18/2021 14:54,-1439,-3382,894,503,878,1069,********,-*******,98.7,105.9
7/18/2021 14:54,-1460,-3403,904,515,897,1083,********,-*******,103.3,99.2
7/18/2021 14:54,-1481,-3426,918,528,914,1100,********,-*******,104.9,100.7
7/18/2021 14:54,-1508,-3446,927,542,932,1115,********,-*******,93.4,124.7
7/18/2021 14:54,-1529,-3467,939,554,948,1130,********,-*******,107,104.9
7/18/2021 14:54,-1550,-3488,949,567,965,1145,********,-*******,101.2,110.9
7/18/2021 14:54,-1574,-3508,958,580,982,1160,********,-*******,97.3,120.2
7/18/2021 14:54,-1597,-3530,970,594,1000,1176,********,-*******,104.6,124
7/18/2021 14:54,-1621,-3551,980,607,1017,1191,********,-*******,100.8,113.1
7/18/2021 14:54,-1648,-3574,991,622,1037,1209,********,-*******,97.5,105.2
7/18/2021 14:54,-1672,-3597,1003,635,1054,1225,********,-*******,109,101.8
7/18/2021 14:54,-1696,-3621,1014,648,1072,1241,********,-*******,109.6,108.4
7/18/2021 14:54,-1722,-3641,1024,661,1089,1257,********,-*******,106.5,126.2
7/18/2021 14:54,-1747,-3666,1036,675,1107,1273,********,-*******,94.4,99.6
7/18/2021 14:54,-1775,-3688,1047,690,1125,1290,********,-*******,93.2,105.6
7/18/2021 14:54,-1802,-3711,1059,704,1144,1306,********,-*******,87.8,96.3
7/18/2021 14:54,-1829,-3737,1071,719,1164,1324,********,-*******,96.8,116.7
7/18/2021 14:54,-1857,-3760,1083,734,1183,1343,********,-*******,94.8,117.1
7/18/2021 14:54,-1887,-3787,1095,750,1202,1362,********,-*******,105.8,103.8
7/18/2021 14:54,-1920,-3811,1108,766,1223,1381,********,-*******,90.6,108.9
7/18/2021 14:54,-1945,-3833,1120,780,1241,1399,********,-*******,94.7,107.5
7/18/2021 14:54,-1973,-3857,1132,795,1260,1415,********,-*******,103.2,121.7
7/18/2021 14:54,-2003,-3877,1144,810,1278,1433,********,-*******,100.8,115.2
7/18/2021 14:54,-2033,-3901,1156,825,1298,1452,********,-*******,96.8,114.9
7/18/2021 14:54,-2063,-3926,1166,840,1317,1470,********,-*******,92.3,116.8
7/18/2021 14:54,-2094,-3952,1180,856,1339,1491,********,-*******,102.7,98
7/18/2021 14:54,-2125,-3976,1193,872,1358,1508,********,-*******,101.3,106.3
7/18/2021 14:54,-2153,-3999,1205,887,1377,1527,********,-*******,103.8,102.6
7/18/2021 14:54,-2185,-4023,1218,902,1397,1548,********,-*******,92.6,119.2
7/18/2021 14:54,-2216,-4045,1231,919,1419,1565,********,-*******,102.4,105.8
7/18/2021 14:54,-2252,-4069,1244,936,1441,1584,********,-*******,101.3,102.3
7/18/2021 14:54,-2284,-4092,1258,953,1462,1604,********,-*******,92.3,95.8
7/18/2021 14:55,-2320,-4119,1271,970,1484,1626,********,-*******,102.8,111.9
7/18/2021 14:55,-2353,-4144,1285,987,1505,1647,********,-*******,112.7,102.3
7/18/2021 14:55,-2386,-4170,1298,1004,1526,1667,********,-*******,108.1,113.4
7/18/2021 14:55,-2417,-4192,1310,1020,1546,1687,********,-*******,105.9,109.5
7/18/2021 14:55,-2450,-4217,1323,1036,1566,1705,********,-*******,110.1,107.7
7/18/2021 14:55,-2484,-4242,1338,1052,1586,1725,********,-*******,92,104
7/18/2021 14:55,-2517,-4267,1352,1069,1609,1745,********,-*******,103,101.2
7/18/2021 14:55,-2554,-4293,1367,1088,1632,1768,********,-*******,92,101.1
7/18/2021 14:55,-2588,-4319,1380,1105,1652,1790,********,-*******,97.1,99.6
7/18/2021 14:55,-2623,-4346,1395,1122,1676,1811,********,-*******,92.5,99.6
7/18/2021 14:55,-2656,-4371,1408,1139,1697,1831,********,-*******,109,100.9
7/18/2021 14:55,-2694,-4396,1423,1158,1718,1854,********,-*******,90.2,107.9
7/18/2021 14:55,-2727,-4421,1438,1174,1741,1876,********,-*******,115.4,107.8
7/18/2021 14:55,-2763,-4448,1453,1194,1764,1897,********,-*******,103,106.4
7/18/2021 14:55,-2800,-4474,1468,1211,1786,1921,********,-*******,113.3,104.7
7/18/2021 14:55,-2835,-4503,1481,1229,1808,1941,********,-*******,96.9,99.3
7/18/2021 14:55,-2874,-4529,1496,1247,1832,1965,********,-*******,103.9,104.7
7/18/2021 14:55,-2908,-4555,1511,1265,1855,1988,********,-*******,96.3,102.5
7/18/2021 14:55,-2945,-4581,1526,1284,1877,2010,********,-*******,106.1,113
7/18/2021 14:55,-2984,-4608,1541,1303,1901,2032,********,-*******,100.4,111.3
7/18/2021 14:55,-3022,-4634,1555,1321,1923,2055,********,-*******,107.3,109.5
7/18/2021 14:55,-3059,-4662,1571,1341,1948,2079,********,-*******,110.5,94.6
7/18/2021 14:55,-3097,-4690,1587,1359,1972,2102,********,-*******,90.1,113.4
7/18/2021 14:55,-3138,-4718,1602,1380,1998,2127,********,-*******,101.1,121.1
7/18/2021 14:55,-3176,-4742,1618,1400,2021,2150,********,-*******,98.8,102.2
7/18/2021 14:55,-3214,-4770,1633,1418,2046,2173,********,-*******,99.8,102.7
7/18/2021 14:55,-3252,-4797,1649,1437,2070,2197,********,-*******,90.1,124
7/18/2021 14:55,-3291,-4820,1663,1457,2094,2220,********,-*******,102.4,129.4
7/18/2021 14:55,-3332,-4848,1679,1476,2119,2245,********,-*******,89.2,105.2
7/18/2021 14:55,-3372,-4878,1695,1497,2146,2270,********,-*******,91.6,122.3
7/18/2021 14:55,-3413,-4903,1712,1515,2172,2296,********,-*******,99.1,102.2
7/18/2021 14:55,-3451,-4929,1726,1535,2196,2319,********,-*******,90.3,99.3
7/18/2021 14:55,-3490,-4955,1741,1554,2219,2342,********,-*******,92.9,103
7/18/2021 14:55,-3528,-4980,1758,1574,2243,2367,********,-*******,87.2,106.9
7/18/2021 14:55,-3567,-5009,1774,1595,2270,2393,********,-*******,91.8,108.8
7/18/2021 14:55,-3611,-5037,1792,1617,2297,2419,********,-*******,91.3,97.9
7/18/2021 14:55,-3652,-5063,1808,1637,2323,2447,********,-*******,90.7,102
7/18/2021 14:55,-3691,-5093,1826,1659,2352,2473,********,-*******,98.4,98.8
7/18/2021 14:55,-3729,-5119,1842,1678,2376,2497,********,-*******,92.3,102
7/18/2021 14:55,-3774,-5148,1860,1701,2405,2524,********,-*******,99.6,111.1
7/18/2021 14:55,-3814,-5173,1876,1721,2429,2550,********,-*******,109.8,118.5
7/18/2021 14:55,-3856,-5203,1893,1742,2457,2577,********,-*******,98.2,116.3
7/18/2021 14:55,-3898,-5231,1911,1763,2483,2604,********,-*******,101.5,105.3
7/18/2021 14:55,-3938,-5259,1929,1784,2509,2628,********,-*******,90.7,107.3
7/18/2021 14:55,-3981,-5287,1945,1806,2538,2658,********,-*******,95.1,100.3
7/18/2021 14:55,-4022,-5314,1962,1827,2563,2683,********,-*******,101.4,107.9
7/18/2021 14:55,-4062,-5346,1979,1849,2591,2711,********,-*******,114.7,110
7/18/2021 14:55,-4104,-5372,1996,1870,2617,2737,********,-*******,96.1,106.7
7/18/2021 14:55,-4146,-5402,2014,1891,2645,2767,********,-*******,88.5,113.8
7/18/2021 14:55,-4189,-5433,2032,1914,2674,2795,********,-*******,100.6,92.1
7/18/2021 14:55,-4235,-5463,2052,1937,2701,2825,********,-*******,88.3,98.9
7/18/2021 14:55,-4278,-5493,2069,1959,2731,2853,********,-*******,97.9,107.5
7/18/2021 14:55,-4323,-5520,2087,1982,2759,2882,********,-*******,99.6,110.2
7/18/2021 14:55,-4367,-5551,2106,2004,2786,2910,********,-*******,94.4,113.1
7/18/2021 14:55,-4408,-5578,2124,2025,2816,2937,********,-*******,94.1,98
7/18/2021 14:55,-4453,-5609,2143,2048,2847,2967,********,-*******,101.9,111.3
7/18/2021 14:55,-4493,-5638,2159,2068,2873,2993,********,-*******,91.7,106.6
7/18/2021 14:55,-4537,-5668,2177,2091,2903,3022,********,-*******,106.9,108.7
7/18/2021 14:55,-4583,-5698,2196,2114,2932,3052,********,-*******,96,103.6
7/18/2021 14:55,-4630,-5728,2216,2138,2961,3082,********,-*******,86.1,114
7/18/2021 14:56,-4677,-5762,2236,2162,2992,3114,********,-*******,96.5,103
7/18/2021 14:56,-4722,-5791,2255,2186,3021,3142,********,-*******,96.4,104.5
7/18/2021 14:56,-4767,-5820,2272,2208,3049,3171,********,-*******,100.4,106.3
7/18/2021 14:56,-4813,-5850,2291,2231,3075,3200,********,-*******,89.2,105.3
7/18/2021 14:56,-4858,-5879,2308,2252,3103,3229,********,-*******,94.6,124.2
7/18/2021 14:56,-4899,-5909,2325,2273,3128,3257,********,-*******,90.5,106.6
7/18/2021 14:56,-4947,-5940,2345,2298,3158,3286,********,-*******,90.5,96.5
7/18/2021 14:56,-4991,-5971,2364,2322,3188,3317,********,-*******,92.1,113.6
7/18/2021 14:56,-5037,-6002,2382,2344,3215,3348,********,-*******,100.2,98.1
7/18/2021 14:56,-5083,-6032,2401,2367,3244,3377,********,-*******,98,99.8
7/18/2021 14:56,-5131,-6064,2422,2392,3273,3407,********,-*******,93.1,113.1
7/18/2021 14:56,-5178,-6095,2441,2416,3303,3439,********,-*******,101.7,105.6
7/18/2021 14:56,-5226,-6129,2461,2440,3334,3469,********,-*******,100.8,109.3
7/18/2021 14:56,-5272,-6159,2480,2462,3362,3499,********,-*******,101.8,105.8
7/18/2021 14:56,-5320,-6193,2501,2487,3391,3530,********,-*******,91.7,104.9
7/18/2021 14:56,-5369,-6223,2520,2511,3419,3561,********,-*******,105.4,105.6
7/18/2021 14:56,-5416,-6251,2539,2533,3450,3590,********,-*******,91.5,108.9
7/18/2021 14:56,-5461,-6278,2559,2555,3477,3619,********,-*******,98.3,109
7/18/2021 14:56,-5508,-6306,2578,2579,3505,3649,********,-*******,85.2,98.3
7/18/2021 14:56,-5556,-6336,2598,2603,3534,3679,********,-*******,108.3,112.6
7/18/2021 14:56,-5604,-6365,2618,2626,3564,3710,********,-*******,100.8,105.5
7/18/2021 14:56,-5652,-6396,2638,2650,3594,3739,********,-*******,95.5,99.6
7/18/2021 14:56,-5702,-6427,2658,2676,3623,3772,********,-*******,110.7,97.3
7/18/2021 14:56,-5749,-6457,2678,2698,3653,3801,********,-*******,88.7,101.7
7/18/2021 14:56,-5796,-6488,2698,2722,3683,3833,********,-*******,90.4,117.5
7/18/2021 14:56,-5846,-6522,2720,2749,3714,3866,********,-*******,91.2,110
7/18/2021 14:56,-5895,-6552,2740,2771,3743,3896,********,-*******,102.8,100.4
7/18/2021 14:56,-5945,-6584,2760,2796,3772,3927,********,-*******,88.1,98.6
7/18/2021 14:56,-5996,-6618,2781,2822,3803,3961,********,-*******,103.5,111.7
7/18/2021 14:56,-6045,-6649,2800,2846,3834,3991,********,-*******,94.5,110.7
7/18/2021 14:56,-6094,-6681,2820,2869,3862,4021,********,-*******,104.2,107.8
7/18/2021 14:56,-6143,-6715,2842,2897,3893,4054,********,-*******,99.1,106.2
7/18/2021 14:56,-6195,-6747,2861,2921,3922,4086,********,-*******,95.7,112.5
7/18/2021 14:56,-6243,-6780,2880,2944,3950,4116,********,-*******,100,113.2
7/18/2021 14:56,-6296,-6811,2902,2969,3982,4150,********,-*******,86.3,108.7
7/18/2021 14:56,-6344,-6845,2923,2994,4010,4182,********,-*******,110.7,116.5
7/18/2021 14:56,-6394,-6878,2943,3017,4040,4215,********,-*******,98.8,122.7
7/18/2021 14:56,-6443,-6911,2963,3042,4069,4246,********,-*******,96.9,124.5
7/18/2021 14:56,-6491,-6944,2983,3067,4098,4279,********,-*******,98.6,111.1
7/18/2021 14:56,-6541,-6978,3004,3092,4127,4311,********,-*******,99.4,105.9
7/18/2021 14:56,-6591,-7010,3026,3116,4158,4344,********,-*******,92,99.7
7/18/2021 14:56,-6641,-7043,3045,3141,4188,4377,********,-*******,108.4,100.8
7/18/2021 14:56,-6695,-7077,3068,3168,4218,4410,********,-*******,85.6,106.5
7/18/2021 14:56,-6743,-7112,3087,3192,4249,4442,********,-*******,110.5,114.6
7/18/2021 14:56,-6797,-7147,3109,3219,4280,4477,********,-*******,105.2,96
7/18/2021 14:56,-6850,-7181,3130,3245,4311,4508,********,-*******,97.6,117.1
7/18/2021 14:56,-6899,-7215,3150,3270,4341,4541,********,-*******,87.7,107.3
7/18/2021 14:56,-6948,-7250,3171,3297,4369,4573,********,-*******,92.7,113.2
7/18/2021 14:56,-7000,-7283,3191,3320,4401,4605,********,-*******,96.7,99.9
7/18/2021 14:56,-7049,-7317,3210,3345,4431,4638,********,-*******,86.3,110.2
7/18/2021 14:56,-7099,-7348,3231,3369,4459,4669,********,-*******,88.1,119.2
7/18/2021 14:56,-7150,-7382,3250,3396,4489,4701,********,-*******,98.5,100.3
7/18/2021 14:56,-7201,-7417,3271,3421,4518,4735,********,-*******,91.5,101.3
7/18/2021 14:56,-7255,-7449,3292,3446,4550,4768,********,-*******,105.8,106.1
7/18/2021 14:56,-7309,-7485,3313,3473,4581,4802,********,-*******,90.8,111.9
7/18/2021 14:56,-7357,-7517,3332,3497,4608,4832,********,-*******,94.9,120.1
7/18/2021 14:56,-7411,-7553,3353,3523,4641,4865,********,-*******,92.8,112.4
7/18/2021 14:56,-7465,-7585,3372,3548,4671,4895,********,-*******,93.2,98.3
7/18/2021 14:56,-7514,-7620,3392,3573,4701,4927,********,-*******,90.4,94.3
7/18/2021 14:56,-7570,-7654,3414,3600,4733,4961,********,-*******,84.4,98
7/18/2021 14:57,-7624,-7689,3434,3625,4764,4992,********,-*******,95.8,96.1
7/18/2021 14:57,-7678,-7723,3454,3651,4796,5025,********,-*******,85.5,97.2
7/18/2021 14:57,-7732,-7759,3474,3678,4828,5057,********,-*******,102.8,93.5
7/18/2021 14:57,-7787,-7795,3495,3705,4861,5091,********,-*******,92.3,100.7
7/18/2021 14:57,-7840,-7829,3516,3730,4892,5123,********,-*******,98.2,105.9
7/18/2021 14:57,-7895,-7866,3535,3756,4922,5156,********,-*******,99.5,113.5
7/18/2021 14:57,-7946,-7900,3554,3781,4953,5186,********,-*******,91.1,109.5
7/18/2021 14:57,-7998,-7936,3575,3806,4983,5217,********,-*******,88.5,106.4
7/18/2021 14:57,-8053,-7974,3595,3834,5016,5252,********,-*******,100.6,109.1
7/18/2021 14:57,-8106,-8009,3616,3860,5047,5284,********,-*******,107.8,107.7
7/18/2021 14:57,-8159,-8045,3635,3886,5078,5315,********,-*******,97.7,89.4
