Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,7/3/2021,08:30,Cylinder,100,1,200,0,3.6,Invalid/No Break,0.25,681.65,86.79
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:16.139,5.21776393679911,0.661896698880996,0,0.000885,0,0
0:0:16.238,6.04068493279897,0.772212815361161,0,0.000885,0,0
0:0:16.345,6.68567706479886,0.848055145441275,0,0.000885,0,0
0:0:16.443,6.68567706479886,0.848055145441275,0,0.000885,0,0
0:0:16.553,6.68567706479886,0.848055145441275,0,0.000885,0,0
0:0:16.652,7.0370865711988,0.896318446401348,0,0.000885,0,0
0:0:16.753,7.56642494159872,0.965266019201452,0,0.000885,0,0
0:0:16.863,7.56642494159872,0.965266019201452,0,0.000885,0,0
0:0:16.962,8.03348820959864,1.02042407744153,0,0.000885,0,0
0:0:17.063,8.15359019279862,1.04110834928157,0,0.000885,0,0
0:0:17.165,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:17.263,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:17.361,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:17.459,9.26564559279843,1.17900349488177,0,0.000885,0,0
0:0:17.560,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:17.661,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:17.759,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:17.866,9.50140133759839,1.20658252400181,0,0.000885,0,0
0:0:17.965,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:18.065,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:18.167,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:18.267,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:18.364,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:18.461,9.55922821839838,1.22037203856184,0,0.000885,0,0
0:0:18.562,9.50140133759839,1.20658252400181,0,0.000885,0,0
0:0:18.663,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:18.763,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:18.859,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:18.958,10.4978029759982,1.33758291232201,0,0.000885,0,0
0:0:19.058,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:19.160,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:19.259,11.3785508527981,1.44789902880218,0,0.000885,0,0
0:0:19.367,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:19.463,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:19.562,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:19.663,11.672133478398,1.48926757248224,0,0.000885,0,0
0:0:19.765,12.4327793719979,1.58579417440239,0,0.000885,0,0
0:0:19.863,12.3171256103979,1.56510990256235,0,0.000885,0,0
0:0:19.959,12.3171256103979,1.56510990256235,0,0.000885,0,0
0:0:20.059,12.2014718487979,1.55132038800233,0,0.000885,0,0
0:0:20.160,12.6107082359979,1.60647844624242,0,0.000885,0,0
0:0:20.260,12.6107082359979,1.60647844624242,0,0.000885,0,0
0:0:20.360,13.2557003679977,1.68921553360254,0,0.000885,0,0
0:0:20.466,13.2557003679977,1.68921553360254,0,0.000885,0,0
0:0:20.564,13.3135272487977,1.69611029088255,0,0.000885,0,0
0:0:20.665,13.3135272487977,1.69611029088255,0,0.000885,0,0
0:0:20.766,14.1942751255976,1.80642640736272,0,0.000885,0,0
0:0:20.865,14.2521020063976,1.81332116464273,0,0.000885,0,0
0:0:20.963,14.7814403767975,1.88226873744283,0,0.000885,0,0
0:0:21.061,14.7814403767975,1.88226873744283,0,0.000885,0,0
0:0:21.161,14.4878577511975,1.84779495104278,0,0.000885,0,0
0:0:21.262,14.7814403767975,1.88226873744283,0,0.000885,0,0
0:0:21.364,15.3063305255974,1.95121631024293,0,0.000885,0,0
0:0:21.464,15.3063305255974,1.95121631024293,0,0.000885,0,0
0:0:21.565,15.4264325087974,1.96500582480296,0,0.000885,0,0
0:0:21.666,15.7778420151973,2.00637436848302,0,0.000885,0,0
0:0:21.768,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:21.870,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:21.971,16.2449052831972,2.06842718400311,0,0.000885,0,0
0:0:22.071,16.4228341471972,2.08911145584314,0,0.000885,0,0
0:0:22.172,16.3650072663972,2.08221669856313,0,0.000885,0,0
0:0:22.271,16.3650072663972,2.08221669856313,0,0.000885,0,0
0:0:22.373,17.1834800407971,2.18563805776329,0,0.000885,0,0
0:0:22.473,17.3614089047971,2.21321708688333,0,0.000885,0,0
0:0:22.574,17.477062666397,2.22700660144335,0,0.000885,0,0
0:0:22.675,17.477062666397,2.22700660144335,0,0.000885,0,0
0:0:22.777,17.712818411197,2.25458563056339,0,0.000885,0,0
0:0:22.877,18.2421567815969,2.32353320336349,0,0.000885,0,0
0:0:22.977,18.2999836623969,2.33042796064351,0,0.000885,0,0
0:0:23.073,18.2999836623969,2.33042796064351,0,0.000885,0,0
0:0:23.173,18.4734643047969,2.35111223248354,0,0.000885,0,0
0:0:23.274,19.0606295559968,2.42695456256365,0,0.000885,0,0
0:0:23.375,19.0606295559968,2.42695456256365,0,0.000885,0,0
0:0:23.475,19.2385584199967,2.44763883440368,0,0.000885,0,0
0:0:23.573,19.6477948071967,2.50279689264376,0,0.000885,0,0
0:0:23.671,19.9413774327966,2.53727067904382,0,0.000885,0,0
0:0:23.772,19.9413774327966,2.53727067904382,0,0.000885,0,0
0:0:23.874,20.2349600583966,2.57863922272388,0,0.000885,0,0
0:0:23.972,20.4084407007965,2.59932349456391,0,0.000885,0,0
0:0:24.070,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:24.167,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:24.268,21.1735348159964,2.69585009648405,0,0.000885,0,0
0:0:24.370,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:24.471,21.8185269479963,2.77858718384418,0,0.000885,0,0
0:0:24.568,21.8185269479963,2.77858718384418,0,0.000885,0,0
0:0:24.665,21.9920075903963,2.79927145568421,0,0.000885,0,0
0:0:24.766,22.1121095735962,2.81306097024423,0,0.000885,0,0
0:0:24.868,22.8149285863961,2.90269281488437,0,0.000885,0,0
0:0:24.967,22.8149285863961,2.90269281488437,0,0.000885,0,0
0:0:25.065,22.7571017055961,2.89579805760436,0,0.000885,0,0
0:0:25.162,23.1663380927961,2.95095611584444,0,0.000885,0,0
0:0:25.263,23.1663380927961,2.95095611584444,0,0.000885,0,0
0:0:25.364,23.286440075996,2.96474563040446,0,0.000885,0,0
0:0:25.465,23.753503343996,3.02679844592455,0,0.000885,0,0
0:0:25.563,23.517747599196,2.9923246595245,0,0.000885,0,0
0:0:25.660,23.517747599196,2.9923246595245,0,0.000885,0,0
0:0:25.760,23.9892590887959,3.05437747504459,0,0.000885,0,0
0:0:25.862,24.1049128503959,3.06816698960461,0,0.000885,0,0
0:0:25.962,24.6920781015958,3.14400931968473,0,0.000885,0,0
0:0:26.060,24.6920781015958,3.14400931968473,0,0.000885,0,0
0:0:26.167,24.7499049823958,3.15090407696474,0,0.000885,0,0
0:0:26.266,25.0434876079957,3.18537786336479,0,0.000885,0,0
0:0:26.367,24.9278338463958,3.17158834880477,0,0.000885,0,0
0:0:26.468,24.9278338463958,3.17158834880477,0,0.000885,0,0
0:0:26.569,25.1591413695957,3.20606213520482,0,0.000885,0,0
0:0:26.670,25.8664086039956,3.29569397984496,0,0.000885,0,0
0:0:26.772,26.2756449911955,3.34395728080503,0,0.000885,0,0
0:0:26.874,26.2756449911955,3.34395728080503,0,0.000885,0,0
0:0:26.974,26.4535738551955,3.36464155264506,0,0.000885,0,0
0:0:27.076,26.8049833615954,3.41290485360513,0,0.000885,0,0
0:0:27.177,26.8628102423954,3.41979961088514,0,0.000885,0,0
0:0:27.278,26.8628102423954,3.41979961088514,0,0.000885,0,0
0:0:27.379,27.4499754935953,3.49564194096526,0,0.000885,0,0
0:0:27.480,27.4499754935953,3.49564194096526,0,0.000885,0,0
0:0:27.581,27.8013849999953,3.53701048464532,0,0.000885,0,0
0:0:27.681,27.8013849999953,3.53701048464532,0,0.000885,0,0
0:0:27.780,28.2106213871952,3.5921685428854,0,0.000885,0,0
0:0:27.882,28.2106213871952,3.5921685428854,0,0.000885,0,0
0:0:27.983,29.0913692639951,3.70248465936557,0,0.000885,0,0
0:0:28.083,29.0913692639951,3.70248465936557,0,0.000885,0,0
0:0:28.181,28.9134403999951,3.68180038752554,0,0.000885,0,0
0:0:28.278,29.0335423831951,3.69558990208556,0,0.000885,0,0
0:0:28.379,29.0335423831951,3.69558990208556,0,0.000885,0,0
0:0:28.480,29.264849906395,3.7231689312056,0,0.000885,0,0
0:0:28.579,29.678534515195,3.77832698944568,0,0.000885,0,0
0:0:28.678,29.736361395995,3.78522174672569,0,0.000885,0,0
0:0:28.776,29.736361395995,3.78522174672569,0,0.000885,0,0
0:0:28.878,30.0299440215949,3.82659029040576,0,0.000885,0,0
0:0:28.978,30.1455977831949,3.84037980496578,0,0.000885,0,0
0:0:29.078,30.6749361535948,3.90243262048587,0,0.000885,0,0
0:0:29.175,30.6749361535948,3.90243262048587,0,0.000885,0,0
0:0:29.273,31.0841725407947,3.95759067872595,0,0.000885,0,0
0:0:29.374,31.3199282855947,3.98516970784599,0,0.000885,0,0
0:0:29.476,31.9649204175946,4.06790679520612,0,0.000885,0,0
0:0:29.575,31.9649204175946,4.06790679520612,0,0.000885,0,0
0:0:29.674,31.6713377919946,4.03343300880607,0,0.000885,0,0
0:0:29.771,32.0227472983946,4.07480155248613,0,0.000885,0,0
0:0:29.873,32.4319836855945,4.12995961072621,0,0.000885,0,0
0:0:29.974,32.4319836855945,4.12995961072621,0,0.000885,0,0
0:0:30.074,32.6677394303945,4.15753863984625,0,0.000885,0,0
0:0:30.171,32.4942587879945,4.13685436800622,0,0.000885,0,0
0:0:30.268,32.4942587879945,4.13685436800622,0,0.000885,0,0
0:0:30.369,33.0191489367944,4.20580194080633,0,0.000885,0,0
0:0:30.471,33.6063141879943,4.28164427088644,0,0.000885,0,0
0:0:30.570,33.4906604263943,4.26095999904641,0,0.000885,0,0
0:0:30.666,33.4906604263943,4.26095999904641,0,0.000885,0,0
0:0:30.765,33.7219679495943,4.29543378544646,0,0.000885,0,0
0:0:30.867,34.1356525583942,4.34369708640653,0,0.000885,0,0
0:0:30.969,34.2513063199942,4.36438135824656,0,0.000885,0,0
0:0:31.068,34.2513063199942,4.36438135824656,0,0.000885,0,0
0:0:31.166,34.3091332007942,4.37127611552657,0,0.000885,0,0
0:0:31.263,34.6605427071941,4.41264465920664,0,0.000885,0,0
0:0:31.364,35.189881077594,4.48159223200674,0,0.000885,0,0
0:0:31.465,35.189881077594,4.48159223200674,0,0.000885,0,0
0:0:31.566,35.541290583994,4.5229607756868,0,0.000885,0,0
0:0:31.667,36.2441095967938,4.61259262032694,0,0.000885,0,0
0:0:31.770,36.4220384607938,4.64017164944698,0,0.000885,0,0
0:0:31.870,36.4220384607938,4.64017164944698,0,0.000885,0,0
0:0:31.971,36.5999673247938,4.66085592128701,0,0.000885,0,0
0:0:32.073,36.4220384607938,4.64017164944698,0,0.000885,0,0
0:0:32.174,36.5999673247938,4.66085592128701,0,0.000885,0,0
0:0:32.274,36.5999673247938,4.66085592128701,0,0.000885,0,0
0:0:32.376,37.4184400991936,4.76427728048717,0,0.000885,0,0
0:0:32.476,37.7120227247936,4.79875106688722,0,0.000885,0,0
0:0:32.576,37.7120227247936,4.79875106688722,0,0.000885,0,0
0:0:32.677,37.7120227247936,4.79875106688722,0,0.000885,0,0
0:0:32.778,38.2413610951935,4.86769863968732,0,0.000885,0,0
0:0:32.879,38.5927706015934,4.91596194064739,0,0.000885,0,0
0:0:32.979,38.5927706015934,4.91596194064739,0,0.000885,0,0
0:0:33.080,38.8285263463934,4.94354096976744,0,0.000885,0,0
0:0:33.179,39.1799358527933,4.99180427072751,0,0.000885,0,0
0:0:33.277,39.4735184783933,5.02627805712756,0,0.000885,0,0
0:0:33.376,39.4735184783933,5.02627805712756,0,0.000885,0,0
0:0:33.477,39.2955896143933,5.00559378528753,0,0.000885,0,0
0:0:33.578,39.7048260015933,5.0538570862476,0,0.000885,0,0
0:0:33.675,39.9405817463932,5.08833087264765,0,0.000885,0,0
0:0:33.773,39.9405817463932,5.08833087264765,0,0.000885,0,0
0:0:33.873,39.9405817463932,5.08833087264765,0,0.000885,0,0
0:0:33.974,40.3498181335931,5.13659417360773,0,0.000885,0,0
0:0:34.075,40.5855738783931,5.16417320272777,0,0.000885,0,0
0:0:34.173,40.5855738783931,5.16417320272777,0,0.000885,0,0
0:0:34.271,40.2341643719932,5.1228046590477,0,0.000885,0,0
0:0:34.371,41.057085367993,5.22622601824786,0,0.000885,0,0
0:0:34.472,41.230566010393,5.24691029008789,0,0.000885,0,0
0:0:34.573,41.230566010393,5.24691029008789,0,0.000885,0,0
0:0:34.671,41.288392891193,5.2538050473679,0,0.000885,0,0
0:0:34.768,42.0534870063929,5.35722640656806,0,0.000885,0,0
0:0:34.868,42.0534870063929,5.35722640656806,0,0.000885,0,0
0:0:34.970,42.1691407679928,5.37101592112808,0,0.000885,0,0
0:0:35.070,42.4048965127928,5.39859495024812,0,0.000885,0,0
0:0:35.170,42.8141328999927,5.4537530084882,0,0.000885,0,0
0:0:35.267,42.8141328999927,5.4537530084882,0,0.000885,0,0
0:0:35.365,43.1077155255927,5.48822679488825,0,0.000885,0,0
0:0:35.467,43.1655424063927,5.49512155216827,0,0.000885,0,0
0:0:35.568,43.6370538959926,5.55717436768836,0,0.000885,0,0
0:0:35.667,43.6370538959926,5.55717436768836,0,0.000885,0,0
0:0:35.763,43.6370538959926,5.55717436768836,0,0.000885,0,0
0:0:35.862,43.9306365215925,5.59164815408841,0,0.000885,0,0
0:0:35.964,44.1619440447925,5.62612194048846,0,0.000885,0,0
0:0:36.064,44.1619440447925,5.62612194048846,0,0.000885,0,0
0:0:36.165,44.4555266703925,5.66059572688851,0,0.000885,0,0
0:0:36.261,44.4555266703925,5.66059572688851,0,0.000885,0,0
0:0:36.369,44.6912824151924,5.68817475600856,0,0.000885,0,0
0:0:36.470,44.6912824151924,5.68817475600856,0,0.000885,0,0
0:0:36.571,44.8069361767924,5.70196427056858,0,0.000885,0,0
0:0:36.672,45.7455109343922,5.82606990160876,0,0.000885,0,0
0:0:36.773,45.9234397983922,5.84675417344879,0,0.000885,0,0
0:0:36.876,45.9234397983922,5.84675417344879,0,0.000885,0,0
0:0:36.977,46.2748493047921,5.89501747440887,0,0.000885,0,0
0:0:37.079,46.2748493047921,5.89501747440887,0,0.000885,0,0
0:0:37.180,46.6262588111921,5.93638601808893,0,0.000885,0,0
0:0:37.280,46.6262588111921,5.93638601808893,0,0.000885,0,0
0:0:37.381,46.919841436792,5.97085980448898,0,0.000885,0,0
0:0:37.483,47.155597181592,6.00533359088903,0,0.000885,0,0
0:0:37.583,47.097770300792,5.99843883360902,0,0.000885,0,0
0:0:37.684,47.097770300792,5.99843883360902,0,0.000885,0,0
0:0:37.784,47.5648335687919,6.0535968918491,0,0.000885,0,0
0:0:37.886,47.9162430751919,6.10186019280918,0,0.000885,0,0
0:0:37.985,47.8584161943919,6.09496543552917,0,0.000885,0,0
0:0:38.087,47.8584161943919,6.09496543552917,0,0.000885,0,0
0:0:38.187,48.3299276839918,6.15012349376925,0,0.000885,0,0
0:0:38.286,48.5612352071918,6.1845972801693,0,0.000885,0,0
0:0:38.384,48.5612352071918,6.1845972801693,0,0.000885,0,0
0:0:38.485,48.9126447135917,6.22596582384936,0,0.000885,0,0
0:0:38.587,49.4419830839916,6.29491339664947,0,0.000885,0,0
0:0:38.686,49.6199119479916,6.3155976684895,0,0.000885,0,0
0:0:38.784,49.6199119479916,6.3155976684895,0,0.000885,0,0
0:0:38.882,49.9134945735915,6.35696621216956,0,0.000885,0,0
0:0:38.982,49.6777388287916,6.32249242576951,0,0.000885,0,0
0:0:39.084,50.0869752159915,6.37765048400959,0,0.000885,0,0
0:0:39.183,50.0869752159915,6.37765048400959,0,0.000885,0,0
0:0:39.281,50.3805578415914,6.41212427040964,0,0.000885,0,0
0:0:39.380,51.1412037351913,6.50865087232979,0,0.000885,0,0
0:0:39.481,51.3769594799913,6.54312465872984,0,0.000885,0,0
0:0:39.582,51.3769594799913,6.54312465872984,0,0.000885,0,0
0:0:39.683,51.7283689863912,6.5844932024099,0,0.000885,0,0
0:0:39.779,51.9641247311912,6.61896698880996,0,0.000885,0,0
0:0:39.877,52.3733611183911,6.66723028977003,0,0.000885,0,0
0:0:39.978,52.3733611183911,6.66723028977003,0,0.000885,0,0
0:0:40.078,52.1998804759911,6.64654601793,0,0.000885,0,0
0:0:40.179,52.5512899823911,6.68791456161006,0,0.000885,0,0
0:0:40.275,52.5512899823911,6.68791456161006,0,0.000885,0,0
0:0:40.375,52.6669437439911,6.70859883345009,0,0.000885,0,0
0:0:40.475,52.724770624791,6.7154935907301,0,0.000885,0,0
0:0:40.577,53.4320378591909,6.80512543537024,0,0.000885,0,0
0:0:40.677,53.4320378591909,6.80512543537024,0,0.000885,0,0
0:0:40.775,53.196282114391,6.77065164897018,0,0.000885,0,0
0:0:40.872,53.8412742463909,6.85338873633031,0,0.000885,0,0
0:0:40.972,54.0192031103908,6.88096776545035,0,0.000885,0,0
0:0:41.073,54.0192031103908,6.88096776545035,0,0.000885,0,0
0:0:41.174,54.4862663783907,6.93612582369043,0,0.000885,0,0
0:0:41.272,54.5440932591907,6.94302058097044,0,0.000885,0,0
0:0:41.370,55.0156047487907,7.00507339649054,0,0.000885,0,0
0:0:41.469,55.0156047487907,7.00507339649054,0,0.000885,0,0
0:0:41.571,55.1890853911906,7.02575766833057,0,0.000885,0,0
0:0:41.671,55.1890853911906,7.02575766833057,0,0.000885,0,0
0:0:41.772,55.1890853911906,7.02575766833057,0,0.000885,0,0
0:0:41.874,55.4826680167906,7.06712621201063,0,0.000885,0,0
0:0:41.976,55.7184237615905,7.09470524113067,0,0.000885,0,0
0:0:42.077,55.9541795063905,7.12228427025071,0,0.000885,0,0
0:0:42.178,56.3055890127904,7.17054757121078,0,0.000885,0,0
0:0:42.279,56.3055890127904,7.17054757121078,0,0.000885,0,0
0:0:42.380,56.8304791615903,7.23949514401089,0,0.000885,0,0
0:0:42.482,57.3598175319903,7.30154795953098,0,0.000885,0,0
0:0:42.582,57.3019906511903,7.29465320225097,0,0.000885,0,0
0:0:42.682,57.3019906511903,7.29465320225097,0,0.000885,0,0
0:0:42.782,57.2441637703903,7.28775844497096,0,0.000885,0,0
0:0:42.884,57.6534001575902,7.34291650321104,0,0.000885,0,0
0:0:42.984,57.6534001575902,7.34291650321104,0,0.000885,0,0
0:0:43.086,57.8891559023902,7.37049553233109,0,0.000885,0,0
