Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/30/2021,04:50,Cylinder,150,1,300,0,3.6,3,0.24,650.78,36.82
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:21.018,5.867204290399,0.330948349440498,0,0.000885,0,0
0:0:21.120,10.0307397079983,0.56537009696085,0,0.000885,0,0
0:0:21.221,14.7191652743975,0.834265630881255,0,0.000885,0,0
0:0:21.320,14.7191652743975,0.834265630881255,0,0.000885,0,0
0:0:21.417,16.8898974151971,0.958371261921441,0,0.000885,0,0
0:0:21.517,16.9521725175971,0.958371261921441,0,0.000885,0,0
0:0:21.617,16.9521725175971,0.958371261921441,0,0.000885,0,0
0:0:21.718,16.4228341471972,0.9307922328014,0,0.000885,0,0
0:0:21.815,15.9513226575973,0.903213203681358,0,0.000885,0,0
0:0:21.912,15.4842593895974,0.875634174561317,0,0.000885,0,0
0:0:22.011,15.4842593895974,0.875634174561317,0,0.000885,0,0
0:0:22.112,15.3686056279974,0.868739417281307,0,0.000885,0,0
0:0:22.213,15.1906767639974,0.861844660001296,0,0.000885,0,0
0:0:22.311,15.3063305255974,0.868739417281307,0,0.000885,0,0
0:0:22.409,15.3063305255974,0.868739417281307,0,0.000885,0,0
0:0:22.506,15.0127478999975,0.848055145441275,0,0.000885,0,0
0:0:22.608,14.8970941383975,0.841160388161265,0,0.000885,0,0
0:0:22.708,15.1906767639974,0.861844660001296,0,0.000885,0,0
0:0:22.807,15.1906767639974,0.861844660001296,0,0.000885,0,0
0:0:22.904,14.8970941383975,0.841160388161265,0,0.000885,0,0
0:0:23.001,14.8970941383975,0.841160388161265,0,0.000885,0,0
0:0:23.101,14.8970941383975,0.841160388161265,0,0.000885,0,0
