Test ID:,Date Tested:,Time:,Test Type:,Width (mm):,Depth (mm):,Height (mm):,Age (days):,Weight (kN):,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/29/2021,04:36,Cube,150,150,150,7,8.37,0.02,80.47,3.58
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:10.176,9.50140133759839,0.420580194080633,0,0.000885,0,0
0:0:10.274,11.729960359198,0.524001553280788,0,0.000885,0,0
0:0:10.373,11.729960359198,0.524001553280788,0,0.000885,0,0
0:0:10.473,12.4327793719979,0.55158058240083,0,0.000885,0,0
0:0:10.570,12.7263619975978,0.56537009696085,0,0.000885,0,0
0:0:10.665,12.6107082359979,0.55847533968084,0,0.000885,0,0
0:0:10.764,12.6107082359979,0.55847533968084,0,0.000885,0,0
0:0:10.864,12.4906062527979,0.55847533968084,0,0.000885,0,0
0:0:10.959,12.5528813551979,0.55847533968084,0,0.000885,0,0
0:0:11.068,12.3171256103979,0.544685825120819,0,0.000885,0,0
0:0:11.164,12.3171256103979,0.544685825120819,0,0.000885,0,0
0:0:11.263,11.965716103998,0.530896310560798,0,0.000885,0,0
0:0:11.359,11.965716103998,0.530896310560798,0,0.000885,0,0
0:0:11.459,11.965716103998,0.530896310560798,0,0.000885,0,0
0:0:11.567,11.965716103998,0.530896310560798,0,0.000885,0,0
0:0:11.671,11.965716103998,0.530896310560798,0,0.000885,0,0
0:0:11.769,12.3749524911979,0.55158058240083,0,0.000885,0,0
0:0:11.869,12.2014718487979,0.544685825120819,0,0.000885,0,0
0:0:11.968,12.2014718487979,0.544685825120819,0,0.000885,0,0
0:0:12.065,12.023542984798,0.537791067840809,0,0.000885,0,0
0:0:12.171,12.1391967463979,0.537791067840809,0,0.000885,0,0
0:0:12.270,12.8464639807978,0.572264854240861,0,0.000885,0,0
0:0:12.369,12.8464639807978,0.572264854240861,0,0.000885,0,0
0:0:12.470,13.1355983847978,0.586054368800881,0,0.000885,0,0
0:0:12.567,12.9621177423978,0.579159611520871,0,0.000885,0,0
0:0:12.662,12.9621177423978,0.579159611520871,0,0.000885,0,0
0:0:12.769,13.2557003679977,0.586054368800881,0,0.000885,0,0
0:0:12.868,13.2557003679977,0.586054368800881,0,0.000885,0,0
0:0:12.967,13.9006924999976,0.620528155200933,0,0.000885,0,0
0:0:13.064,13.9006924999976,0.620528155200933,0,0.000885,0,0
0:0:13.169,13.7227636359977,0.606738640640913,0,0.000885,0,0
0:0:13.268,14.6613383935975,0.655001941600985,0,0.000885,0,0
0:0:13.368,15.3063305255974,0.682580970721027,0,0.000885,0,0
0:0:13.466,15.3063305255974,0.682580970721027,0,0.000885,0,0
0:0:13.564,15.4842593895974,0.689475728001037,0,0.000885,0,0
0:0:13.669,16.1870784023973,0.717054757121078,0,0.000885,0,0
0:0:13.767,16.8320705343971,0.75152854352113,0,0.000885,0,0
0:0:13.866,16.8320705343971,0.75152854352113,0,0.000885,0,0
0:0:13.966,17.1834800407971,0.765318058081151,0,0.000885,0,0
0:0:14.063,17.3035820239971,0.772212815361161,0,0.000885,0,0
0:0:14.169,17.712818411197,0.786002329921182,0,0.000885,0,0
0:0:14.266,17.712818411197,0.786002329921182,0,0.000885,0,0
0:0:14.365,17.948574155997,0.799791844481203,0,0.000885,0,0
0:0:14.464,18.7092200495968,0.834265630881255,0,0.000885,0,0
0:0:14.564,18.7092200495968,0.834265630881255,0,0.000885,0,0
0:0:14.669,18.7670469303968,0.834265630881255,0,0.000885,0,0
0:0:14.764,19.2963853007967,0.854949902721286,0,0.000885,0,0
0:0:14.864,19.5321410455967,0.868739417281307,0,0.000885,0,0
0:0:14.962,19.5321410455967,0.868739417281307,0,0.000885,0,0
0:0:15.059,19.7634485687966,0.875634174561317,0,0.000885,0,0
0:0:15.168,20.2349600583966,0.896318446401348,0,0.000885,0,0
0:0:15.264,20.4707158031965,0.910107960961369,0,0.000885,0,0
0:0:15.362,20.4707158031965,0.910107960961369,0,0.000885,0,0
0:0:15.460,20.6441964455965,0.917002718241379,0,0.000885,0,0
0:0:15.559,21.0534328327964,0.93768699008141,0,0.000885,0,0
0:0:15.659,21.9341807095963,0.972160776481462,0,0.000885,0,0
0:0:15.759,21.9341807095963,0.972160776481462,0,0.000885,0,0
0:0:15.859,22.2277633351962,0.985950291041483,0,0.000885,0,0
0:0:15.959,22.6992748247961,1.00663456288151,0,0.000885,0,0
0:0:16.060,23.286440075996,1.03421359200156,0,0.000885,0,0
0:0:16.160,23.286440075996,1.03421359200156,0,0.000885,0,0
0:0:16.263,23.8691571055959,1.0617926211216,0,0.000885,0,0
0:0:16.358,23.8691571055959,1.0617926211216,0,0.000885,0,0
0:0:16.458,23.8691571055959,1.0617926211216,0,0.000885,0,0
0:0:16.557,24.5141492375958,1.08937165024164,0,0.000885,0,0
0:0:16.657,24.3984954759959,1.08247689296163,0,0.000885,0,0
0:0:16.755,24.9856607271958,1.11005592208167,0,0.000885,0,0
0:0:16.866,24.9856607271958,1.11005592208167,0,0.000885,0,0
0:0:16.965,25.1013144887957,1.11695067936168,0,0.000885,0,0
0:0:17.065,25.6306528591956,1.13763495120171,0,0.000885,0,0
0:0:17.164,25.8664086039956,1.15142446576173,0,0.000885,0,0
0:0:17.270,25.8664086039956,1.15142446576173,0,0.000885,0,0
0:0:17.369,26.2178181103955,1.16521398032175,0,0.000885,0,0
0:0:17.468,26.2178181103955,1.16521398032175,0,0.000885,0,0
0:0:17.567,26.9206371231954,1.1996877667218,0,0.000885,0,0
0:0:17.664,26.9206371231954,1.1996877667218,0,0.000885,0,0
0:0:17.770,27.0362908847954,1.1996877667218,0,0.000885,0,0
0:0:17.869,27.2142197487954,1.20658252400181,0,0.000885,0,0
