Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
2021/06/08 10:35:01,    -957,    -661,     +16,    +112,    +226,    +151,********,********,********,********
2021/06/08 10:35:02,    -972,    -674,     +18,    +113,    +229,    +154,********,********,********,********
2021/06/08 10:35:03,    -982,    -685,     +18,    +116,    +233,    +156,********,********,********,********
2021/06/08 10:35:04,    -992,    -697,     +18,    +117,    +235,    +159,********,********,********,********
2021/06/08 10:35:05,   -1006,    -711,     +18,    +120,    +239,    +161,********,********,********,********
2021/06/08 10:35:06,   -1019,    -723,     +19,    +121,    +243,    +164,********,********,********,********
2021/06/08 10:35:07,   -1030,    -734,     +19,    +122,    +248,    +167,********,********,********,********
2021/06/08 10:35:08,   -1043,    -745,     +20,    +126,    +251,    +171,********,********,********,********
2021/06/08 10:35:09,   -1058,    -759,     +21,    +127,    +254,    +173,********,********,********,********
2021/06/08 10:35:10,   -1069,    -771,     +21,    +130,    +258,    +176,********,********,********,********
2021/06/08 10:35:11,   -1082,    -784,     +22,    +131,    +262,    +179,********,********,********,********
2021/06/08 10:35:12,   -1094,    -797,     +23,    +134,    +265,    +181,********,********,********,********
2021/06/08 10:35:13,   -1104,    -806,     +23,    +135,    +269,    +185,********,********,********,********
2021/06/08 10:35:14,   -1118,    -820,     +23,    +138,    +272,    +188,********,********,********,********
2021/06/08 10:35:15,   -1130,    -834,     +24,    +139,    +276,    +190,********,********,********,********
2021/06/08 10:35:16,   -1144,    -845,     +24,    +141,    +281,    +194,********,********,********,********
2021/06/08 10:35:17,   -1155,    -856,     +24,    +143,    +285,    +198,********,********,********,********
2021/06/08 10:35:18,   -1166,    -867,     +26,    +145,    +288,    +201,********,********,********,********
2021/06/08 10:35:19,   -1178,    -880,     +27,    +146,    +291,    +202,********,********,********,********
2021/06/08 10:35:20,   -1191,    -896,     +28,    +150,    +297,    +206,********,********,********,********
2021/06/08 10:35:21,   -1205,    -908,     +28,    +151,    +301,    +210,********,********,********,********
2021/06/08 10:35:22,   -1216,    -919,     +29,    +154,    +304,    +213,********,********,********,********
2021/06/08 10:35:23,   -1230,    -934,     +30,    +156,    +308,    +217,********,********,********,********
2021/06/08 10:35:24,   -1242,    -946,     +30,    +159,    +313,    +220,********,********,********,********
2021/06/08 10:35:25,   -1256,    -960,     +31,    +161,    +317,    +224,********,********,********,********
2021/06/08 10:35:26,   -1269,    -975,     +31,    +163,    +322,    +227,********,********,********,********
2021/06/08 10:35:27,   -1282,    -988,     +33,    +165,    +326,    +231,********,********,********,********
2021/06/08 10:35:28,   -1294,   -1000,     +33,    +168,    +331,    +234,********,********,********,********
2021/06/08 10:35:29,   -1305,   -1014,     +33,    +170,    +335,    +237,********,********,********,********
2021/06/08 10:35:30,   -1320,   -1026,     +34,    +172,    +338,    +239,********,********,********,********
2021/06/08 10:35:31,   -1330,   -1039,     +35,    +174,    +343,    +244,********,********,********,********
2021/06/08 10:35:32,   -1347,   -1055,     +36,    +178,    +349,    +247,********,********,********,********
2021/06/08 10:35:33,   -1359,   -1066,     +37,    +181,    +353,    +251,********,********,********,********
2021/06/08 10:35:34,   -1372,   -1082,     +37,    +183,    +357,    +254,********,********,********,********
2021/06/08 10:35:35,   -1385,   -1095,     +38,    +186,    +363,    +258,********,********,********,********
2021/06/08 10:35:36,   -1399,   -1111,     +39,    +188,    +367,    +261,********,********,********,********
2021/06/08 10:35:37,   -1412,   -1124,     +40,    +192,    +372,    +265,********,********,********,********
2021/06/08 10:35:38,   -1427,   -1139,     +41,    +195,    +377,    +269,********,********,********,********
2021/06/08 10:35:39,   -1441,   -1152,     +41,    +197,    +383,    +273,********,********,********,********
2021/06/08 10:35:40,   -1452,   -1166,     +42,    +200,    +388,    +277,********,********,********,********
2021/06/08 10:35:41,   -1466,   -1182,     +43,    +203,    +392,    +281,********,********,********,********
2021/06/08 10:35:42,   -1479,   -1194,     +43,    +206,    +398,    +285,********,********,********,********
2021/06/08 10:35:43,   -1496,   -1211,     +45,    +209,    +403,    +288,********,********,********,********
2021/06/08 10:35:44,   -1508,   -1227,     +45,    +213,    +410,    +292,********,********,********,********
2021/06/08 10:35:45,   -1523,   -1241,     +47,    +215,    +416,    +297,********,********,********,********
2021/06/08 10:35:46,   -1534,   -1254,     +48,    +219,    +421,    +301,********,********,********,********
2021/06/08 10:35:47,   -1551,   -1272,     +48,    +221,    +426,    +305,********,********,********,********
2021/06/08 10:35:48,   -1566,   -1287,     +49,    +225,    +432,    +310,********,********,********,********
2021/06/08 10:35:49,   -1580,   -1302,     +51,    +228,    +439,    +314,********,********,********,********
2021/06/08 10:35:50,   -1595,   -1319,     +51,    +232,    +445,    +319,********,********,********,********
2021/06/08 10:35:51,   -1607,   -1334,     +53,    +235,    +451,    +324,********,********,********,********
2021/06/08 10:35:52,   -1622,   -1350,     +53,    +238,    +456,    +328,********,********,********,********
2021/06/08 10:35:53,   -1637,   -1365,     +54,    +242,    +463,    +333,********,********,********,********
2021/06/08 10:35:54,   -1654,   -1384,     +55,    +246,    +470,    +338,********,********,********,********
2021/06/08 10:35:55,   -1669,   -1401,     +56,    +249,    +476,    +343,********,********,********,********
2021/06/08 10:35:56,   -1683,   -1418,     +57,    +253,    +483,    +350,********,********,********,********
2021/06/08 10:35:57,   -1698,   -1435,     +59,    +256,    +490,    +356,********,********,********,********
2021/06/08 10:35:58,   -1713,   -1451,     +59,    +260,    +496,    +362,********,********,********,********
2021/06/08 10:35:59,   -1728,   -1468,     +60,    +264,    +503,    +369,********,********,********,********
2021/06/08 10:36:00,   -1744,   -1487,     +62,    +268,    +509,    +374,********,********,********,********
2021/06/08 10:36:01,   -1759,   -1505,     +64,    +272,    +516,    +380,********,********,********,********
2021/06/08 10:36:02,   -1775,   -1521,     +65,    +275,    +523,    +386,********,********,********,********
2021/06/08 10:36:03,   -1791,   -1540,     +65,    +279,    +531,    +393,********,********,********,********
2021/06/08 10:36:04,   -1804,   -1557,     +66,    +284,    +538,    +399,********,********,********,********
2021/06/08 10:36:05,   -1821,   -1575,     +68,    +289,    +546,    +406,********,********,********,********
2021/06/08 10:36:06,   -1838,   -1595,     +69,    +293,    +554,    +414,********,********,********,********
2021/06/08 10:36:07,   -1854,   -1615,     +70,    +298,    +562,    +422,********,********,********,********
2021/06/08 10:36:08,   -1872,   -1635,     +72,    +302,    +570,    +432,********,********,********,********
2021/06/08 10:36:09,   -1889,   -1655,     +73,    +306,    +578,    +440,********,********,********,********
2021/06/08 10:36:10,   -1905,   -1675,     +75,    +311,    +587,    +448,********,********,********,********
2021/06/08 10:36:11,   -1920,   -1697,     +76,    +315,    +595,    +458,********,********,********,********
2021/06/08 10:36:12,   -1936,   -1715,     +77,    +321,    +602,    +467,********,********,********,********
2021/06/08 10:36:13,   -1953,   -1734,     +78,    +326,    +612,    +477,********,********,********,********
2021/06/08 10:36:14,   -1971,   -1757,     +81,    +332,    +620,    +488,********,********,********,********
2021/06/08 10:36:15,   -1988,   -1780,     +82,    +337,    +629,    +498,********,********,********,********
2021/06/08 10:36:16,   -2008,   -1804,     +83,    +342,    +638,    +511,********,********,********,********
2021/06/08 10:36:17,   -2026,   -1826,     +86,    +347,    +646,    +522,********,********,********,********
2021/06/08 10:36:18,   -2043,   -1849,     +87,    +355,    +656,    +536,********,********,********,********
2021/06/08 10:36:19,   -2061,   -1871,     +89,    +359,    +664,    +550,********,********,********,********
2021/06/08 10:36:20,   -2079,   -1896,     +92,    +365,    +674,    +564,********,********,********,********
2021/06/08 10:36:21,   -2096,   -1920,     +93,    +371,    +682,    +578,********,********,********,********
2021/06/08 10:36:22,   -2115,   -1943,     +95,    +377,    +690,    +593,********,********,********,********
2021/06/08 10:36:23,   -2134,   -1968,     +97,    +383,    +701,    +611,********,********,********,********
2021/06/08 10:36:24,   -2152,   -1992,     +98,    +390,    +710,    +626,********,********,********,********
2021/06/08 10:36:25,   -2169,   -2016,    +100,    +396,    +718,    +643,********,********,********,********
2021/06/08 10:36:26,   -2189,   -2045,    +102,    +403,    +728,    +662,********,********,********,********
2021/06/08 10:36:27,   -2209,   -2070,    +104,    +412,    +740,    +683,********,********,********,********
2021/06/08 10:36:28,   -2229,   -2098,    +106,    +418,    +749,    +704,********,********,********,********
2021/06/08 10:36:29,   -2247,   -2125,    +107,    +425,    +759,    +726,********,********,********,********
2021/06/08 10:36:30,   -2269,   -2157,    +110,    +433,    +771,    +751,********,********,********,********
2021/06/08 10:36:31,   -2291,   -2188,    +112,    +441,    +782,    +776,********,********,********,********
2021/06/08 10:36:32,   -2308,   -2220,    +115,    +449,    +792,    +801,********,********,********,********
2021/06/08 10:36:33,   -2330,   -2250,    +118,    +458,    +805,    +827,********,********,********,********
2021/06/08 10:36:34,   -2353,   -2284,    +119,    +465,    +815,    +856,********,********,********,********
2021/06/08 10:36:35,   -2374,   -2317,    +122,    +474,    +827,    +888,********,********,********,********
2021/06/08 10:36:36,   -2396,   -2352,    +124,    +483,    +840,    +923,********,********,********,********
2021/06/08 10:36:37,   -2417,   -2386,    +126,    +491,    +851,    +959,********,********,********,********
2021/06/08 10:36:38,   -2437,   -2420,    +128,    +499,    +863,    +995,********,********,********,********
2021/06/08 10:36:39,   -2459,   -2451,    +131,    +509,    +876,   +1033,********,********,********,********
2021/06/08 10:36:40,   -2480,   -2486,    +134,    +518,    +888,   +1070,********,********,********,********
2021/06/08 10:36:41,   -2503,   -2528,    +136,    +529,    +900,   +1111,********,********,********,********
2021/06/08 10:36:42,   -2528,   -2566,    +139,    +539,    +913,   +1158,********,********,********,********
2021/06/08 10:36:43,   -2550,   -2608,    +142,    +550,    +927,   +1205,********,********,********,********
2021/06/08 10:36:44,   -2575,   -2647,    +145,    +561,    +941,   +1252,********,********,********,********
2021/06/08 10:36:45,   -2598,   -2691,    +148,    +572,    +954,   +1301,********,********,********,********
2021/06/08 10:36:46,   -2623,   -2734,    +151,    +584,    +966,   +1350,********,********,********,********
2021/06/08 10:36:47,   -2646,   -2779,    +153,    +595,    +980,   +1405,********,********,********,********
2021/06/08 10:36:48,   -2671,   -2824,    +157,    +606,    +992,   +1462,********,********,********,********
2021/06/08 10:36:49,   -2696,   -2871,    +161,    +618,   +1006,   +1527,********,********,********,********
2021/06/08 10:36:50,   -2721,   -2919,    +164,    +631,   +1020,   +1591,********,********,********,********
2021/06/08 10:36:51,   -2747,   -2970,    +168,    +644,   +1034,   +1654,********,********,********,********
2021/06/08 10:36:52,   -2774,   -3020,    +172,    +656,   +1050,   +1718,********,********,********,********
2021/06/08 10:36:53,   -2801,   -3071,    +177,    +670,   +1064,   +1783,********,********,********,********
2021/06/08 10:36:54,   -2828,   -3122,    +181,    +684,   +1078,   +1855,********,********,********,********
2021/06/08 10:36:55,   -2857,   -3176,    +184,    +698,   +1094,   +1929,********,********,********,********
2021/06/08 10:36:56,   -2883,   -3232,    +187,    +714,   +1110,   +2006,********,********,********,********
2021/06/08 10:36:57,   -2909,   -3283,    +192,    +728,   +1125,   +2081,********,********,********,********
2021/06/08 10:36:58,   -2939,   -3342,    +196,    +744,   +1143,   +2159,********,********,********,********
2021/06/08 10:36:59,   -2965,   -3393,    +200,    +758,   +1157,   +2237,********,********,********,********
2021/06/08 10:37:00,   -2990,   -3450,    +205,    +772,   +1173,   +2323,********,********,********,********
2021/06/08 10:37:01,   -3017,   -3513,    +209,    +788,   +1188,   +2418,********,********,********,********
2021/06/08 10:37:02,   -3044,   -3572,    +214,    +803,   +1204,   +2514,********,********,********,********
2021/06/08 10:37:03,   -3071,   -3636,    +219,    +819,   +1219,   +2611,********,********,********,********
2021/06/08 10:37:04,   -3099,   -3700,    +226,    +837,   +1235,   +2713,********,********,********,********
2021/06/08 10:37:05,   -3125,   -3769,    +231,    +855,   +1252,   +2819,********,********,********,********
2021/06/08 10:37:06,   -3152,   -3832,    +237,    +871,   +1269,   +2927,********,********,********,********
2021/06/08 10:37:07,   -3178,   -3896,    +243,    +890,   +1286,   +3034,********,********,********,********
2021/06/08 10:37:08,   -3207,   -3957,    +250,    +907,   +1304,   +3139,********,********,********,********
2021/06/08 10:37:09,   -3233,   -4022,    +255,    +925,   +1323,   +3242,********,********,********,********
2021/06/08 10:37:10,   -3259,   -4073,    +261,    +943,   +1343,   +3337,********,********,********,********
2021/06/08 10:37:11,   -3286,   -4124,    +268,    +961,   +1362,   +3435,********,********,********,********
2021/06/08 10:37:12,   -3311,   -4173,    +274,    +981,   +1382,   +3526,********,********,********,********
2021/06/08 10:37:13,   -3338,   -4170,    +280,   +1000,   +1404,   +3622,********,********,********,********
2021/06/08 10:37:14,   -3367,   -4201,    +288,   +1021,   +1427,   +3714,********,********,********,********
2021/06/08 10:37:15,   -3392,   -4246,    +294,   +1042,   +1447,   +3803,********,********,********,********
2021/06/08 10:37:16,   -3418,   -4305,    +301,   +1060,   +1468,   +3892,********,********,********,********
2021/06/08 10:37:17,   -3444,   -4373,    +308,   +1080,   +1488,   +3981,********,********,********,********
2021/06/08 10:37:18,   -3467,   -4449,    +317,   +1100,   +1508,   +4065,********,********,********,********
2021/06/08 10:37:19,   -3491,   -4536,    +324,   +1120,   +1529,   +4151,********,********,********,********
2021/06/08 10:37:20,   -3515,   -4636,    +332,   +1141,   +1550,   +4241,********,********,********,********
2021/06/08 10:37:21,   -3535,   -4750,    +340,   +1162,   +1571,   +4331,********,********,********,********
2021/06/08 10:37:22,   -3554,   -4862,    +348,   +1184,   +1593,   +4419,********,********,********,********
2021/06/08 10:37:23,   -3577,   -4984,    +357,   +1206,   +1617,   +4513,********,********,********,********
2021/06/08 10:37:24,   -3599,   -5101,    +365,   +1229,   +1641,   +4604,********,********,********,********
2021/06/08 10:37:25,   -3622,   -5233,    +374,   +1253,   +1666,   +4696,********,********,********,********
2021/06/08 10:37:26,   -3642,   -5351,    +381,   +1272,   +1689,   +4775,********,********,********,********
2021/06/08 10:37:27,   -3666,   -5482,    +389,   +1295,   +1710,   +4862,********,********,********,********
2021/06/08 10:37:28,   -3689,   -5599,    +399,   +1319,   +1737,   +4949,********,********,********,********
2021/06/08 10:37:29,   -3713,   -5731,    +407,   +1344,   +1762,   +5039,********,********,********,********
2021/06/08 10:37:30,   -3736,   -5859,    +418,   +1368,   +1787,   +5123,********,********,********,********
2021/06/08 10:37:31,   -3759,   -5981,    +425,   +1393,   +1812,   +5202,********,********,********,********
2021/06/08 10:37:32,   -3783,   -6111,    +435,   +1417,   +1837,   +5285,********,********,********,********
2021/06/08 10:37:33,   -3805,   -6240,    +444,   +1442,   +1862,   +5365,********,********,********,********
2021/06/08 10:37:34,   -3827,   -6376,    +452,   +1466,   +1885,   +5446,********,********,********,********
2021/06/08 10:37:35,   -3851,   -6513,    +460,   +1488,   +1909,   +5523,********,********,********,********
2021/06/08 10:37:36,   -3874,   -6657,    +469,   +1515,   +1934,   +5603,********,********,********,********
2021/06/08 10:37:37,   -3898,   -6802,    +478,   +1537,   +1960,   +5684,********,********,********,********
2021/06/08 10:37:38,   -3921,   -6947,    +488,   +1562,   +1987,   +5766,********,********,********,********
2021/06/08 10:37:39,   -3946,   -7097,    +498,   +1586,   +2013,   +5851,********,********,********,********
2021/06/08 10:37:40,   -3970,   -7244,    +507,   +1613,   +2041,   +5935,********,********,********,********
2021/06/08 10:37:41,   -3993,   -7392,    +517,   +1639,   +2068,   +6018,********,********,********,********
2021/06/08 10:37:42,   -4017,   -7534,    +527,   +1664,   +2094,   +6098,********,********,********,********
2021/06/08 10:37:43,   -4042,   -7674,    +536,   +1690,   +2121,   +6176,********,********,********,********
2021/06/08 10:37:44,   -4067,   -7816,    +544,   +1717,   +2149,   +6256,********,********,********,********
2021/06/08 10:37:45,   -4095,   -7959,    +555,   +1742,   +2179,   +6337,********,********,********,********
2021/06/08 10:37:46,   -4117,   -8099,    +564,   +1768,   +2205,   +6416,********,********,********,********
2021/06/08 10:37:47,   -4141,   -8230,    +572,   +1793,   +2230,   +6490,********,********,********,********
2021/06/08 10:37:48,   -4165,   -8351,    +580,   +1819,   +2255,   +6564,********,********,********,********
2021/06/08 10:37:49,   -4189,   -8470,    +589,   +1843,   +2282,   +6634,********,********,********,********
2021/06/08 10:37:50,   -4214,   -8589,    +597,   +1869,   +2309,   +6708,********,********,********,********
2021/06/08 10:37:51,   -4239,   -8702,    +605,   +1895,   +2335,   +6781,********,********,********,********
2021/06/08 10:37:52,   -4264,   -8813,    +615,   +1921,   +2362,   +6858,********,********,********,********
2021/06/08 10:37:53,   -4286,   -8914,    +623,   +1947,   +2388,   +6929,********,********,********,********
2021/06/08 10:37:54,   -4311,   -9014,    +630,   +1973,   +2414,   +7002,********,********,********,********
2021/06/08 10:37:55,   -4334,   -9116,    +637,   +2000,   +2441,   +7075,********,********,********,********
2021/06/08 10:37:56,   -4360,   -9211,    +645,   +2026,   +2467,   +7143,********,********,********,********
2021/06/08 10:37:57,   -4385,   -9304,    +653,   +2051,   +2492,   +7214,********,********,********,********
2021/06/08 10:37:58,   -4412,   -9399,    +660,   +2076,   +2520,   +7286,********,********,********,********
2021/06/08 10:37:59,   -4437,   -9493,    +667,   +2102,   +2549,   +7357,********,********,********,********
2021/06/08 10:38:00,   -4463,   -9590,    +673,   +2128,   +2576,   +7430,********,********,********,********
2021/06/08 10:38:01,   -4489,   -9684,    +680,   +2155,   +2606,   +7503,********,********,********,********
2021/06/08 10:38:02,   -4512,   -9780,    +687,   +2179,   +2637,   +7575,********,********,********,********
2021/06/08 10:38:03,   -4540,   -9874,    +693,   +2204,   +2668,   +7649,********,********,********,********
2021/06/08 10:38:04,   -4567,   -9964,    +699,   +2231,   +2699,   +7723,********,********,********,********
2021/06/08 10:38:05,   -4595,  -10057,    +705,   +2258,   +2731,   +7797,********,********,********,********
2021/06/08 10:38:06,   -4624,  -10150,    +711,   +2285,   +2764,   +7870,********,********,********,********
2021/06/08 10:38:07,   -4651,  -10244,    +716,   +2311,   +2793,   +7945,********,********,********,********
2021/06/08 10:38:08,   -4680,  -10335,    +721,   +2338,   +2826,   +8019,********,********,********,********
2021/06/08 10:38:09,   -4708,  -10428,    +725,   +2364,   +2857,   +8093,********,********,********,********
2021/06/08 10:38:10,   -4739,  -10521,    +730,   +2389,   +2889,   +8166,********,********,********,********
2021/06/08 10:38:11,   -4767,  -10615,    +734,   +2416,   +2921,   +8242,********,********,********,********
2021/06/08 10:38:12,   -4794,  -10710,    +738,   +2443,   +2944,   +8316,********,********,********,********
2021/06/08 10:38:13,   -4821,  -10803,    +742,   +2467,   +2972,   +8388,********,********,********,********
2021/06/08 10:38:14,   -4848,  -10895,    +744,   +2494,   +3002,   +8461,********,********,********,********
2021/06/08 10:38:15,   -4884,  -10984,    +747,   +2518,   +3033,   +8532,********,********,********,********
2021/06/08 10:38:16,   -4919,  -11076,    +750,   +2545,   +3066,   +8601,********,********,********,********
2021/06/08 10:38:17,   -4951,  -11164,    +751,   +2570,   +3099,   +8672,********,********,********,********
2021/06/08 10:38:18,   -4984,  -11260,    +754,   +2597,   +3138,   +8749,********,********,********,********
2021/06/08 10:38:19,   -5011,  -11344,    +756,   +2623,   +3169,   +8817,********,********,********,********
