Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
2021/07/28 16:15:49,     -51,    -159,     +17,      +0,     +11,     +68,   +39.5,   +88.4,   +81.0,   +85.3
2021/07/28 16:15:50,     -57,    -171,     +19,      +1,     +12,     +72,   +30.4,   +94.8,   +95.1,  +102.4
2021/07/28 16:15:51,     -64,    -183,     +20,      +1,     +11,     +76,   +37.2,   +96.9,   +90.2,   +92.6
2021/07/28 16:15:52,     -73,    -193,     +22,      +2,     +13,     +81,   +44.8,   +85.6,   +91.0,  +102.7
2021/07/28 16:15:53,     -80,    -201,     +24,      +2,     +15,     +83,   +38.4,   +80.1,   +98.8,  +102.6
2021/07/28 16:15:54,     -87,    -210,     +25,      +2,     +14,     +87,   +37.8,   +87.6,  +108.4,   +92.5
2021/07/28 16:15:55,     -94,    -221,     +27,      +3,     +16,     +91,   +37.9,  +111.9,   +86.6,   +95.8
2021/07/28 16:15:56,    -103,    -230,     +28,      +4,     +16,     +93,   +65.5,   +95.5,  +103.6,   +90.9
2021/07/28 16:15:57,    -111,    -239,     +30,      +4,     +17,     +97,   +46.2,   +99.1,   +96.4,  +102.8
2021/07/28 16:15:58,    -119,    -249,     +32,      +5,     +19,    +101,   +52.4,   +97.5,   +95.2,   +98.5
2021/07/28 16:15:59,    -129,    -259,     +34,      +5,     +20,    +104,   +48.5,   +92.2,  +103.8,  +102.8
2021/07/28 16:16:00,    -139,    -267,     +35,      +6,     +20,    +106,   +73.8,   +91.7,   +95.9,   +95.0
2021/07/28 16:16:01,    -148,    -276,     +36,      +6,     +21,    +108,   +52.0,   +89.8,   +98.5,   +98.9
2021/07/28 16:16:02,    -158,    -285,     +39,      +8,     +22,    +112,   +64.8,   +96.6,  +109.0,   +99.1
2021/07/28 16:16:03,    -168,    -295,     +41,      +8,     +23,    +115,   +54.7,   +96.0,  +116.0,   +96.0
2021/07/28 16:16:04,    -177,    -304,     +43,      +9,     +25,    +118,   +52.1,   +98.5,   +97.3,   +94.4
2021/07/28 16:16:05,    -186,    -314,     +43,      +9,     +26,    +121,   +64.0,  +105.3,   +97.0,   +97.8
2021/07/28 16:16:06,    -196,    -324,     +45,     +10,     +27,    +123,   +61.7,  +106.8,   +90.3,  +105.1
2021/07/28 16:16:07,    -208,    -333,     +47,     +11,     +28,    +127,   +64.3,  +101.5,  +110.5,  +112.6
2021/07/28 16:16:08,    -216,    -342,     +49,     +12,     +30,    +129,   +76.4,   +95.4,   +92.7,  +105.1
2021/07/28 16:16:09,    -226,    -351,     +50,     +13,     +29,    +132,   +79.0,  +100.2,  +108.3,  +128.5
2021/07/28 16:16:10,    -236,    -360,     +53,     +13,     +31,    +135,   +86.9,   +99.2,  +114.2,  +105.7
2021/07/28 16:16:11,    -245,    -370,     +54,     +14,     +31,    +139,   +63.9,   +97.6,  +100.7,  +105.8
2021/07/28 16:16:12,    -256,    -381,     +57,     +15,     +33,    +140,   +64.1,  +105.8,  +101.7,   +98.9
2021/07/28 16:16:13,    -266,    -390,     +58,     +15,     +33,    +143,   +70.1,   +96.1,   +95.9,  +106.8
2021/07/28 16:16:14,    -275,    -398,     +60,     +17,     +35,    +147,   +76.8,   +94.7,  +106.3,  +110.8
2021/07/28 16:16:15,    -284,    -410,     +62,     +17,     +36,    +150,   +67.5,   +96.4,  +112.7,  +100.1
2021/07/28 16:16:16,    -295,    -418,     +65,     +19,     +36,    +152,   +64.7,  +100.3,  +103.0,  +108.6
2021/07/28 16:16:17,    -304,    -428,     +67,     +19,     +37,    +156,   +64.2,   +98.7,  +101.1,  +100.6
2021/07/28 16:16:18,    -314,    -437,     +69,     +20,     +39,    +158,   +64.7,   +91.8,   +96.5,  +108.6
2021/07/28 16:16:19,    -324,    -446,     +71,     +21,     +41,    +161,   +72.0,  +105.0,   +97.4,  +102.4
2021/07/28 16:16:20,    -334,    -457,     +74,     +22,     +41,    +164,   +65.8,   +97.1,  +107.2,   +95.2
2021/07/28 16:16:21,    -344,    -466,     +75,     +23,     +42,    +167,   +69.2,  +107.6,  +115.8,  +110.9
2021/07/28 16:16:22,    -354,    -476,     +79,     +24,     +44,    +169,   +79.4,   +90.3,  +119.3,  +120.9
2021/07/28 16:16:23,    -364,    -486,     +79,     +25,     +44,    +173,   +76.2,  +105.0,  +104.1,  +114.6
2021/07/28 16:16:24,    -374,    -495,     +82,     +25,     +45,    +175,   +77.1,   +91.5,  +105.6,  +103.2
2021/07/28 16:16:25,    -385,    -505,     +84,     +26,     +46,    +179,   +79.1,   +95.8,  +103.5,  +103.8
2021/07/28 16:16:26,    -394,    -515,     +86,     +28,     +47,    +181,   +80.1,  +111.6,  +101.5,  +100.2
2021/07/28 16:16:27,    -405,    -525,     +89,     +29,     +48,    +185,   +80.0,  +103.2,   +92.1,   +99.1
2021/07/28 16:16:28,    -415,    -535,     +91,     +30,     +49,    +187,   +72.4,   +94.0,   +95.5,  +101.9
2021/07/28 16:16:29,    -426,    -545,     +93,     +31,     +50,    +191,   +71.7,  +103.2,  +100.6,  +111.8
2021/07/28 16:16:30,    -436,    -554,     +96,     +32,     +52,    +193,   +69.1,   +95.0,  +105.7,  +105.7
2021/07/28 16:16:31,    -446,    -565,     +98,     +33,     +53,    +196,   +87.2,   +95.8,   +96.9,  +103.7
2021/07/28 16:16:32,    -459,    -575,    +101,     +34,     +53,    +199,   +78.4,  +111.5,  +101.4,  +106.2
2021/07/28 16:16:33,    -469,    -584,    +103,     +35,     +55,    +202,   +74.2,  +104.3,  +109.3,  +106.1
2021/07/28 16:16:34,    -480,    -594,    +104,     +37,     +56,    +205,   +73.2,  +106.8,  +101.0,  +110.8
2021/07/28 16:16:35,    -491,    -604,    +106,     +38,     +57,    +210,   +74.5,  +103.1,  +122.7,  +111.9
2021/07/28 16:16:36,    -503,    -613,    +110,     +38,     +57,    +213,   +79.3,   +91.4,   +99.7,  +100.3
2021/07/28 16:16:37,    -514,    -624,    +111,     +40,     +59,    +217,   +68.7,  +101.9,  +103.6,  +111.6
2021/07/28 16:16:38,    -526,    -635,    +115,     +40,     +60,    +220,   +76.9,  +120.6,  +103.1,   +98.2
2021/07/28 16:16:39,    -538,    -646,    +116,     +42,     +62,    +223,   +92.3,  +109.7,  +105.1,   +97.3
2021/07/28 16:16:40,    -548,    -654,    +118,     +43,     +63,    +226,   +78.2,   +87.7,  +114.4,  +108.9
2021/07/28 16:16:41,    -561,    -666,    +121,     +44,     +64,    +229,   +66.6,  +112.7,  +108.8,  +106.6
2021/07/28 16:16:42,    -573,    -676,    +123,     +45,     +65,    +233,   +73.7,  +107.5,  +101.8,  +102.1
2021/07/28 16:16:43,    -585,    -686,    +126,     +45,     +66,    +236,   +73.2,  +107.2,  +109.4,   +99.6
2021/07/28 16:16:44,    -597,    -696,    +128,     +46,     +67,    +240,   +71.8,  +110.0,  +119.4,  +105.5
2021/07/28 16:16:45,    -610,    -706,    +130,     +47,     +69,    +242,   +76.0,  +112.5,   +93.8,   +98.7
2021/07/28 16:16:46,    -621,    -717,    +133,     +48,     +70,    +245,   +87.4,   +96.6,   +99.1,   +98.0
2021/07/28 16:16:47,    -633,    -727,    +136,     +49,     +71,    +248,   +76.8,  +112.1,  +103.1,  +110.6
2021/07/28 16:16:48,    -645,    -738,    +139,     +50,     +72,    +253,   +76.0,  +102.2,  +111.0,  +101.7
2021/07/28 16:16:49,    -659,    -748,    +141,     +51,     +73,    +256,   +85.8,  +109.2,  +107.0,   +95.5
2021/07/28 16:16:50,    -670,    -760,    +143,     +53,     +74,    +259,   +75.6,  +100.7,  +104.1,  +103.6
2021/07/28 16:16:51,    -684,    -768,    +146,     +53,     +75,    +262,   +69.2,  +105.3,   +96.5,  +115.4
2021/07/28 16:16:52,    -695,    -779,    +149,     +55,     +76,    +266,   +82.6,  +106.9,  +114.8,  +100.8
2021/07/28 16:16:53,    -708,    -789,    +151,     +55,     +77,    +270,   +78.6,  +110.4,  +113.2,  +106.2
2021/07/28 16:16:54,    -720,    -799,    +154,     +57,     +79,    +274,   +71.9,  +108.3,   +99.7,  +113.2
2021/07/28 16:16:55,    -734,    -810,    +158,     +57,     +79,    +278,   +77.9,   +97.8,   +99.9,  +112.0
2021/07/28 16:16:56,    -747,    -822,    +161,     +59,     +82,    +282,   +82.7,  +106.9,  +105.8,  +103.4
2021/07/28 16:16:57,    -759,    -835,    +164,     +59,     +83,    +286,   +74.1,  +120.0,   +95.1,  +103.7
2021/07/28 16:16:58,    -773,    -846,    +166,     +62,     +84,    +290,   +74.3,  +104.4,  +100.5,  +109.5
2021/07/28 16:16:59,    -785,    -856,    +169,     +61,     +84,    +295,   +74.2,  +109.0,  +100.0,  +122.3
2021/07/28 16:17:00,    -798,    -867,    +173,     +63,     +86,    +297,   +81.9,   +99.9,  +105.8,  +103.7
2021/07/28 16:17:01,    -811,    -879,    +175,     +64,     +87,    +303,   +86.4,  +101.9,  +110.6,  +108.8
2021/07/28 16:17:02,    -824,    -892,    +179,     +66,     +88,    +306,   +83.3,  +111.1,  +110.8,  +108.0
2021/07/28 16:17:03,    -838,    -903,    +182,     +65,     +89,    +310,   +76.6,  +104.6,  +106.2,  +112.5
2021/07/28 16:17:04,    -850,    -917,    +185,     +67,     +91,    +315,   +68.6,  +105.5,  +102.8,  +104.3
2021/07/28 16:17:05,    -865,    -928,    +188,     +67,     +92,    +319,   +75.3,   +94.2,  +103.6,  +101.5
2021/07/28 16:17:06,    -879,    -939,    +191,     +68,     +92,    +323,   +74.0,  +108.2,  +112.6,  +106.7
2021/07/28 16:17:07,    -891,    -951,    +194,     +71,     +93,    +328,   +74.9,  +100.4,  +105.0,  +102.5
2021/07/28 16:17:08,    -904,    -965,    +197,     +71,     +95,    +332,   +85.4,  +117.5,   +98.8,  +109.6
2021/07/28 16:17:09,    -919,    -976,    +201,     +73,     +96,    +337,   +74.7,  +117.4,   +95.9,  +108.3
2021/07/28 16:17:10,    -932,    -989,    +205,     +73,     +97,    +343,   +71.5,  +107.0,  +101.6,  +105.4
2021/07/28 16:17:11,    -946,   -1002,    +209,     +76,     +99,    +348,   +76.6,  +107.1,  +112.1,  +123.0
2021/07/28 16:17:12,    -961,   -1016,    +212,     +76,    +100,    +353,   +84.0,   +96.6,  +101.5,   +98.7
2021/07/28 16:17:13,    -974,   -1029,    +216,     +78,    +101,    +358,   +71.8,  +110.2,  +103.5,  +107.7
2021/07/28 16:17:14,    -988,   -1043,    +220,     +78,    +102,    +362,   +74.8,   +96.4,   +96.8,  +122.1
2021/07/28 16:17:15,   -1002,   -1055,    +223,     +80,    +103,    +367,   +80.6,  +100.9,  +105.6,  +112.1
2021/07/28 16:17:16,   -1016,   -1068,    +227,     +81,    +105,    +373,   +73.9,  +103.2,  +103.9,  +102.1
2021/07/28 16:17:17,   -1030,   -1083,    +231,     +82,    +106,    +378,   +81.2,  +119.3,  +105.0,  +123.9
2021/07/28 16:17:18,   -1045,   -1096,    +236,     +84,    +108,    +383,   +79.3,  +106.9,  +102.2,  +116.8
2021/07/28 16:17:19,   -1061,   -1113,    +240,     +85,    +108,    +388,   +82.0,  +119.8,  +113.1,  +111.9
2021/07/28 16:17:20,   -1076,   -1125,    +244,     +86,    +110,    +393,   +95.7,  +112.8,  +100.9,  +102.0
2021/07/28 16:17:21,   -1090,   -1139,    +248,     +87,    +111,    +399,   +73.8,   +98.0,  +102.7,  +126.7
2021/07/28 16:17:22,   -1105,   -1154,    +252,     +88,    +113,    +405,   +85.5,  +104.3,  +106.6,  +102.4
2021/07/28 16:17:23,   -1119,   -1167,    +257,     +90,    +114,    +410,   +99.3,   +98.4,  +101.8,  +112.5
2021/07/28 16:17:24,   -1134,   -1183,    +261,     +91,    +115,    +417,   +81.5,  +104.0,  +102.5,  +116.1
2021/07/28 16:17:25,   -1149,   -1199,    +267,     +92,    +117,    +421,   +85.1,  +102.9,  +111.5,   +95.3
2021/07/28 16:17:26,   -1165,   -1214,    +271,     +93,    +117,    +429,   +78.2,  +100.4,   +93.9,   +98.5
2021/07/28 16:17:27,   -1180,   -1230,    +277,     +96,    +119,    +434,   +84.4,  +101.9,  +109.6,   +93.8
2021/07/28 16:17:28,   -1195,   -1245,    +281,     +98,    +120,    +440,   +95.7,  +100.1,   +92.8,  +100.7
2021/07/28 16:17:29,   -1211,   -1261,    +287,     +99,    +122,    +446,   +83.0,  +119.7,   +94.0,  +111.3
2021/07/28 16:17:30,   -1226,   -1276,    +292,    +101,    +124,    +452,   +80.4,  +103.5,  +119.5,  +110.7
2021/07/28 16:17:31,   -1243,   -1293,    +298,    +102,    +125,    +459,   +69.2,  +119.9,   +97.8,  +104.8
2021/07/28 16:17:32,   -1261,   -1309,    +305,    +104,    +126,    +467,   +74.6,  +101.6,  +101.7,  +108.9
2021/07/28 16:17:33,   -1276,   -1327,    +310,    +106,    +128,    +475,   +72.4,  +121.7,   +96.6,   +99.9
2021/07/28 16:17:34,   -1293,   -1341,    +316,    +107,    +130,    +481,   +78.2,  +109.7,  +109.7,  +114.7
2021/07/28 16:17:35,   -1309,   -1357,    +322,    +109,    +131,    +488,   +84.7,   +99.0,  +101.1,  +105.1
2021/07/28 16:17:36,   -1325,   -1375,    +327,    +112,    +133,    +495,   +73.3,  +107.5,  +110.9,  +111.5
2021/07/28 16:17:37,   -1343,   -1393,    +334,    +113,    +134,    +503,   +72.5,  +112.8,  +105.2,  +106.4
2021/07/28 16:17:38,   -1361,   -1410,    +341,    +115,    +136,    +511,   +89.5,  +105.1,  +121.0,  +126.5
2021/07/28 16:17:39,   -1378,   -1428,    +346,    +116,    +138,    +518,   +85.4,  +107.6,  +100.1,  +103.9
2021/07/28 16:17:40,   -1396,   -1446,    +353,    +118,    +140,    +526,   +85.5,  +100.8,   +96.5,   +91.9
2021/07/28 16:17:41,   -1414,   -1464,    +360,    +120,    +141,    +533,   +94.5,   +92.3,  +108.7,  +103.9
2021/07/28 16:17:42,   -1433,   -1484,    +367,    +122,    +143,    +542,   +69.1,   +98.8,   +93.0,  +111.4
2021/07/28 16:17:43,   -1451,   -1502,    +374,    +123,    +144,    +550,   +76.4,   +99.8,  +117.0,  +105.5
2021/07/28 16:17:44,   -1470,   -1520,    +380,    +125,    +146,    +558,   +81.6,  +104.5,   +97.3,   +98.1
2021/07/28 16:17:45,   -1488,   -1539,    +388,    +126,    +148,    +567,   +73.2,   +97.4,  +106.2,  +112.3
2021/07/28 16:17:46,   -1507,   -1558,    +396,    +128,    +149,    +576,   +76.7,  +112.2,  +100.6,  +110.3
2021/07/28 16:17:47,   -1525,   -1577,    +404,    +130,    +151,    +585,   +88.6,  +102.8,  +107.4,  +127.8
2021/07/28 16:17:48,   -1544,   -1597,    +411,    +132,    +154,    +594,   +75.6,  +112.1,  +107.8,  +112.8
2021/07/28 16:17:49,   -1564,   -1618,    +419,    +133,    +156,    +604,   +86.1,  +101.1,  +124.2,  +102.5
2021/07/28 16:17:50,   -1583,   -1637,    +427,    +133,    +157,    +615,   +73.6,  +106.3,  +105.2,  +103.6
2021/07/28 16:17:51,   -1604,   -1658,    +436,    +135,    +159,    +625,   +77.1,  +107.3,   +92.1,   +97.5
2021/07/28 16:17:52,   -1624,   -1679,    +445,    +136,    +161,    +635,   +87.5,  +100.6,   +94.8,  +110.6
2021/07/28 16:17:53,   -1644,   -1700,    +453,    +136,    +164,    +645,   +79.8,  +115.9,  +110.1,  +104.9
2021/07/28 16:17:54,   -1664,   -1721,    +464,    +135,    +166,    +656,   +74.9,   +95.0,  +107.3,  +103.0
2021/07/28 16:17:55,   -1685,   -1742,    +473,    +137,    +168,    +666,   +72.8,  +106.2,  +107.8,  +114.3
2021/07/28 16:17:56,   -1708,   -1764,    +483,    +136,    +170,    +679,   +79.2,  +107.4,  +102.0,  +100.0
2021/07/28 16:17:57,   -1728,   -1786,    +493,    +137,    +173,    +690,   +73.4,   +99.0,  +106.8,  +115.5
2021/07/28 16:17:58,   -1750,   -1808,    +502,    +136,    +177,    +702,   +76.2,   +99.0,  +104.6,  +102.7
2021/07/28 16:17:59,   -1774,   -1831,    +512,    +135,    +177,    +714,   +73.9,  +110.0,  +107.8,   +99.8
2021/07/28 16:18:00,   -1795,   -1853,    +524,    +134,    +180,    +726,   +83.2,   +98.9,  +106.7,  +110.8
2021/07/28 16:18:01,   -1818,   -1876,    +534,    +132,    +182,    +740,   +78.6,  +106.4,  +111.5,  +119.0
2021/07/28 16:18:02,   -1843,   -1901,    +545,    +131,    +185,    +751,   +80.5,   +98.8,  +101.4,  +100.9
2021/07/28 16:18:03,   -1866,   -1925,    +556,    +130,    +187,    +764,   +86.7,  +103.4,  +104.2,  +109.8
2021/07/28 16:18:04,   -1891,   -1949,    +568,    +129,    +190,    +777,   +67.7,  +111.5,  +104.0,  +112.2
2021/07/28 16:18:05,   -1916,   -1974,    +579,    +128,    +192,    +791,   +76.2,  +121.1,   +98.8,  +104.0
2021/07/28 16:18:06,   -1941,   -1997,    +593,    +125,    +196,    +804,   +87.1,  +102.1,  +110.1,  +102.6
2021/07/28 16:18:07,   -1965,   -2023,    +605,    +124,    +197,    +818,   +76.4,   +96.0,   +87.6,  +102.4
2021/07/28 16:18:08,   -1991,   -2047,    +619,    +122,    +200,    +833,   +72.7,   +91.0,  +111.5,  +112.7
2021/07/28 16:18:09,   -2018,   -2073,    +631,    +120,    +203,    +847,   +71.9,  +111.9,  +111.7,   +99.0
2021/07/28 16:18:10,   -2042,   -2100,    +645,    +117,    +207,    +861,   +72.7,  +106.9,  +105.1,   +99.3
2021/07/28 16:18:11,   -2069,   -2127,    +660,    +116,    +210,    +878,   +69.3,  +107.3,  +103.1,   +94.4
2021/07/28 16:18:12,   -2095,   -2155,    +675,    +114,    +214,    +897,   +73.4,  +107.8,   +98.7,  +101.6
2021/07/28 16:18:13,   -2123,   -2181,    +690,    +114,    +216,    +911,   +86.6,  +105.5,  +111.1,   +99.2
2021/07/28 16:18:14,   -2151,   -2209,    +706,    +113,    +219,    +928,   +73.1,  +114.4,  +104.7,  +115.8
2021/07/28 16:18:15,   -2179,   -2237,    +722,    +113,    +222,    +946,   +78.8,  +107.6,  +102.0,  +107.7
2021/07/28 16:18:16,   -2207,   -2267,    +739,    +113,    +225,    +962,   +69.8,  +105.1,   +95.3,   +99.8
2021/07/28 16:18:17,   -2235,   -2295,    +755,    +112,    +229,    +980,   +76.7,   +97.1,   +97.2,   +99.6
2021/07/28 16:18:18,   -2265,   -2324,    +773,    +113,    +233,    +998,   +85.6,  +100.7,   +97.6,  +123.8
2021/07/28 16:18:19,   -2297,   -2355,    +792,    +113,    +236,   +1017,   +76.0,  +104.4,  +122.2,  +120.7
2021/07/28 16:18:20,   -2325,   -2385,    +810,    +114,    +239,   +1036,   +84.5,   +97.9,  +130.5,  +105.5
2021/07/28 16:18:21,   -2356,   -2417,    +828,    +116,    +245,   +1053,   +81.1,  +108.5,  +103.9,  +102.7
2021/07/28 16:18:22,   -2388,   -2446,    +847,    +117,    +248,   +1073,   +81.0,   +95.7,  +109.8,   +92.7
2021/07/28 16:18:23,   -2419,   -2477,    +869,    +120,    +252,   +1092,   +74.2,   +98.8,  +103.4,   +98.4
2021/07/28 16:18:24,   -2449,   -2507,    +890,    +124,    +254,   +1113,   +94.1,   +98.0,   +96.1,   +93.8
2021/07/28 16:18:25,   -2480,   -2540,    +910,    +128,    +258,   +1134,   +83.7,   +98.0,  +103.2,  +119.6
2021/07/28 16:18:26,   -2514,   -2573,    +932,    +133,    +263,   +1155,   +82.0,   +98.5,  +110.5,  +112.4
2021/07/28 16:18:27,   -2548,   -2607,    +955,    +139,    +267,   +1175,   +84.8,  +111.6,  +114.0,  +103.2
2021/07/28 16:18:28,   -2580,   -2638,    +978,    +145,    +270,   +1196,   +75.1,  +117.1,   +99.5,  +101.2
2021/07/28 16:18:29,   -2615,   -2672,   +1003,    +152,    +275,   +1220,   +86.9,  +112.1,  +110.5,   +97.1
2021/07/28 16:18:30,   -2649,   -2707,   +1027,    +158,    +280,   +1242,   +89.5,  +114.4,  +108.8,   +99.3
2021/07/28 16:18:31,   -2684,   -2739,   +1052,    +166,    +283,   +1265,   +87.5,  +101.2,   +95.7,  +104.6
2021/07/28 16:18:32,   -2721,   -2773,   +1077,    +173,    +288,   +1288,   +76.1,   +96.1,   +92.6,   +98.4
2021/07/28 16:18:33,   -2757,   -2808,   +1104,    +181,    +293,   +1312,   +78.4,   +96.2,  +107.3,  +111.5
2021/07/28 16:18:34,   -2793,   -2842,   +1131,    +189,    +298,   +1335,   +70.5,   +97.9,  +112.4,   +95.4
2021/07/28 16:18:35,   -2833,   -2879,   +1160,    +198,    +304,   +1359,   +79.4,  +107.8,  +118.3,   +99.4
2021/07/28 16:18:36,   -2870,   -2914,   +1188,    +207,    +309,   +1383,   +78.1,  +103.7,  +118.8,  +120.4
2021/07/28 16:18:37,   -2908,   -2950,   +1216,    +215,    +314,   +1407,   +74.8,  +101.8,  +101.6,  +121.7
2021/07/28 16:18:38,   -2947,   -2987,   +1246,    +224,    +319,   +1433,   +83.8,  +108.2,  +106.4,   +98.7
2021/07/28 16:18:39,   -2989,   -3023,   +1277,    +237,    +326,   +1458,   +87.4,  +109.3,  +116.1,  +104.7
2021/07/28 16:18:40,   -3030,   -3060,   +1308,    +249,    +333,   +1484,   +94.0,  +110.9,  +114.8,  +119.0
2021/07/28 16:18:41,   -3071,   -3096,   +1338,    +260,    +338,   +1510,   +80.5,   +99.8,  +110.6,   +99.4
2021/07/28 16:18:42,   -3112,   -3133,   +1370,    +274,    +346,   +1539,   +74.4,  +105.9,  +100.6,   +96.8
2021/07/28 16:18:43,   -3156,   -3170,   +1401,    +288,    +352,   +1566,   +73.9,  +103.7,  +102.6,   +98.0
2021/07/28 16:18:44,   -3201,   -3206,   +1432,    +303,    +360,   +1594,   +77.4,  +105.9,   +96.3,  +100.7
2021/07/28 16:18:45,   -3246,   -3244,   +1468,    +317,    +371,   +1622,   +78.3,   +95.7,  +118.2,  +117.3
2021/07/28 16:18:46,   -3291,   -3282,   +1500,    +333,    +380,   +1653,   +67.9,   +94.4,   +99.3,  +104.0
2021/07/28 16:18:47,   -3339,   -3322,   +1534,    +353,    +392,   +1682,   +72.7,  +107.3,  +101.4,  +108.4
2021/07/28 16:18:48,   -3383,   -3359,   +1570,    +370,    +402,   +1714,   +77.6,   +98.7,   +98.7,  +115.4
2021/07/28 16:18:49,   -3430,   -3398,   +1604,    +388,    +413,   +1744,   +81.5,  +105.3,  +104.6,  +101.6
2021/07/28 16:18:50,   -3480,   -3437,   +1639,    +408,    +427,   +1775,   +79.5,   +98.6,  +121.6,  +110.7
2021/07/28 16:18:51,   -3527,   -3475,   +1676,    +428,    +441,   +1806,   +82.3,  +111.1,  +105.1,  +108.6
2021/07/28 16:18:52,   -3572,   -3514,   +1712,    +449,    +455,   +1838,   +82.2,  +105.4,  +124.9,  +112.8
2021/07/28 16:18:53,   -3622,   -3553,   +1748,    +469,    +470,   +1868,   +98.7,  +121.9,  +107.1,  +119.1
2021/07/28 16:18:54,   -3673,   -3592,   +1787,    +492,    +488,   +1901,   +88.9,  +118.8,  +107.2,  +115.3
2021/07/28 16:18:55,   -3723,   -3633,   +1824,    +515,    +505,   +1937,   +80.1,   +99.9,  +100.1,  +108.8
2021/07/28 16:18:56,   -3772,   -3673,   +1862,    +538,    +521,   +1969,   +86.4,  +100.9,  +113.3,   +95.2
2021/07/28 16:18:57,   -3821,   -3719,   +1899,    +563,    +537,   +2001,   +76.9,  +113.3,   +97.2,  +110.2
2021/07/28 16:18:58,   -3872,   -3762,   +1937,    +588,    +555,   +2035,   +88.2,   +95.1,  +113.8,  +105.2
2021/07/28 16:18:59,   -3925,   -3805,   +1976,    +612,    +574,   +2069,   +77.0,  +122.9,  +101.2,  +129.3
2021/07/28 16:19:00,   -3975,   -3849,   +2014,    +639,    +592,   +2102,   +80.3,   +98.3,  +107.8,  +118.5
2021/07/28 16:19:01,   -4024,   -3892,   +2051,    +664,    +611,   +2136,   +77.0,  +124.3,  +104.2,  +109.5
2021/07/28 16:19:02,   -4077,   -3939,   +2091,    +690,    +631,   +2172,   +77.6,  +116.6,  +104.9,  +108.7
