Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,7/15/2021,07:16,Cylinder,100,1,200,0,3.6,3,0.25,1346.95,171.5
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:7.507,5.04428329439914,0.641212427040964,0,0.000885,0,0
0:0:7.606,4.86635443039917,0.620528155200933,0,0.000885,0,0
0:0:7.704,4.86635443039917,0.620528155200933,0,0.000885,0,0
0:0:7.804,4.98645641359915,0.634317669760954,0,0.000885,0,0
0:0:7.905,5.15993705599912,0.655001941600985,0,0.000885,0,0
0:0:8.004,5.867204290399,0.74463378624112,0,0.000885,0,0
0:0:8.102,5.867204290399,0.74463378624112,0,0.000885,0,0
0:0:8.202,5.51134656239906,0.703265242561058,0,0.000885,0,0
0:0:8.302,6.04068493279897,0.772212815361161,0,0.000885,0,0
0:0:8.403,6.62785018399887,0.841160388161265,0,0.000885,0,0
0:0:8.502,6.62785018399887,0.841160388161265,0,0.000885,0,0
0:0:8.597,6.86360592879883,0.875634174561317,0,0.000885,0,0
0:0:8.696,6.86360592879883,0.875634174561317,0,0.000885,0,0
0:0:8.800,7.56642494159872,0.965266019201452,0,0.000885,0,0
0:0:8.897,7.56642494159872,0.965266019201452,0,0.000885,0,0
0:0:8.996,7.73990558399869,0.985950291041483,0,0.000885,0,0
0:0:9.105,7.80218068639867,0.992845048321493,0,0.000885,0,0
0:0:9.204,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:9.306,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:9.407,9.20781871199844,1.17210873760176,0,0.000885,0,0
0:0:9.504,8.74075544399852,1.11005592208167,0,0.000885,0,0
0:0:9.602,10.2042203503983,1.29621436864195,0,0.000885,0,0
0:0:9.701,10.2042203503983,1.29621436864195,0,0.000885,0,0
0:0:9.801,9.73715708239835,1.24105631040187,0,0.000885,0,0
0:0:9.903,10.4399760951982,1.330688155042,0,0.000885,0,0
0:0:10.001,10.4399760951982,1.330688155042,0,0.000885,0,0
0:0:10.108,9.85281084399833,1.25484582496189,0,0.000885,0,0
0:0:10.207,10.6757318399982,1.35826718416204,0,0.000885,0,0
0:0:10.308,10.4978029759982,1.33758291232201,0,0.000885,0,0
0:0:10.409,10.4978029759982,1.33758291232201,0,0.000885,0,0
0:0:10.509,11.0849682271981,1.41342524240213,0,0.000885,0,0
0:0:10.606,10.6179049591982,1.35137242688203,0,0.000885,0,0
0:0:10.703,11.4363777335981,1.45479378608219,0,0.000885,0,0
0:0:10.804,11.4363777335981,1.45479378608219,0,0.000885,0,0
0:0:10.904,11.729960359198,1.49616232976225,0,0.000885,0,0
0:0:11.005,12.023542984798,1.5306361161623,0,0.000885,0,0
0:0:11.102,12.2014718487979,1.55132038800233,0,0.000885,0,0
0:0:11.209,12.2014718487979,1.55132038800233,0,0.000885,0,0
0:0:11.310,12.7263619975978,1.62026796080244,0,0.000885,0,0
0:0:11.411,13.3135272487977,1.69611029088255,0,0.000885,0,0
0:0:11.512,13.5492829935977,1.72368932000259,0,0.000885,0,0
0:0:11.610,13.5492829935977,1.72368932000259,0,0.000885,0,0
0:0:11.706,12.9621177423978,1.64784698992248,0,0.000885,0,0
0:0:11.805,12.9621177423978,1.64784698992248,0,0.000885,0,0
0:0:11.905,13.2557003679977,1.68921553360254,0,0.000885,0,0
0:0:12.006,13.2557003679977,1.68921553360254,0,0.000885,0,0
0:0:12.104,13.8428656191976,1.76505786368265,0,0.000885,0,0
0:0:12.201,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:12.301,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:12.402,14.2521020063976,1.81332116464273,0,0.000885,0,0
0:0:12.503,14.7814403767975,1.88226873744283,0,0.000885,0,0
0:0:12.603,14.9549210191975,1.90295300928286,0,0.000885,0,0
0:0:12.709,14.9549210191975,1.90295300928286,0,0.000885,0,0
0:0:12.806,14.8392672575975,1.88916349472284,0,0.000885,0,0
0:0:12.908,15.1906767639974,1.93742679568291,0,0.000885,0,0
0:0:13.009,15.5999131511974,1.98569009664299,0,0.000885,0,0
0:0:13.110,15.5999131511974,1.98569009664299,0,0.000885,0,0
0:0:13.210,15.6577400319973,1.992584853923,0,0.000885,0,0
0:0:13.313,16.2449052831972,2.06842718400311,0,0.000885,0,0
0:0:13.412,16.5963147895972,2.11669048496318,0,0.000885,0,0
0:0:13.514,16.5963147895972,2.11669048496318,0,0.000885,0,0
0:0:13.615,16.7742436535972,2.13737475680321,0,0.000885,0,0
0:0:13.717,16.8898974151971,2.15116427136324,0,0.000885,0,0
0:0:13.818,17.1834800407971,2.18563805776329,0,0.000885,0,0
0:0:13.919,17.1834800407971,2.18563805776329,0,0.000885,0,0
0:0:14.020,17.419235785597,2.22011184416334,0,0.000885,0,0
0:0:14.122,17.886299053597,2.27526990240342,0,0.000885,0,0
0:0:14.220,18.3578105431969,2.33732271792352,0,0.000885,0,0
0:0:14.321,18.3578105431969,2.33732271792352,0,0.000885,0,0
0:0:14.423,18.5357394071969,2.35800698976355,0,0.000885,0,0
0:0:14.524,18.6513931687968,2.37179650432357,0,0.000885,0,0
0:0:14.625,19.4120390623967,2.47521786352372,0,0.000885,0,0
0:0:14.724,19.4120390623967,2.47521786352372,0,0.000885,0,0
0:0:14.821,19.5899679263967,2.49590213536375,0,0.000885,0,0
0:0:14.922,19.2385584199967,2.44763883440368,0,0.000885,0,0
0:0:15.022,19.2963853007967,2.45453359168369,0,0.000885,0,0
0:0:15.123,19.2963853007967,2.45453359168369,0,0.000885,0,0
0:0:15.220,19.5321410455967,2.48900737808374,0,0.000885,0,0
0:0:15.317,20.3506138199965,2.5924287372839,0,0.000885,0,0
0:0:15.417,21.0534328327964,2.68206058192403,0,0.000885,0,0
0:0:15.519,21.0534328327964,2.68206058192403,0,0.000885,0,0
0:0:15.619,21.1157079351964,2.68895533920404,0,0.000885,0,0
0:0:15.719,21.0534328327964,2.68206058192403,0,0.000885,0,0
0:0:15.816,21.0534328327964,2.68206058192403,0,0.000885,0,0
0:0:15.914,20.8799521903965,2.661376310084,0,0.000885,0,0
0:0:16.014,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:16.115,21.3470154583964,2.71653436832409,0,0.000885,0,0
0:0:16.213,21.3470154583964,2.71653436832409,0,0.000885,0,0
0:0:16.311,22.1699364543962,2.81995572752424,0,0.000885,0,0
0:0:16.409,22.1121095735962,2.81306097024423,0,0.000885,0,0
0:0:16.511,22.7571017055961,2.89579805760436,0,0.000885,0,0
0:0:16.611,22.7571017055961,2.89579805760436,0,0.000885,0,0
0:0:16.712,22.8727554671961,2.90958757216438,0,0.000885,0,0
0:0:16.810,23.402093837596,2.97853514496448,0,0.000885,0,0
0:0:16.907,23.575574479996,2.99921941680451,0,0.000885,0,0
0:0:17.008,23.575574479996,2.99921941680451,0,0.000885,0,0
0:0:17.109,23.753503343996,3.02679844592455,0,0.000885,0,0
0:0:17.209,23.8691571055959,3.04058796048457,0,0.000885,0,0
0:0:17.307,23.8691571055959,3.04058796048457,0,0.000885,0,0
0:0:17.403,23.637849582396,3.00611417408452,0,0.000885,0,0
0:0:17.504,24.2828417143959,3.08885126144465,0,0.000885,0,0
0:0:17.606,24.3406685951959,3.09574601872466,0,0.000885,0,0
0:0:17.707,24.3406685951959,3.09574601872466,0,0.000885,0,0
0:0:17.807,24.9278338463958,3.17158834880477,0,0.000885,0,0
0:0:17.908,25.2214164719957,3.21295689248483,0,0.000885,0,0
0:0:18.010,25.6884797399956,3.26811495072492,0,0.000885,0,0
0:0:18.112,25.6884797399956,3.26811495072492,0,0.000885,0,0
0:0:18.212,26.0398892463956,3.31637825168499,0,0.000885,0,0
0:0:18.314,26.3912987527955,3.35774679536505,0,0.000885,0,0
0:0:18.413,26.3334718719955,3.35085203808504,0,0.000885,0,0
0:0:18.514,26.3334718719955,3.35085203808504,0,0.000885,0,0
0:0:18.615,26.4535738551955,3.36464155264506,0,0.000885,0,0
0:0:18.717,26.9206371231954,3.42669436816515,0,0.000885,0,0
0:0:18.817,26.9784640039954,3.43358912544516,0,0.000885,0,0
0:0:18.917,26.9784640039954,3.43358912544516,0,0.000885,0,0
0:0:19.018,27.2142197487954,3.46806291184522,0,0.000885,0,0
0:0:19.119,27.6234561359953,3.51632621280529,0,0.000885,0,0
0:0:19.220,28.2684482679952,3.59906330016541,0,0.000885,0,0
0:0:19.320,28.2684482679952,3.59906330016541,0,0.000885,0,0
0:0:19.416,28.1527945063952,3.58527378560539,0,0.000885,0,0
0:0:19.514,28.2106213871952,3.5921685428854,0,0.000885,0,0
0:0:19.616,28.4463771319952,3.61974757200544,0,0.000885,0,0
0:0:19.717,28.4463771319952,3.61974757200544,0,0.000885,0,0
0:0:19.817,28.7977866383951,3.66801087296552,0,0.000885,0,0
0:0:19.914,28.7399597575951,3.66111611568551,0,0.000885,0,0
