Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/8/2021,04:14,Cylinder,100,1,200,0,3.6,3,0.25,944.57,120.27
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:14.694,6.04068493279897,0.772212815361161,0,0.000885,0,0
0:0:14.791,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:14.890,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:14.989,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:15.090,12.3749524911979,1.57889941712237,0,0.000885,0,0
0:0:15.191,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:15.289,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:15.386,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:15.487,11.3785508527981,1.44789902880218,0,0.000885,0,0
0:0:15.588,11.3207239719981,1.44100427152217,0,0.000885,0,0
0:0:15.688,11.3207239719981,1.44100427152217,0,0.000885,0,0
0:0:15.784,10.9693144655981,1.39963572784211,0,0.000885,0,0
0:0:15.881,10.8492124823982,1.37895145600207,0,0.000885,0,0
0:0:15.983,10.6757318399982,1.35826718416204,0,0.000885,0,0
0:0:16.082,10.6757318399982,1.35826718416204,0,0.000885,0,0
0:0:16.183,10.5556298567982,1.34447766960202,0,0.000885,0,0
0:0:16.282,10.3243223335982,1.31689864048198,0,0.000885,0,0
0:0:16.378,10.3243223335982,1.31689864048198,0,0.000885,0,0
0:0:16.478,10.4399760951982,1.330688155042,0,0.000885,0,0
0:0:16.579,10.0885665887983,1.28242485408193,0,0.000885,0,0
0:0:16.679,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:16.777,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:16.875,10.3243223335982,1.31689864048198,0,0.000885,0,0
0:0:16.973,10.1463934695983,1.28931961136194,0,0.000885,0,0
0:0:17.074,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:17.175,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:17.273,10.3243223335982,1.31689864048198,0,0.000885,0,0
0:0:17.370,10.0885665887983,1.28242485408193,0,0.000885,0,0
0:0:17.470,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:17.570,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:17.671,10.0885665887983,1.28242485408193,0,0.000885,0,0
0:0:17.768,10.5556298567982,1.34447766960202,0,0.000885,0,0
0:0:17.865,10.5556298567982,1.34447766960202,0,0.000885,0,0
0:0:17.964,10.5556298567982,1.34447766960202,0,0.000885,0,0
0:0:18.065,10.5556298567982,1.34447766960202,0,0.000885,0,0
0:0:18.166,11.0271413463981,1.40653048512212,0,0.000885,0,0
0:0:18.266,11.0271413463981,1.40653048512212,0,0.000885,0,0
0:0:18.362,10.9070393631981,1.38584621328208,0,0.000885,0,0
0:0:18.461,11.2628970911981,1.43410951424216,0,0.000885,0,0
0:0:18.562,11.3785508527981,1.44789902880218,0,0.000885,0,0
0:0:18.662,11.3785508527981,1.44789902880218,0,0.000885,0,0
0:0:18.761,11.672133478398,1.48926757248224,0,0.000885,0,0
0:0:18.857,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:18.955,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:19.056,12.6685351167978,1.61337320352243,0,0.000885,0,0
0:0:19.158,13.2557003679977,1.68921553360254,0,0.000885,0,0
0:0:19.258,13.7850387383977,1.75816310640264,0,0.000885,0,0
0:0:19.355,13.7850387383977,1.75816310640264,0,0.000885,0,0
0:0:19.453,13.8428656191976,1.76505786368265,0,0.000885,0,0
0:0:19.553,14.0163462615976,1.78574213552269,0,0.000885,0,0
0:0:19.655,14.3677557679976,1.82711067920275,0,0.000885,0,0
0:0:19.755,14.3677557679976,1.82711067920275,0,0.000885,0,0
0:0:19.851,14.1942751255976,1.80642640736272,0,0.000885,0,0
0:0:19.949,14.3677557679976,1.82711067920275,0,0.000885,0,0
0:0:20.049,15.3063305255974,1.95121631024293,0,0.000885,0,0
0:0:20.150,15.3063305255974,1.95121631024293,0,0.000885,0,0
0:0:20.252,15.6577400319973,1.992584853923,0,0.000885,0,0
0:0:20.352,15.7200151343973,1.99947961120301,0,0.000885,0,0
0:0:20.455,16.0714246407973,2.04774291216308,0,0.000885,0,0
0:0:20.556,16.0714246407973,2.04774291216308,0,0.000885,0,0
0:0:20.657,16.3650072663972,2.08221669856313,0,0.000885,0,0
0:0:20.758,16.6585898919972,2.12358524224319,0,0.000885,0,0
0:0:20.859,16.8898974151971,2.15116427136324,0,0.000885,0,0
0:0:20.960,16.8898974151971,2.15116427136324,0,0.000885,0,0
0:0:21.061,17.597164649597,2.24079611600337,0,0.000885,0,0
0:0:21.161,17.654991530397,2.24769087328338,0,0.000885,0,0
0:0:21.263,17.886299053597,2.27526990240342,0,0.000885,0,0
0:0:21.364,17.886299053597,2.27526990240342,0,0.000885,0,0
0:0:21.465,17.948574155997,2.28216465968343,0,0.000885,0,0
0:0:21.565,18.5357394071969,2.35800698976355,0,0.000885,0,0
0:0:21.667,18.9449757943968,2.41316504800363,0,0.000885,0,0
0:0:21.766,18.9449757943968,2.41316504800363,0,0.000885,0,0
0:0:21.867,18.7092200495968,2.38558601888359,0,0.000885,0,0
0:0:21.965,19.0028026751968,2.42005980528364,0,0.000885,0,0
0:0:22.066,19.5321410455967,2.48900737808374,0,0.000885,0,0
0:0:22.166,19.5321410455967,2.48900737808374,0,0.000885,0,0
0:0:22.267,19.8257236711966,2.5234811644838,0,0.000885,0,0
0:0:22.363,19.8835505519966,2.53037592176381,0,0.000885,0,0
0:0:22.462,19.8835505519966,2.53037592176381,0,0.000885,0,0
0:0:22.562,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:22.664,20.7020233263965,2.63379728096396,0,0.000885,0,0
0:0:22.765,21.1157079351964,2.68895533920404,0,0.000885,0,0
0:0:22.862,21.1157079351964,2.68895533920404,0,0.000885,0,0
0:0:22.960,20.8799521903965,2.661376310084,0,0.000885,0,0
0:0:23.059,21.2313616967964,2.70274485376407,0,0.000885,0,0
0:0:23.161,21.5827712031963,2.75100815472414,0,0.000885,0,0
0:0:23.261,21.5827712031963,2.75100815472414,0,0.000885,0,0
0:0:23.359,21.8763538287963,2.78548194112419,0,0.000885,0,0
0:0:23.459,22.1121095735962,2.81306097024423,0,0.000885,0,0
0:0:23.559,22.4056921991962,2.85442951392429,0,0.000885,0,0
0:0:23.658,22.4056921991962,2.85442951392429,0,0.000885,0,0
0:0:23.760,22.5213459607962,2.86821902848431,0,0.000885,0,0
0:0:23.859,22.9928574503961,2.93027184400441,0,0.000885,0,0
0:0:23.956,22.9928574503961,2.93027184400441,0,0.000885,0,0
0:0:24.056,23.286440075996,2.96474563040446,0,0.000885,0,0
0:0:24.156,23.575574479996,2.99921941680451,0,0.000885,0,0
0:0:24.257,24.1049128503959,3.06816698960461,0,0.000885,0,0
0:0:24.355,24.1049128503959,3.06816698960461,0,0.000885,0,0
0:0:24.452,24.3406685951959,3.09574601872466,0,0.000885,0,0
0:0:24.553,24.6920781015958,3.14400931968473,0,0.000885,0,0
0:0:24.654,24.9856607271958,3.17848310608478,0,0.000885,0,0
0:0:24.755,24.9856607271958,3.17848310608478,0,0.000885,0,0
0:0:24.853,25.1591413695957,3.20606213520482,0,0.000885,0,0
0:0:24.951,25.4527239951957,3.24053592160487,0,0.000885,0,0
0:0:25.050,25.3370702335957,3.22674640704485,0,0.000885,0,0
0:0:25.151,25.3370702335957,3.22674640704485,0,0.000885,0,0
0:0:25.252,25.7463066207956,3.27500970800493,0,0.000885,0,0
0:0:25.353,26.1599912295956,3.33016776624501,0,0.000885,0,0
0:0:25.455,26.3334718719955,3.35085203808504,0,0.000885,0,0
0:0:25.558,26.3334718719955,3.35085203808504,0,0.000885,0,0
0:0:25.657,26.6848813783955,3.39911533904511,0,0.000885,0,0
0:0:25.759,26.6270544975955,3.3922205817651,0,0.000885,0,0
0:0:25.860,27.3298735103954,3.48185242640524,0,0.000885,0,0
0:0:25.962,27.3298735103954,3.48185242640524,0,0.000885,0,0
0:0:26.062,27.7435581191953,3.53011572736531,0,0.000885,0,0
0:0:26.164,27.8013849999953,3.53701048464532,0,0.000885,0,0
0:0:26.265,28.3262751487952,3.60595805744542,0,0.000885,0,0
0:0:26.366,28.3262751487952,3.60595805744542,0,0.000885,0,0
0:0:26.466,28.8556135191951,3.67490563024553,0,0.000885,0,0
0:0:26.568,29.264849906395,3.7231689312056,0,0.000885,0,0
0:0:26.669,29.558432531995,3.76453747488566,0,0.000885,0,0
0:0:26.770,29.558432531995,3.76453747488566,0,0.000885,0,0
0:0:26.871,29.678534515195,3.77832698944568,0,0.000885,0,0
0:0:26.968,30.0877709023949,3.83348504768577,0,0.000885,0,0
0:0:27.066,30.0877709023949,3.83348504768577,0,0.000885,0,0
0:0:27.167,30.9106918983948,3.93690640688592,0,0.000885,0,0
