Test ID:,Date Tested:,Time:,Test Type:,Width (mm):,Depth (mm):,Height (mm):,Age (days):,Weight (kN):,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/29/2021,04:46,Cube,100,100,100,7,8.37,0.02,33.37,3.34
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:13.803,9.26564559279843,0.92389747552139,0,0.000885,0,0
0:0:13.902,10.7913856015982,1.08247689296163,0,0.000885,0,0
0:0:13.999,10.7913856015982,1.08247689296163,0,0.000885,0,0
0:0:14.096,10.7913856015982,1.08247689296163,0,0.000885,0,0
0:0:14.194,10.6757318399982,1.06868737840161,0,0.000885,0,0
0:0:14.290,10.6179049591982,1.0617926211216,0,0.000885,0,0
0:0:14.390,10.6179049591982,1.0617926211216,0,0.000885,0,0
0:0:14.489,10.7335587207982,1.07558213568162,0,0.000885,0,0
0:0:14.586,10.3821492143982,1.04110834928157,0,0.000885,0,0
0:0:14.681,10.3821492143982,1.04110834928157,0,0.000885,0,0
0:0:14.781,10.3821492143982,1.04110834928157,0,0.000885,0,0
0:0:14.880,10.5556298567982,1.05489786384159,0,0.000885,0,0
0:0:14.978,10.8492124823982,1.08247689296163,0,0.000885,0,0
0:0:15.084,10.8492124823982,1.08247689296163,0,0.000885,0,0
0:0:15.180,10.7335587207982,1.07558213568162,0,0.000885,0,0
0:0:15.279,10.3821492143982,1.04110834928157,0,0.000885,0,0
0:0:15.379,10.6179049591982,1.0617926211216,0,0.000885,0,0
0:0:15.477,10.6179049591982,1.0617926211216,0,0.000885,0,0
0:0:15.583,10.5556298567982,1.05489786384159,0,0.000885,0,0
0:0:15.679,10.8492124823982,1.08247689296163,0,0.000885,0,0
0:0:15.777,10.9693144655981,1.09626640752165,0,0.000885,0,0
0:0:15.877,10.9693144655981,1.09626640752165,0,0.000885,0,0
0:0:15.976,11.2628970911981,1.12384543664169,0,0.000885,0,0
0:0:16.082,10.7913856015982,1.08247689296163,0,0.000885,0,0
0:0:16.177,10.9070393631981,1.08937165024164,0,0.000885,0,0
0:0:16.273,10.9070393631981,1.08937165024164,0,0.000885,0,0
0:0:16.373,10.9070393631981,1.08937165024164,0,0.000885,0,0
0:0:16.471,11.1427951079981,1.11695067936168,0,0.000885,0,0
0:0:16.568,11.1427951079981,1.11695067936168,0,0.000885,0,0
0:0:16.672,10.9070393631981,1.08937165024164,0,0.000885,0,0
0:0:16.770,11.2628970911981,1.12384543664169,0,0.000885,0,0
0:0:16.870,11.2628970911981,1.12384543664169,0,0.000885,0,0
0:0:16.969,11.2628970911981,1.12384543664169,0,0.000885,0,0
0:0:17.078,11.614306597598,1.15831922304174,0,0.000885,0,0
0:0:17.183,12.1391967463979,1.21347728128183,0,0.000885,0,0
0:0:17.281,12.3749524911979,1.23416155312186,0,0.000885,0,0
0:0:17.379,12.3749524911979,1.23416155312186,0,0.000885,0,0
0:0:17.479,12.0813698655979,1.20658252400181,0,0.000885,0,0
0:0:17.577,12.3171256103979,1.23416155312186,0,0.000885,0,0
0:0:17.671,12.4327793719979,1.24105631040187,0,0.000885,0,0
0:0:17.780,12.4327793719979,1.24105631040187,0,0.000885,0,0
0:0:17.878,12.4327793719979,1.24105631040187,0,0.000885,0,0
0:0:17.979,12.5528813551979,1.25484582496189,0,0.000885,0,0
0:0:18.076,12.9621177423978,1.29621436864195,0,0.000885,0,0
0:0:18.181,12.9621177423978,1.29621436864195,0,0.000885,0,0
0:0:18.279,13.3135272487977,1.330688155042,0,0.000885,0,0
0:0:18.380,13.4914561127977,1.35137242688203,0,0.000885,0,0
0:0:18.478,13.5492829935977,1.35826718416204,0,0.000885,0,0
0:0:18.576,13.5492829935977,1.35826718416204,0,0.000885,0,0
0:0:18.681,13.3713541295977,1.33758291232201,0,0.000885,0,0
0:0:18.778,13.7850387383977,1.37895145600207,0,0.000885,0,0
0:0:18.878,13.7850387383977,1.37895145600207,0,0.000885,0,0
0:0:18.977,14.0741731423976,1.40653048512212,0,0.000885,0,0
0:0:19.077,14.3099288871976,1.43410951424216,0,0.000885,0,0
0:0:19.173,14.7814403767975,1.47547805792222,0,0.000885,0,0
0:0:19.277,14.7814403767975,1.47547805792222,0,0.000885,0,0
0:0:19.377,14.9549210191975,1.49616232976225,0,0.000885,0,0
0:0:19.478,14.7814403767975,1.47547805792222,0,0.000885,0,0
0:0:19.577,14.9549210191975,1.49616232976225,0,0.000885,0,0
0:0:19.672,14.9549210191975,1.49616232976225,0,0.000885,0,0
0:0:19.772,15.0127478999975,1.50305708704226,0,0.000885,0,0
0:0:19.872,15.3063305255974,1.5306361161623,0,0.000885,0,0
0:0:19.972,15.1906767639974,1.51684660160228,0,0.000885,0,0
0:0:20.072,15.1906767639974,1.51684660160228,0,0.000885,0,0
0:0:20.169,15.5420862703974,1.55132038800233,0,0.000885,0,0
0:0:20.269,15.5999131511974,1.55821514528234,0,0.000885,0,0
0:0:20.369,15.8934957767973,1.5926889316824,0,0.000885,0,0
0:0:20.469,15.8934957767973,1.5926889316824,0,0.000885,0,0
0:0:20.569,15.8934957767973,1.5926889316824,0,0.000885,0,0
0:0:20.666,16.0135977599973,1.59958368896241,0,0.000885,0,0
0:0:20.771,16.1292515215973,1.61337320352243,0,0.000885,0,0
0:0:20.870,16.1292515215973,1.61337320352243,0,0.000885,0,0
0:0:20.969,16.4806610279972,1.64784698992248,0,0.000885,0,0
0:0:21.069,16.6585898919972,1.66853126176251,0,0.000885,0,0
0:0:21.177,16.6585898919972,1.66853126176251,0,0.000885,0,0
0:0:21.271,16.7742436535972,1.67542601904252,0,0.000885,0,0
0:0:21.370,16.8320705343971,1.68232077632253,0,0.000885,0,0
0:0:21.470,16.8898974151971,1.68921553360254,0,0.000885,0,0
0:0:21.568,16.8898974151971,1.68921553360254,0,0.000885,0,0
0:0:21.666,17.0099993983971,1.70300504816256,0,0.000885,0,0
0:0:21.771,16.9521725175971,1.69611029088255,0,0.000885,0,0
0:0:21.870,17.419235785597,1.74437359184262,0,0.000885,0,0
0:0:21.970,17.419235785597,1.74437359184262,0,0.000885,0,0
0:0:22.068,17.419235785597,1.74437359184262,0,0.000885,0,0
0:0:22.177,17.712818411197,1.77195262096267,0,0.000885,0,0
0:0:22.282,17.770645291997,1.77884737824268,0,0.000885,0,0
0:0:22.382,17.770645291997,1.77884737824268,0,0.000885,0,0
0:0:22.481,18.0064010367969,1.79953165008271,0,0.000885,0,0
0:0:22.580,17.886299053597,1.78574213552269,0,0.000885,0,0
0:0:22.686,18.1798816791969,1.82021592192274,0,0.000885,0,0
0:0:22.782,18.1798816791969,1.82021592192274,0,0.000885,0,0
0:0:22.881,18.0642279175969,1.80642640736272,0,0.000885,0,0
0:0:22.980,18.2421567815969,1.82711067920275,0,0.000885,0,0
0:0:23.080,18.4734643047969,1.84779495104278,0,0.000885,0,0
0:0:23.176,18.4734643047969,1.84779495104278,0,0.000885,0,0
0:0:23.282,18.5935662879968,1.8615844656028,0,0.000885,0,0
0:0:23.379,18.4734643047969,1.84779495104278,0,0.000885,0,0
0:0:23.479,18.6513931687968,1.86847922288281,0,0.000885,0,0
0:0:23.578,18.6513931687968,1.86847922288281,0,0.000885,0,0
0:0:23.673,18.7670469303968,1.87537398016282,0,0.000885,0,0
0:0:23.770,19.2963853007967,1.9305320384029,0,0.000885,0,0
0:0:23.867,19.2963853007967,1.9305320384029,0,0.000885,0,0
0:0:23.967,19.0028026751968,1.90295300928286,0,0.000885,0,0
0:0:24.067,19.4698659431967,1.94432155296292,0,0.000885,0,0
0:0:24.166,19.4698659431967,1.94432155296292,0,0.000885,0,0
