Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/6/2021,05:19,Cylinder,150,1,300,0,13.39,3,0.24,759.2,42.96
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:18.621,5.80492918799901,0.330948349440498,0,0.000885,0,0
0:0:18.722,8.38489771599857,0.475738252320716,0,0.000885,0,0
0:0:18.829,11.672133478398,0.661896698880996,0,0.000885,0,0
0:0:18.928,11.672133478398,0.661896698880996,0,0.000885,0,0
0:0:19.026,13.6071098743977,0.772212815361161,0,0.000885,0,0
0:0:19.127,13.0199446231978,0.73773902896111,0,0.000885,0,0
0:0:19.228,12.4327793719979,0.703265242561058,0,0.000885,0,0
0:0:19.327,12.4327793719979,0.703265242561058,0,0.000885,0,0
0:0:19.424,12.0813698655979,0.682580970721027,0,0.000885,0,0
0:0:19.522,12.1391967463979,0.689475728001037,0,0.000885,0,0
0:0:19.624,12.1391967463979,0.689475728001037,0,0.000885,0,0
0:0:19.724,11.552031495198,0.655001941600985,0,0.000885,0,0
0:0:19.831,11.552031495198,0.655001941600985,0,0.000885,0,0
0:0:19.930,11.3207239719981,0.641212427040964,0,0.000885,0,0
0:0:20.029,11.3207239719981,0.641212427040964,0,0.000885,0,0
0:0:20.128,11.494204614398,0.648107184320975,0,0.000885,0,0
0:0:20.229,12.3171256103979,0.696370485281047,0,0.000885,0,0
0:0:20.339,12.4327793719979,0.703265242561058,0,0.000885,0,0
0:0:20.445,12.4327793719979,0.703265242561058,0,0.000885,0,0
0:0:20.544,12.3749524911979,0.703265242561058,0,0.000885,0,0
0:0:20.644,12.8464639807978,0.723949514401089,0,0.000885,0,0
0:0:20.745,13.2557003679977,0.75152854352113,0,0.000885,0,0
0:0:20.843,13.2557003679977,0.75152854352113,0,0.000885,0,0
0:0:20.941,13.7850387383977,0.779107572641172,0,0.000885,0,0
0:0:21.040,14.9549210191975,0.848055145441275,0,0.000885,0,0
0:0:21.142,15.8934957767973,0.896318446401348,0,0.000885,0,0
0:0:21.242,15.8934957767973,0.896318446401348,0,0.000885,0,0
0:0:21.342,16.7742436535972,0.951476504641431,0,0.000885,0,0
0:0:21.439,16.7742436535972,0.951476504641431,0,0.000885,0,0
0:0:21.534,17.3035820239971,0.979055533761473,0,0.000885,0,0
0:0:21.634,17.3035820239971,0.979055533761473,0,0.000885,0,0
0:0:21.738,17.654991530397,0.999739805601504,0,0.000885,0,0
0:0:21.836,18.4156374239969,1.04110834928157,0,0.000885,0,0
0:0:21.933,18.4156374239969,1.04110834928157,0,0.000885,0,0
0:0:22.031,19.5321410455967,1.10316116480166,0,0.000885,0,0
0:0:22.132,20.4084407007965,1.15831922304174,0,0.000885,0,0
0:0:22.233,20.6441964455965,1.16521398032175,0,0.000885,0,0
0:0:22.334,20.6441964455965,1.16521398032175,0,0.000885,0,0
0:0:22.432,21.4092905607964,1.21347728128183,0,0.000885,0,0
0:0:22.542,21.8763538287963,1.24105631040187,0,0.000885,0,0
0:0:22.642,22.8149285863961,1.28931961136194,0,0.000885,0,0
0:0:22.742,22.8149285863961,1.28931961136194,0,0.000885,0,0
0:0:22.843,23.286440075996,1.31689864048198,0,0.000885,0,0
0:0:22.940,23.9892590887959,1.35826718416204,0,0.000885,0,0
0:0:23.036,24.8700069655958,1.40653048512212,0,0.000885,0,0
0:0:23.135,24.8700069655958,1.40653048512212,0,0.000885,0,0
0:0:23.240,25.6884797399956,1.45479378608219,0,0.000885,0,0
0:0:23.341,25.9242354847956,1.46858330064221,0,0.000885,0,0
0:0:23.439,26.5692276167955,1.50305708704226,0,0.000885,0,0
0:0:23.534,26.5692276167955,1.50305708704226,0,0.000885,0,0
0:0:23.634,27.3298735103954,1.54442563072232,0,0.000885,0,0
0:0:23.739,28.1527945063952,1.5926889316824,0,0.000885,0,0
0:0:23.835,28.8556135191951,1.63405747536246,0,0.000885,0,0
0:0:23.940,28.8556135191951,1.63405747536246,0,0.000885,0,0
0:0:24.041,29.678534515195,1.68232077632253,0,0.000885,0,0
0:0:24.144,30.1455977831949,1.70300504816256,0,0.000885,0,0
0:0:24.245,31.0841725407947,1.75816310640264,0,0.000885,0,0
0:0:24.347,31.0841725407947,1.75816310640264,0,0.000885,0,0
0:0:24.447,31.7291646727946,1.7926368928027,0,0.000885,0,0
0:0:24.550,32.7833931919944,1.85468970832279,0,0.000885,0,0
0:0:24.649,33.4328335455943,1.88916349472284,0,0.000885,0,0
0:0:24.749,33.4328335455943,1.88916349472284,0,0.000885,0,0
0:0:24.851,33.8998968135942,1.91674252384288,0,0.000885,0,0
0:0:24.952,34.7228178095941,1.96500582480296,0,0.000885,0,0
0:0:25.053,35.0164004351941,1.97879533936298,0,0.000885,0,0
0:0:25.153,35.0164004351941,1.97879533936298,0,0.000885,0,0
0:0:25.254,35.541290583994,2.01326912576303,0,0.000885,0,0
0:0:25.355,36.3063846991938,2.05463766944309,0,0.000885,0,0
0:0:25.456,36.6577942055938,2.07532194128312,0,0.000885,0,0
0:0:25.555,36.6577942055938,2.07532194128312,0,0.000885,0,0
0:0:25.653,36.9513768311937,2.08911145584314,0,0.000885,0,0
0:0:25.752,37.6541958439936,2.1304799995232,0,0.000885,0,0
0:0:25.854,37.6541958439936,2.1304799995232,0,0.000885,0,0
0:0:25.953,38.4726686183935,2.17874330048328,0,0.000885,0,0
0:0:26.052,38.8285263463934,2.19942757232331,0,0.000885,0,0
0:0:26.149,39.1176607503934,2.21321708688333,0,0.000885,0,0
0:0:26.250,39.1176607503934,2.21321708688333,0,0.000885,0,0
0:0:26.350,39.7671011039932,2.24769087328338,0,0.000885,0,0
0:0:26.451,40.0562355079932,2.26837514512341,0,0.000885,0,0
0:0:26.550,40.7012276399931,2.30284893152346,0,0.000885,0,0
