Test ID:,Date Tested:,Time:,Test Type:,Width (mm):,Depth (mm):,Height (mm):,Age (days):,Weight (kN):,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/29/2021,04:40,Cube,150,150,150,7,8.37,0.01,72.9,3.24
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:10.447,9.55922821839838,0.427474951360643,0,0.000885,0,0
0:0:10.544,10.2620472311983,0.455053980480684,0,0.000885,0,0
0:0:10.642,10.2620472311983,0.455053980480684,0,0.000885,0,0
0:0:10.741,10.9693144655981,0.489527766880736,0,0.000885,0,0
0:0:10.840,10.9070393631981,0.482633009600726,0,0.000885,0,0
0:0:10.937,10.7335587207982,0.475738252320716,0,0.000885,0,0
0:0:11.030,10.7335587207982,0.475738252320716,0,0.000885,0,0
0:0:11.129,10.6179049591982,0.468843495040705,0,0.000885,0,0
0:0:11.228,10.9693144655981,0.489527766880736,0,0.000885,0,0
0:0:11.327,11.1427951079981,0.496422524160747,0,0.000885,0,0
0:0:11.436,11.1427951079981,0.496422524160747,0,0.000885,0,0
0:0:11.542,11.3785508527981,0.503317281440757,0,0.000885,0,0
0:0:11.640,11.787787239998,0.524001553280788,0,0.000885,0,0
0:0:11.740,11.614306597598,0.517106796000778,0,0.000885,0,0
0:0:11.838,11.614306597598,0.517106796000778,0,0.000885,0,0
0:0:11.943,12.023542984798,0.537791067840809,0,0.000885,0,0
0:0:12.040,12.0813698655979,0.537791067840809,0,0.000885,0,0
0:0:12.139,13.1355983847978,0.586054368800881,0,0.000885,0,0
0:0:12.239,13.1355983847978,0.586054368800881,0,0.000885,0,0
0:0:12.338,13.1355983847978,0.586054368800881,0,0.000885,0,0
0:0:12.444,13.1978734871978,0.586054368800881,0,0.000885,0,0
0:0:12.540,13.1978734871978,0.586054368800881,0,0.000885,0,0
0:0:12.638,13.3713541295977,0.592949126080892,0,0.000885,0,0
0:0:12.738,14.4878577511975,0.641212427040964,0,0.000885,0,0
0:0:12.837,14.4300308703975,0.641212427040964,0,0.000885,0,0
0:0:12.943,14.4300308703975,0.641212427040964,0,0.000885,0,0
0:0:13.039,14.8392672575975,0.661896698880996,0,0.000885,0,0
0:0:13.136,15.3686056279974,0.682580970721027,0,0.000885,0,0
0:0:13.236,15.1328498831974,0.675686213441016,0,0.000885,0,0
0:0:13.332,15.1328498831974,0.675686213441016,0,0.000885,0,0
0:0:13.441,15.4842593895974,0.689475728001037,0,0.000885,0,0
0:0:13.539,15.5420862703974,0.689475728001037,0,0.000885,0,0
0:0:13.636,16.1292515215973,0.717054757121078,0,0.000885,0,0
0:0:13.736,16.1292515215973,0.717054757121078,0,0.000885,0,0
0:0:13.832,16.1292515215973,0.717054757121078,0,0.000885,0,0
0:0:13.930,16.5963147895972,0.73773902896111,0,0.000885,0,0
0:0:14.038,16.8320705343971,0.75152854352113,0,0.000885,0,0
0:0:14.144,16.8320705343971,0.75152854352113,0,0.000885,0,0
0:0:14.244,17.1834800407971,0.765318058081151,0,0.000885,0,0
0:0:14.342,17.419235785597,0.772212815361161,0,0.000885,0,0
0:0:14.440,17.712818411197,0.786002329921182,0,0.000885,0,0
0:0:14.537,17.712818411197,0.786002329921182,0,0.000885,0,0
0:0:14.635,18.1220547983969,0.806686601761213,0,0.000885,0,0
0:0:14.731,18.7092200495968,0.834265630881255,0,0.000885,0,0
0:0:14.831,18.7092200495968,0.834265630881255,0,0.000885,0,0
0:0:14.941,18.8248738111968,0.834265630881255,0,0.000885,0,0
0:0:15.037,19.0606295559968,0.848055145441275,0,0.000885,0,0
0:0:15.143,19.3542121815967,0.861844660001296,0,0.000885,0,0
0:0:15.242,19.3542121815967,0.861844660001296,0,0.000885,0,0
0:0:15.342,19.5899679263967,0.868739417281307,0,0.000885,0,0
0:0:15.440,20.2927869391966,0.903213203681358,0,0.000885,0,0
0:0:15.536,20.6441964455965,0.917002718241379,0,0.000885,0,0
0:0:15.643,20.6441964455965,0.917002718241379,0,0.000885,0,0
0:0:15.742,20.9377790711964,0.9307922328014,0,0.000885,0,0
0:0:15.843,21.3470154583964,0.951476504641431,0,0.000885,0,0
0:0:15.943,21.7028731863963,0.965266019201452,0,0.000885,0,0
0:0:16.043,21.7028731863963,0.965266019201452,0,0.000885,0,0
0:0:16.142,22.0542826927963,0.979055533761473,0,0.000885,0,0
0:0:16.243,22.1699364543962,0.985950291041483,0,0.000885,0,0
0:0:16.343,22.6369997223962,1.00663456288151,0,0.000885,0,0
0:0:16.443,22.6369997223962,1.00663456288151,0,0.000885,0,0
0:0:16.543,22.8727554671961,1.01352932016152,0,0.000885,0,0
0:0:16.643,23.1663380927961,1.02731883472155,0,0.000885,0,0
0:0:16.742,23.637849582396,1.04800310656158,0,0.000885,0,0
0:0:16.842,23.637849582396,1.04800310656158,0,0.000885,0,0
0:0:16.941,24.0470859695959,1.06868737840161,0,0.000885,0,0
0:0:17.041,24.5141492375958,1.08937165024164,0,0.000885,0,0
0:0:17.138,24.5141492375958,1.08937165024164,0,0.000885,0,0
0:0:17.238,25.1591413695957,1.11695067936168,0,0.000885,0,0
0:0:17.338,25.6884797399956,1.14452970848172,0,0.000885,0,0
0:0:17.437,25.8664086039956,1.15142446576173,0,0.000885,0,0
0:0:17.535,25.8664086039956,1.15142446576173,0,0.000885,0,0
0:0:17.641,26.3334718719955,1.17210873760176,0,0.000885,0,0
0:0:17.739,26.6270544975955,1.18589825216178,0,0.000885,0,0
0:0:17.839,27.2142197487954,1.20658252400181,0,0.000885,0,0
0:0:17.938,27.2142197487954,1.20658252400181,0,0.000885,0,0
0:0:18.036,27.1563928679954,1.20658252400181,0,0.000885,0,0
0:0:18.142,27.2142197487954,1.20658252400181,0,0.000885,0,0
0:0:18.239,27.7435581191953,1.23416155312186,0,0.000885,0,0
0:0:18.339,27.7435581191953,1.23416155312186,0,0.000885,0,0
0:0:18.438,27.8013849999953,1.23416155312186,0,0.000885,0,0
0:0:18.532,27.9748656423952,1.24105631040187,0,0.000885,0,0
0:0:18.640,27.9748656423952,1.24105631040187,0,0.000885,0,0
0:0:18.738,27.9748656423952,1.24105631040187,0,0.000885,0,0
0:0:18.837,28.5042040127952,1.26863533952191,0,0.000885,0,0
0:0:18.936,28.9134403999951,1.28242485408193,0,0.000885,0,0
0:0:19.044,29.384951889595,1.30310912592196,0,0.000885,0,0
0:0:19.140,29.384951889595,1.30310912592196,0,0.000885,0,0
0:0:19.239,29.620707634395,1.31689864048198,0,0.000885,0,0
0:0:19.338,29.9721171407949,1.330688155042,0,0.000885,0,0
0:0:19.437,29.9721171407949,1.330688155042,0,0.000885,0,0
0:0:19.544,30.2656997663949,1.34447766960202,0,0.000885,0,0
0:0:19.640,29.9721171407949,1.330688155042,0,0.000885,0,0
0:0:19.739,30.3813535279948,1.35137242688203,0,0.000885,0,0
