Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/8/2021,05:46,Cylinder,150,1,300,0,3.6,5,0.24,759.13,42.96
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:14.327,13.4291810103977,0.758423300801141,0,0.000885,0,0
0:0:14.427,19.6477948071967,1.11005592208167,0,0.000885,0,0
0:0:14.523,21.4671174415964,1.21347728128183,0,0.000885,0,0
0:0:14.622,21.4671174415964,1.21347728128183,0,0.000885,0,0
0:0:14.721,21.8763538287963,1.24105631040187,0,0.000885,0,0
0:0:14.823,21.4671174415964,1.21347728128183,0,0.000885,0,0
0:0:14.924,21.4671174415964,1.21347728128183,0,0.000885,0,0
0:0:15.022,21.0534328327964,1.19279300944179,0,0.000885,0,0
0:0:15.119,20.7642984287965,1.17210873760176,0,0.000885,0,0
0:0:15.219,20.4084407007965,1.15831922304174,0,0.000885,0,0
0:0:15.320,20.4084407007965,1.15831922304174,0,0.000885,0,0
0:0:15.420,20.3506138199965,1.15142446576173,0,0.000885,0,0
0:0:15.518,20.2927869391966,1.15142446576173,0,0.000885,0,0
0:0:15.614,20.5285426839965,1.15831922304174,0,0.000885,0,0
0:0:15.714,20.5285426839965,1.15831922304174,0,0.000885,0,0
0:0:15.816,20.1193062967966,1.13763495120171,0,0.000885,0,0
0:0:15.916,19.9992043135966,1.1307401939217,0,0.000885,0,0
0:0:16.014,20.1193062967966,1.13763495120171,0,0.000885,0,0
0:0:16.110,20.1193062967966,1.13763495120171,0,0.000885,0,0
0:0:16.210,19.5899679263967,1.11005592208167,0,0.000885,0,0
0:0:16.311,19.6477948071967,1.11005592208167,0,0.000885,0,0
0:0:16.411,19.6477948071967,1.11005592208167,0,0.000885,0,0
0:0:16.509,19.5899679263967,1.11005592208167,0,0.000885,0,0
0:0:16.615,19.5321410455967,1.10316116480166,0,0.000885,0,0
0:0:16.715,19.4698659431967,1.10316116480166,0,0.000885,0,0
0:0:16.816,19.4698659431967,1.10316116480166,0,0.000885,0,0
0:0:16.917,19.3542121815967,1.09626640752165,0,0.000885,0,0
0:0:17.015,19.1184564367968,1.08247689296163,0,0.000885,0,0
0:0:17.113,19.2385584199967,1.08937165024164,0,0.000885,0,0
0:0:17.211,19.2385584199967,1.08937165024164,0,0.000885,0,0
0:0:17.312,19.1807315391967,1.08247689296163,0,0.000885,0,0
0:0:17.413,19.2963853007967,1.08937165024164,0,0.000885,0,0
0:0:17.511,19.4120390623967,1.09626640752165,0,0.000885,0,0
0:0:17.618,19.4120390623967,1.09626640752165,0,0.000885,0,0
0:0:17.716,20.2349600583966,1.14452970848172,0,0.000885,0,0
0:0:17.817,19.5899679263967,1.11005592208167,0,0.000885,0,0
0:0:17.918,20.7642984287965,1.17210873760176,0,0.000885,0,0
0:0:18.016,20.7642984287965,1.17210873760176,0,0.000885,0,0
0:0:18.114,20.8799521903965,1.17900349488177,0,0.000885,0,0
0:0:18.212,21.7607000671963,1.23416155312186,0,0.000885,0,0
0:0:18.314,21.8185269479963,1.23416155312186,0,0.000885,0,0
0:0:18.413,21.8185269479963,1.23416155312186,0,0.000885,0,0
0:0:18.512,22.6992748247961,1.28242485408193,0,0.000885,0,0
0:0:18.610,23.402093837596,1.32379339776199,0,0.000885,0,0
0:0:18.709,23.402093837596,1.32379339776199,0,0.000885,0,0
0:0:18.811,24.2828417143959,1.37205669872206,0,0.000885,0,0
0:0:18.911,25.1013144887957,1.42031999968214,0,0.000885,0,0
0:0:19.012,26.0977161271956,1.47547805792222,0,0.000885,0,0
0:0:19.108,26.0977161271956,1.47547805792222,0,0.000885,0,0
0:0:19.216,26.3912987527955,1.49616232976225,0,0.000885,0,0
0:0:19.317,27.1563928679954,1.53753087344231,0,0.000885,0,0
0:0:19.418,27.9748656423952,1.58579417440239,0,0.000885,0,0
0:0:19.519,27.9748656423952,1.58579417440239,0,0.000885,0,0
0:0:19.619,28.6821328767951,1.62026796080244,0,0.000885,0,0
0:0:19.722,28.8556135191951,1.63405747536246,0,0.000885,0,0
0:0:19.824,29.736361395995,1.68232077632253,0,0.000885,0,0
0:0:19.925,29.736361395995,1.68232077632253,0,0.000885,0,0
0:0:20.027,30.0877709023949,1.70300504816256,0,0.000885,0,0
0:0:20.129,30.4970072895948,1.72368932000259,0,0.000885,0,0
0:0:20.229,31.1419994215947,1.76505786368265,0,0.000885,0,0
0:0:20.330,31.1419994215947,1.76505786368265,0,0.000885,0,0
0:0:20.431,31.9649204175946,1.80642640736272,0,0.000885,0,0
0:0:20.533,32.7833931919944,1.85468970832279,0,0.000885,0,0
0:0:20.633,33.3705584431943,1.88916349472284,0,0.000885,0,0
0:0:20.734,33.3705584431943,1.88916349472284,0,0.000885,0,0
0:0:20.835,34.4292351839942,1.95121631024293,0,0.000885,0,0
0:0:20.936,34.7806446903941,1.96500582480296,0,0.000885,0,0
0:0:21.038,35.541290583994,2.01326912576303,0,0.000885,0,0
0:0:21.138,35.541290583994,2.01326912576303,0,0.000885,0,0
0:0:21.235,35.8927000903939,2.03395339760306,0,0.000885,0,0
0:0:21.335,36.8891017287937,2.08911145584314,0,0.000885,0,0
0:0:21.436,37.1248574735937,2.10290097040316,0,0.000885,0,0
0:0:21.537,37.1248574735937,2.10290097040316,0,0.000885,0,0
0:0:21.635,37.5963689631936,2.1304799995232,0,0.000885,0,0
0:0:21.732,38.4726686183935,2.17874330048328,0,0.000885,0,0
0:0:21.831,38.5927706015934,2.18563805776329,0,0.000885,0,0
0:0:21.932,38.5927706015934,2.18563805776329,0,0.000885,0,0
0:0:22.033,39.1176607503934,2.21321708688333,0,0.000885,0,0
0:0:22.134,39.9405817463932,2.2614803878434,0,0.000885,0,0
0:0:22.232,40.7635027423931,2.30974368880347,0,0.000885,0,0
0:0:22.330,40.7635027423931,2.30974368880347,0,0.000885,0,0
0:0:22.431,41.288392891193,2.33732271792352,0,0.000885,0,0
0:0:22.532,42.1113138871928,2.38558601888359,0,0.000885,0,0
0:0:22.632,42.2847945295928,2.3924807761636,0,0.000885,0,0
0:0:22.729,42.2847945295928,2.3924807761636,0,0.000885,0,0
0:0:22.827,42.9920617639927,2.43384931984366,0,0.000885,0,0
0:0:22.929,43.8105345383926,2.48211262080373,0,0.000885,0,0
0:0:23.030,43.8105345383926,2.48211262080373,0,0.000885,0,0
0:0:23.130,44.0462902831925,2.49590213536375,0,0.000885,0,0
0:0:23.229,44.4555266703925,2.51658640720379,0,0.000885,0,0
0:0:23.325,45.1005188023923,2.55106019360384,0,0.000885,0,0
0:0:23.426,45.1005188023923,2.55106019360384,0,0.000885,0,0
0:0:23.527,45.9812666791922,2.59932349456391,0,0.000885,0,0
0:0:23.627,46.1591955431922,2.61311300912393,0,0.000885,0,0
0:0:23.725,46.804187675192,2.64758679552398,0,0.000885,0,0
0:0:23.822,46.804187675192,2.64758679552398,0,0.000885,0,0
0:0:23.922,47.155597181592,2.66827106736401,0,0.000885,0,0
0:0:24.024,47.9740699559919,2.71653436832409,0,0.000885,0,0
0:0:24.124,48.5612352071918,2.75100815472414,0,0.000885,0,0
0:0:24.223,48.5612352071918,2.75100815472414,0,0.000885,0,0
0:0:24.321,49.4998099647916,2.79927145568421,0,0.000885,0,0
0:0:24.421,50.2649040799915,2.84753475664428,0,0.000885,0,0
0:0:24.521,50.2649040799915,2.84753475664428,0,0.000885,0,0
0:0:24.623,50.9677230927913,2.88200854304433,0,0.000885,0,0
0:0:24.723,51.7283689863912,2.93027184400441,0,0.000885,0,0
