Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/9/2021,07:02,Cylinder,100,1,200,0,3.6,Invalid/No Break,0.25,533.31,67.9
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:3.832,5.80492918799901,0.73773902896111,0,0.000885,0,0
0:0:3.930,5.92503117119899,0.75152854352113,0,0.000885,0,0
0:0:4.027,5.92503117119899,0.75152854352113,0,0.000885,0,0
0:0:4.126,6.04068493279897,0.772212815361161,0,0.000885,0,0
0:0:4.228,6.33426755839892,0.806686601761213,0,0.000885,0,0
0:0:4.328,6.15633869439895,0.786002329921182,0,0.000885,0,0
0:0:4.425,6.15633869439895,0.786002329921182,0,0.000885,0,0
0:0:4.525,6.4499213199989,0.820476116321234,0,0.000885,0,0
0:0:4.626,6.4499213199989,0.820476116321234,0,0.000885,0,0
0:0:4.726,6.15633869439895,0.786002329921182,0,0.000885,0,0
0:0:4.827,6.15633869439895,0.786002329921182,0,0.000885,0,0
0:0:4.925,7.0370865711988,0.896318446401348,0,0.000885,0,0
0:0:5.021,6.97925969039882,0.889423689121338,0,0.000885,0,0
0:0:5.121,7.15718855439878,0.910107960961369,0,0.000885,0,0
0:0:5.222,7.15718855439878,0.910107960961369,0,0.000885,0,0
0:0:5.323,7.38849607759874,0.93768699008141,0,0.000885,0,0
0:0:5.421,8.38489771599857,1.06868737840161,0,0.000885,0,0
0:0:5.518,8.38489771599857,1.06868737840161,0,0.000885,0,0
0:0:5.619,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:5.720,9.09216495039846,1.15831922304174,0,0.000885,0,0
0:0:5.820,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:5.918,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:6.016,9.20781871199844,1.17210873760176,0,0.000885,0,0
0:0:6.114,9.26564559279843,1.17900349488177,0,0.000885,0,0
0:0:6.216,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:6.316,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:6.415,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:6.513,10.2042203503983,1.29621436864195,0,0.000885,0,0
0:0:6.614,10.2620472311983,1.31000388320197,0,0.000885,0,0
0:0:6.714,10.2620472311983,1.31000388320197,0,0.000885,0,0
0:0:6.816,10.4399760951982,1.330688155042,0,0.000885,0,0
0:0:6.915,10.7335587207982,1.36516194144205,0,0.000885,0,0
0:0:7.012,10.8492124823982,1.37895145600207,0,0.000885,0,0
0:0:7.109,10.8492124823982,1.37895145600207,0,0.000885,0,0
0:0:7.210,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:7.310,12.2592987295979,1.55821514528234,0,0.000885,0,0
