Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
2021/06/29 12:31:47,    -549,    -962,     +84,    +192,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:48,    -555,    -978,     +87,    +195,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:49,    -562,    -994,     +88,    +197,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:50,    -569,   -1010,     +89,    +200,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:51,    -575,   -1028,     +92,    +202,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:52,    -582,   -1045,     +92,    +204,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:53,    -588,   -1061,     +94,    +206,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:54,    -596,   -1080,     +96,    +209,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:55,    -605,   -1100,     +98,    +210,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:56,    -613,   -1119,    +101,    +213,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:57,    -620,   -1137,    +103,    +217,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:58,    -630,   -1156,    +105,    +219,+***I***,+***I***,********,********,********,********
2021/06/29 12:31:59,    -638,   -1172,    +107,    +221,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:00,    -647,   -1189,    +108,    +224,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:01,    -658,   -1210,    +110,    +227,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:02,    -666,   -1227,    +112,    +230,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:03,    -679,   -1246,    +114,    +233,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:04,    -688,   -1268,    +117,    +236,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:05,    -700,   -1285,    +119,    +239,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:06,    -711,   -1303,    +120,    +244,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:07,    -722,   -1323,    +123,    +247,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:08,    -734,   -1345,    +125,    +250,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:09,    -745,   -1364,    +126,    +254,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:10,    -757,   -1386,    +131,    +258,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:11,    -771,   -1407,    +133,    +263,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:12,    -786,   -1430,    +135,    +267,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:13,    -797,   -1449,    +138,    +273,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:14,    -809,   -1469,    +140,    +278,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:15,    -823,   -1492,    +143,    +284,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:16,    -838,   -1512,    +144,    +291,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:17,    -855,   -1536,    +148,    +298,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:18,    -870,   -1560,    +151,    +306,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:19,    -888,   -1584,    +153,    +316,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:20,    -907,   -1612,    +156,    +326,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:21,    -927,   -1639,    +161,    +338,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:22,    -941,   -1663,    +164,    +350,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:23,    -957,   -1691,    +167,    +365,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:24,    -972,   -1716,    +171,    +386,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:25,    -989,   -1745,    +175,    +410,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:26,   -1024,   -1771,    +180,    +437,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:27,   -1073,   -1805,    +184,    +479,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:28,   -1131,   -1835,    +190,    +530,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:29,   -1168,   -1866,    +196,    +584,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:30,   -1195,   -1900,    +201,    +642,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:31,   -1225,   -1939,    +208,    +701,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:32,   -1256,   -1973,    +214,    +765,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:33,   -1290,   -2015,    +223,    +840,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:34,   -1320,   -2061,    +232,    +921,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:35,   -1355,   -2120,    +241,   +1020,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:36,   -1391,   -2198,    +251,   +1133,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:37,   -1433,   -2292,    +263,   +1263,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:38,   -1489,   -2387,    +278,   +1445,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:39,   -1550,   -2488,    +295,   +1641,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:40,   -1612,   -2613,    +314,   +1852,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:41,   -1674,   -2837,    +334,   +2097,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:42,   -1745,   -3324,    +352,   +2418,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:43,   -1817,   -3706,    +377,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:44,   -1897,   -3890,    +405,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:45,   -1991,   -3752,    +440,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:46,   -2102,   -3629,    +510,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:47,   -2247,   -3391,    +987,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:48,   -2536,   -2926,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:49,   -2872,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:50,   -2621,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:51,   -1888,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:52,   -1054,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:53,   -1041,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:54,   -1011,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:55,   -1005,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:56,   -1002,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:32:57,    -999,!!!!!!!!,!!!!!!!!,!!!!!!!!,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:07,    +367,    +174,    +512,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:08,    +367,    +174,    +510,     +95,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:09,    +366,    +174,    +510,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:10,    +366,    +174,    +509,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:11,    +366,    +173,    +509,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:12,    +366,    +174,    +508,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:13,    +365,    +174,    +507,     +93,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:14,    +365,    +174,    +507,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:15,    +365,    +173,    +506,     +93,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:16,    +366,    +174,    +505,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:17,    +365,    +174,    +506,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:18,    +365,    +174,    +504,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:30,      +1,      +0,      -1,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:31,      +1,      +0,      -1,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:32,      +0,      +0,      -2,      -2,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:33,      +0,      +0,      -2,      -2,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:34,      +0,      +0,      -2,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:35,      +0,      +1,      -2,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:36,      +0,      +0,      -3,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:37,      +0,      +1,      -4,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:38,      +0,      +1,      -4,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:39,      -1,      +0,      -4,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:40,      +1,      +0,      -4,      -2,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:41,      +0,      +0,      -5,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:42,      +0,      +1,      -5,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:43,      +0,      +1,      -5,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:44,      +0,      +1,      -7,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:45,      -1,      +0,      -6,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:46,      -1,      +0,      -7,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:47,      +0,      +0,      -7,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:48,      -1,      +0,      -7,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:49,      +0,      +1,      -8,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:50,      -1,      +0,      -8,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:51,      -1,      +1,      -8,      -1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:52,      -2,      +1,      -8,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:53,      -2,      +1,      -9,      +0,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:54,     -12,      +6,      -7,      +1,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:55,     -43,     -11,      -2,      +4,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:56,     -68,     -53,      +2,      +6,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:57,     -68,     -52,      +2,      +5,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:58,     -66,     -52,      +1,      +5,+***I***,+***I***,********,********,********,********
2021/06/29 12:36:59,     -70,     -59,      +3,      +6,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:00,     -76,     -70,      +5,      +7,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:01,     -83,     -89,      +7,      +8,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:02,     -93,    -112,      +9,     +10,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:03,     -98,    -128,     +10,     +12,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:04,    -103,    -140,     +11,     +12,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:05,    -108,    -153,     +14,     +14,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:06,    -114,    -167,     +15,     +16,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:07,    -120,    -182,     +16,     +17,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:08,    -126,    -199,     +18,     +18,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:09,    -132,    -214,     +19,     +20,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:10,    -141,    -226,     +21,     +21,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:11,    -147,    -239,     +22,     +22,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:12,    -154,    -255,     +24,     +24,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:13,    -163,    -273,     +25,     +26,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:14,    -171,    -285,     +27,     +26,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:15,    -178,    -299,     +29,     +29,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:16,    -185,    -312,     +30,     +30,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:17,    -193,    -325,     +31,     +31,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:18,    -199,    -338,     +33,     +33,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:19,    -210,    -355,     +34,     +35,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:20,    -217,    -365,     +36,     +36,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:21,    -228,    -381,     +37,     +38,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:22,    -236,    -392,     +39,     +40,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:23,    -244,    -405,     +40,     +42,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:24,    -252,    -418,     +42,     +43,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:25,    -262,    -432,     +44,     +46,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:26,    -272,    -446,     +45,     +47,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:27,    -280,    -460,     +46,     +50,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:28,    -290,    -473,     +48,     +51,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:29,    -298,    -486,     +49,     +53,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:30,    -307,    -499,     +51,     +55,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:31,    -316,    -511,     +51,     +58,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:32,    -327,    -526,     +53,     +58,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:33,    -335,    -538,     +54,     +60,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:34,    -346,    -553,     +56,     +63,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:35,   -1842,    -560,     +73,     +64,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:36,     +28,    -573,     +72,     +67,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:37,     +18,    -588,     +73,     +69,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:38,      +9,    -598,     +73,     +71,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:39,      +0,    -612,     +74,     +72,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:40,      -9,    -624,     +75,     +75,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:41,     -20,    -637,     +76,     +77,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:42,     -29,    -649,     +77,     +79,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:43,     -42,    -663,     +78,     +81,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:44,     -54,    -677,     +80,     +83,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:45,     -61,    -685,     +80,     +87,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:46,     -72,    -698,     +82,     +89,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:47,     -83,    -711,     +83,     +92,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:48,     -95,    -724,     +84,     +94,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:49,    -103,    -733,     +86,     +96,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:50,    -115,    -746,     +88,     +98,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:51,    -124,    -757,     +88,    +101,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:52,    -137,    -769,     +90,    +103,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:53,    -150,    -786,     +91,    +107,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:54,    -158,    -794,     +94,    +108,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:55,    -168,    -806,     +94,    +111,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:56,    -181,    -818,     +95,    +114,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:57,    -193,    -832,     +97,    +116,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:58,    -203,    -842,    +100,    +119,+***I***,+***I***,********,********,********,********
2021/06/29 12:37:59,    -216,    -856,    +100,    +121,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:00,    -227,    -866,    +103,    +124,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:01,    -236,    -876,    +104,    +125,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:02,    -247,    -888,    +106,    +129,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:03,    -261,    -902,    +107,    +132,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:04,    -273,    -914,    +109,    +134,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:05,    -284,    -926,    +110,    +137,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:06,    -292,    -935,    +113,    +139,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:07,    -304,    -946,    +114,    +142,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:08,    -318,    -960,    +116,    +145,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:09,    -328,    -970,    +117,    +149,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:10,    -340,    -983,    +119,    +153,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:11,    -354,    -997,    +122,    +155,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:12,    -364,   -1008,    +123,    +159,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:13,    -376,   -1019,    +125,    +161,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:14,    -388,   -1032,    +127,    +165,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:15,    -401,   -1044,    +129,    +168,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:16,    -412,   -1055,    +132,    +171,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:17,    -423,   -1067,    +132,    +174,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:18,    -435,   -1078,    +134,    +176,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:19,    -445,   -1087,    +136,    +180,+***I***,+***I***,********,********,********,********
2021/06/29 12:38:20,    -460,   -1104,    +139,    +183,+***I***,+***I***,********,********,********,********
