Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/8/2021,07:41,Cylinder,100,1,200,0,3.6,3,0.24,532.43,67.79
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:14.192,6.21861379679894,0.792897087201193,0,0.000885,0,0
0:0:14.290,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:14.389,9.03433806959847,1.15142446576173,0,0.000885,0,0
0:0:14.487,11.787787239998,1.50305708704226,0,0.000885,0,0
0:0:14.589,13.5492829935977,1.72368932000259,0,0.000885,0,0
0:0:14.690,13.3713541295977,1.70300504816256,0,0.000885,0,0
0:0:14.787,13.3713541295977,1.70300504816256,0,0.000885,0,0
0:0:14.887,13.1978734871978,1.68232077632253,0,0.000885,0,0
0:0:14.988,12.9042908615978,1.64095223264247,0,0.000885,0,0
0:0:15.089,12.9621177423978,1.64784698992248,0,0.000885,0,0
0:0:15.187,12.9621177423978,1.64784698992248,0,0.000885,0,0
0:0:15.284,12.6107082359979,1.60647844624242,0,0.000885,0,0
0:0:15.381,12.7263619975978,1.62026796080244,0,0.000885,0,0
0:0:15.482,12.2592987295979,1.55821514528234,0,0.000885,0,0
0:0:15.583,12.2592987295979,1.55821514528234,0,0.000885,0,0
0:0:15.683,12.2014718487979,1.55132038800233,0,0.000885,0,0
0:0:15.779,11.965716103998,1.52374135888229,0,0.000885,0,0
0:0:15.877,11.965716103998,1.52374135888229,0,0.000885,0,0
0:0:15.979,12.023542984798,1.5306361161623,0,0.000885,0,0
0:0:16.079,11.672133478398,1.48926757248224,0,0.000885,0,0
0:0:16.180,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:16.277,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:16.373,11.729960359198,1.49616232976225,0,0.000885,0,0
0:0:16.473,11.787787239998,1.50305708704226,0,0.000885,0,0
0:0:16.574,11.614306597598,1.47547805792222,0,0.000885,0,0
0:0:16.674,11.614306597598,1.47547805792222,0,0.000885,0,0
0:0:16.772,11.3785508527981,1.44789902880218,0,0.000885,0,0
0:0:16.868,11.494204614398,1.4616885433622,0,0.000885,0,0
0:0:16.969,11.845614120798,1.50995184432227,0,0.000885,0,0
0:0:17.069,11.845614120798,1.50995184432227,0,0.000885,0,0
0:0:17.171,12.4327793719979,1.58579417440239,0,0.000885,0,0
0:0:17.269,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:17.365,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:17.463,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:17.565,12.3171256103979,1.56510990256235,0,0.000885,0,0
0:0:17.664,12.1391967463979,1.54442563072232,0,0.000885,0,0
0:0:17.764,12.1391967463979,1.54442563072232,0,0.000885,0,0
0:0:17.860,11.965716103998,1.52374135888229,0,0.000885,0,0
0:0:17.960,12.1391967463979,1.54442563072232,0,0.000885,0,0
0:0:18.060,12.3171256103979,1.56510990256235,0,0.000885,0,0
0:0:18.161,12.3171256103979,1.56510990256235,0,0.000885,0,0
0:0:18.261,12.3749524911979,1.57889941712237,0,0.000885,0,0
0:0:18.358,13.0777715039978,1.66853126176251,0,0.000885,0,0
0:0:18.453,13.0199446231978,1.65474174720249,0,0.000885,0,0
0:0:18.554,13.0199446231978,1.65474174720249,0,0.000885,0,0
0:0:18.654,13.1355983847978,1.67542601904252,0,0.000885,0,0
0:0:18.755,12.7841888783978,1.62716271808245,0,0.000885,0,0
0:0:18.852,12.7841888783978,1.62716271808245,0,0.000885,0,0
0:0:18.948,13.1355983847978,1.67542601904252,0,0.000885,0,0
0:0:19.049,13.6071098743977,1.7305840772826,0,0.000885,0,0
0:0:19.151,13.9006924999976,1.77195262096267,0,0.000885,0,0
0:0:19.252,13.9006924999976,1.77195262096267,0,0.000885,0,0
0:0:19.350,14.0163462615976,1.78574213552269,0,0.000885,0,0
0:0:19.447,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:19.547,14.4878577511975,1.84779495104278,0,0.000885,0,0
0:0:19.647,14.4878577511975,1.84779495104278,0,0.000885,0,0
0:0:19.748,14.7191652743975,1.87537398016282,0,0.000885,0,0
0:0:19.849,15.0127478999975,1.90984776656287,0,0.000885,0,0
0:0:19.951,15.3686056279974,1.95811106752295,0,0.000885,0,0
0:0:20.052,15.3686056279974,1.95811106752295,0,0.000885,0,0
0:0:20.154,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:20.256,16.5384879087972,2.10290097040316,0,0.000885,0,0
0:0:20.358,16.5384879087972,2.10290097040316,0,0.000885,0,0
0:0:20.458,16.5384879087972,2.10290097040316,0,0.000885,0,0
0:0:20.560,17.3035820239971,2.20632232960332,0,0.000885,0,0
0:0:20.661,17.597164649597,2.24079611600337,0,0.000885,0,0
0:0:20.763,17.886299053597,2.27526990240342,0,0.000885,0,0
0:0:20.862,17.886299053597,2.27526990240342,0,0.000885,0,0
0:0:20.963,18.2999836623969,2.33042796064351,0,0.000885,0,0
0:0:21.064,18.9449757943968,2.41316504800363,0,0.000885,0,0
0:0:21.164,18.8871489135968,2.40627029072362,0,0.000885,0,0
0:0:21.265,18.8871489135968,2.40627029072362,0,0.000885,0,0
0:0:21.366,19.0606295559968,2.42695456256365,0,0.000885,0,0
0:0:21.465,19.4698659431967,2.48211262080373,0,0.000885,0,0
0:0:21.564,20.2927869391966,2.58553398000389,0,0.000885,0,0
0:0:21.664,20.2927869391966,2.58553398000389,0,0.000885,0,0
0:0:21.766,20.3506138199965,2.5924287372839,0,0.000885,0,0
0:0:21.864,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:21.961,20.6441964455965,2.62690252368395,0,0.000885,0,0
0:0:22.060,21.0534328327964,2.68206058192403,0,0.000885,0,0
0:0:22.161,21.5249443223963,2.73721864016412,0,0.000885,0,0
0:0:22.261,21.9341807095963,2.7923766984042,0,0.000885,0,0
0:0:22.362,21.9341807095963,2.7923766984042,0,0.000885,0,0
0:0:22.461,22.2277633351962,2.82685048480425,0,0.000885,0,0
0:0:22.558,22.0542826927963,2.80616621296422,0,0.000885,0,0
0:0:22.657,22.3478653183962,2.84753475664428,0,0.000885,0,0
0:0:22.759,22.3478653183962,2.84753475664428,0,0.000885,0,0
0:0:22.859,22.5791728415962,2.87511378576432,0,0.000885,0,0
0:0:22.957,22.9928574503961,2.93027184400441,0,0.000885,0,0
0:0:23.053,23.402093837596,2.97853514496448,0,0.000885,0,0
0:0:23.153,23.402093837596,2.97853514496448,0,0.000885,0,0
0:0:23.253,23.811330224796,3.03369320320456,0,0.000885,0,0
0:0:23.354,23.344266956796,2.97164038768447,0,0.000885,0,0
0:0:23.454,23.9892590887959,3.05437747504459,0,0.000885,0,0
0:0:23.551,23.9892590887959,3.05437747504459,0,0.000885,0,0
0:0:23.650,24.2205666119959,3.08195650416464,0,0.000885,0,0
0:0:23.751,24.1049128503959,3.06816698960461,0,0.000885,0,0
0:0:23.852,24.1049128503959,3.06816698960461,0,0.000885,0,0
0:0:23.951,24.6342512207958,3.13711456240472,0,0.000885,0,0
0:0:24.049,24.8077318631958,3.15779883424475,0,0.000885,0,0
0:0:24.147,25.3370702335957,3.22674640704485,0,0.000885,0,0
0:0:24.248,25.3370702335957,3.22674640704485,0,0.000885,0,0
0:0:24.349,25.3370702335957,3.22674640704485,0,0.000885,0,0
0:0:24.449,25.5149990975957,3.24743067888488,0,0.000885,0,0
0:0:24.550,25.8041335015956,3.28879922256495,0,0.000885,0,0
0:0:24.651,25.8041335015956,3.28879922256495,0,0.000885,0,0
0:0:24.754,26.0398892463956,3.31637825168499,0,0.000885,0,0
0:0:24.855,26.3912987527955,3.35774679536505,0,0.000885,0,0
0:0:24.957,26.5114007359955,3.37843106720508,0,0.000885,0,0
0:0:25.058,26.5114007359955,3.37843106720508,0,0.000885,0,0
0:0:25.158,26.7427082591955,3.40601009632512,0,0.000885,0,0
0:0:25.259,26.7427082591955,3.40601009632512,0,0.000885,0,0
0:0:25.361,27.2720466295954,3.47495766912523,0,0.000885,0,0
0:0:25.461,27.2720466295954,3.47495766912523,0,0.000885,0,0
0:0:25.562,27.3298735103954,3.48185242640524,0,0.000885,0,0
0:0:25.663,27.8013849999953,3.53701048464532,0,0.000885,0,0
0:0:25.765,27.3877003911953,3.48874718368525,0,0.000885,0,0
0:0:25.864,27.3877003911953,3.48874718368525,0,0.000885,0,0
0:0:25.966,27.6234561359953,3.51632621280529,0,0.000885,0,0
0:0:26.064,28.3262751487952,3.60595805744542,0,0.000885,0,0
0:0:26.162,28.3885502511952,3.61285281472543,0,0.000885,0,0
0:0:26.261,28.3885502511952,3.61285281472543,0,0.000885,0,0
0:0:26.362,28.6821328767951,3.6542213584055,0,0.000885,0,0
0:0:26.463,28.8556135191951,3.67490563024553,0,0.000885,0,0
0:0:26.562,28.8556135191951,3.67490563024553,0,0.000885,0,0
0:0:26.660,29.0913692639951,3.70248465936557,0,0.000885,0,0
0:0:26.759,29.500605651195,3.75764271760565,0,0.000885,0,0
0:0:26.860,29.736361395995,3.78522174672569,0,0.000885,0,0
0:0:26.961,29.736361395995,3.78522174672569,0,0.000885,0,0
0:0:27.060,30.1455977831949,3.84037980496578,0,0.000885,0,0
0:0:27.157,30.8484167959948,3.93001164960591,0,0.000885,0,0
0:0:27.255,30.9685187791947,3.94380116416593,0,0.000885,0,0
0:0:27.357,30.9685187791947,3.94380116416593,0,0.000885,0,0
0:0:27.458,31.1998263023947,3.97138019328597,0,0.000885,0,0
0:0:27.558,31.0841725407947,3.95759067872595,0,0.000885,0,0
0:0:27.654,31.4355820471947,4.00585397968602,0,0.000885,0,0
0:0:27.752,31.4355820471947,4.00585397968602,0,0.000885,0,0
0:0:27.855,32.0227472983946,4.07480155248613,0,0.000885,0,0
0:0:27.955,32.2585030431945,4.10927533888618,0,0.000885,0,0
0:0:28.055,32.3741568047945,4.1230648534462,0,0.000885,0,0
0:0:28.152,32.3741568047945,4.1230648534462,0,0.000885,0,0
0:0:28.249,33.1970778007944,4.22648621264636,0,0.000885,0,0
0:0:28.351,33.4906604263943,4.26095999904641,0,0.000885,0,0
0:0:28.452,33.4906604263943,4.26095999904641,0,0.000885,0,0
0:0:28.552,33.8420699327942,4.30922330000648,0,0.000885,0,0
0:0:28.651,34.0155505751942,4.32990757184651,0,0.000885,0,0
0:0:28.748,34.4870620647941,4.39196038736661,0,0.000885,0,0
0:0:28.849,34.4870620647941,4.39196038736661,0,0.000885,0,0
0:0:28.949,34.7806446903941,4.42643417376666,0,0.000885,0,0
0:0:29.051,34.9541253327941,4.4540132028867,0,0.000885,0,0
0:0:29.149,35.247707958394,4.48848698928675,0,0.000885,0,0
0:0:29.254,35.247707958394,4.48848698928675,0,0.000885,0,0
0:0:29.354,35.132054196794,4.47469747472673,0,0.000885,0,0
0:0:29.455,34.9541253327941,4.4540132028867,0,0.000885,0,0
0:0:29.557,35.425636822394,4.50917126112678,0,0.000885,0,0
0:0:29.658,35.425636822394,4.50917126112678,0,0.000885,0,0
0:0:29.759,35.7192194479939,4.55053980480684,0,0.000885,0,0
0:0:29.861,36.0706289543939,4.59190834848691,0,0.000885,0,0
0:0:29.962,36.1284558351939,4.59880310576692,0,0.000885,0,0
0:0:30.064,36.1284558351939,4.59880310576692,0,0.000885,0,0
0:0:30.164,36.3642115799938,4.63327689216697,0,0.000885,0,0
0:0:30.266,36.4220384607938,4.64017164944698,0,0.000885,0,0
0:0:30.367,36.6577942055938,4.66775067856702,0,0.000885,0,0
0:0:30.468,36.6577942055938,4.66775067856702,0,0.000885,0,0
0:0:30.568,36.9513768311937,4.70222446496707,0,0.000885,0,0
0:0:30.670,37.7120227247936,4.79875106688722,0,0.000885,0,0
0:0:30.770,37.6541958439936,4.79185630960721,0,0.000885,0,0
0:0:30.871,37.6541958439936,4.79185630960721,0,0.000885,0,0
0:0:30.972,37.8899515887936,4.82633009600726,0,0.000885,0,0
