Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,7/25/2021,07:06,Cylinder,100,1,200,0,3.5,3,0.32,212.55,27.06
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:15.633,5.57362166479905,0.710159999841068,0,0.000885,0,0
0:0:15.732,7.15718855439878,0.910107960961369,0,0.000885,0,0
0:0:15.833,8.09576331199862,1.02731883472155,0,0.000885,0,0
0:0:15.934,8.09576331199862,1.02731883472155,0,0.000885,0,0
0:0:16.033,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:16.143,9.32347247359842,1.18589825216178,0,0.000885,0,0
0:0:16.242,9.73715708239835,1.24105631040187,0,0.000885,0,0
0:0:16.344,9.73715708239835,1.24105631040187,0,0.000885,0,0
0:0:16.444,10.1463934695983,1.28931961136194,0,0.000885,0,0
0:0:16.543,9.96846460559831,1.26863533952191,0,0.000885,0,0
0:0:16.650,10.1463934695983,1.28931961136194,0,0.000885,0,0
0:0:16.747,10.1463934695983,1.28931961136194,0,0.000885,0,0
0:0:16.848,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:16.949,9.67933020159836,1.23416155312186,0,0.000885,0,0
0:0:17.049,9.55922821839838,1.22037203856184,0,0.000885,0,0
0:0:17.146,9.55922821839838,1.22037203856184,0,0.000885,0,0
0:0:17.243,9.91063772479832,1.2617405822419,0,0.000885,0,0
0:0:17.344,9.32347247359842,1.18589825216178,0,0.000885,0,0
0:0:17.445,9.32347247359842,1.18589825216178,0,0.000885,0,0
0:0:17.544,9.73715708239835,1.24105631040187,0,0.000885,0,0
0:0:17.639,9.55922821839838,1.22037203856184,0,0.000885,0,0
0:0:17.749,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:17.847,10.0307397079983,1.27553009680192,0,0.000885,0,0
0:0:17.949,10.6179049591982,1.35137242688203,0,0.000885,0,0
0:0:18.049,11.4363777335981,1.45479378608219,0,0.000885,0,0
0:0:18.147,11.3207239719981,1.44100427152217,0,0.000885,0,0
0:0:18.246,11.3207239719981,1.44100427152217,0,0.000885,0,0
0:0:18.345,11.4363777335981,1.45479378608219,0,0.000885,0,0
0:0:18.446,12.6107082359979,1.60647844624242,0,0.000885,0,0
0:0:18.546,12.8464639807978,1.63405747536246,0,0.000885,0,0
0:0:18.644,12.8464639807978,1.63405747536246,0,0.000885,0,0
0:0:18.742,13.1355983847978,1.67542601904252,0,0.000885,0,0
0:0:18.843,13.9006924999976,1.77195262096267,0,0.000885,0,0
0:0:18.944,13.9585193807976,1.77884737824268,0,0.000885,0,0
0:0:19.044,13.9585193807976,1.77884737824268,0,0.000885,0,0
0:0:19.142,14.5456846319975,1.85468970832279,0,0.000885,0,0
0:0:19.237,14.5456846319975,1.85468970832279,0,0.000885,0,0
0:0:19.337,14.5456846319975,1.85468970832279,0,0.000885,0,0
0:0:19.438,15.0750230023974,1.91674252384288,0,0.000885,0,0
0:0:19.538,15.8356688959973,2.01326912576303,0,0.000885,0,0
0:0:19.648,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:19.744,16.1870784023973,2.0615324267231,0,0.000885,0,0
0:0:19.844,16.5384879087972,2.10290097040316,0,0.000885,0,0
0:0:19.945,16.8320705343971,2.14426951408323,0,0.000885,0,0
0:0:20.046,17.2413069215971,2.1925328150433,0,0.000885,0,0
0:0:20.144,17.2413069215971,2.1925328150433,0,0.000885,0,0
0:0:20.251,17.0678262791971,2.17184854320327,0,0.000885,0,0
0:0:20.352,17.534889547197,2.23390135872336,0,0.000885,0,0
0:0:20.453,17.828472172797,2.26837514512341,0,0.000885,0,0
0:0:20.554,17.828472172797,2.26837514512341,0,0.000885,0,0
0:0:20.651,18.2421567815969,2.32353320336349,0,0.000885,0,0
0:0:20.748,18.7670469303968,2.3924807761636,0,0.000885,0,0
0:0:20.848,18.9449757943968,2.41316504800363,0,0.000885,0,0
0:0:20.949,18.9449757943968,2.41316504800363,0,0.000885,0,0
0:0:21.050,19.0028026751968,2.42005980528364,0,0.000885,0,0
0:0:21.151,19.6477948071967,2.50279689264376,0,0.000885,0,0
0:0:21.252,20.1771331775966,2.57174446544387,0,0.000885,0,0
0:0:21.354,20.1771331775966,2.57174446544387,0,0.000885,0,0
0:0:21.455,20.8221253095965,2.64758679552398,0,0.000885,0,0
0:0:21.557,21.1157079351964,2.68895533920404,0,0.000885,0,0
0:0:21.659,21.3470154583964,2.71653436832409,0,0.000885,0,0
0:0:21.758,21.3470154583964,2.71653436832409,0,0.000885,0,0
0:0:21.860,21.9920075903963,2.79927145568421,0,0.000885,0,0
0:0:21.962,22.2855902159962,2.84063999936427,0,0.000885,0,0
0:0:22.062,22.6992748247961,2.88890330032434,0,0.000885,0,0
0:0:22.164,22.6992748247961,2.88890330032434,0,0.000885,0,0
0:0:22.264,22.8727554671961,2.90958757216438,0,0.000885,0,0
0:0:22.365,23.811330224796,3.03369320320456,0,0.000885,0,0
0:0:22.464,24.0470859695959,3.0612722323246,0,0.000885,0,0
0:0:22.565,24.0470859695959,3.0612722323246,0,0.000885,0,0
0:0:22.666,24.2828417143959,3.08885126144465,0,0.000885,0,0
0:0:22.765,24.8700069655958,3.16469359152476,0,0.000885,0,0
0:0:22.865,25.1013144887957,3.19916737792481,0,0.000885,0,0
0:0:22.965,25.1013144887957,3.19916737792481,0,0.000885,0,0
0:0:23.066,25.5728259783957,3.25432543616489,0,0.000885,0,0
0:0:23.164,26.0977161271956,3.323273008965,0,0.000885,0,0
0:0:23.262,26.0977161271956,3.323273008965,0,0.000885,0,0
0:0:23.363,26.4535738551955,3.36464155264506,0,0.000885,0,0
0:0:23.464,27.0362908847954,3.44048388272517,0,0.000885,0,0
0:0:23.566,27.3298735103954,3.48185242640524,0,0.000885,0,0
0:0:23.663,27.3298735103954,3.48185242640524,0,0.000885,0,0
0:0:23.760,27.8013849999953,3.53701048464532,0,0.000885,0,0
0:0:23.859,28.3262751487952,3.60595805744542,0,0.000885,0,0
0:0:23.961,28.6198577743951,3.64732660112549,0,0.000885,0,0
0:0:24.061,28.6198577743951,3.64732660112549,0,0.000885,0,0
0:0:24.161,29.264849906395,3.7231689312056,0,0.000885,0,0
0:0:24.257,29.736361395995,3.78522174672569,0,0.000885,0,0
0:0:24.357,30.1455977831949,3.84037980496578,0,0.000885,0,0
0:0:24.456,30.1455977831949,3.84037980496578,0,0.000885,0,0
0:0:24.558,30.4391804087948,3.87485359136583,0,0.000885,0,0
0:0:24.659,30.9685187791947,3.94380116416593,0,0.000885,0,0
0:0:24.757,31.1419994215947,3.96448543600596,0,0.000885,0,0
0:0:24.855,31.1419994215947,3.96448543600596,0,0.000885,0,0
0:0:24.955,31.4934089279947,4.01274873696604,0,0.000885,0,0
0:0:25.056,31.8492666559946,4.0541172806461,0,0.000885,0,0
0:0:25.156,31.8492666559946,4.0541172806461,0,0.000885,0,0
0:0:25.254,32.3741568047945,4.1230648534462,0,0.000885,0,0
0:0:25.353,32.6677394303945,4.15753863984625,0,0.000885,0,0
0:0:25.453,33.2549046815944,4.23338096992637,0,0.000885,0,0
0:0:25.554,33.2549046815944,4.23338096992637,0,0.000885,0,0
0:0:25.654,33.6063141879943,4.28164427088644,0,0.000885,0,0
0:0:25.753,33.5484873071943,4.27474951360643,0,0.000885,0,0
0:0:25.850,34.2513063199942,4.36438135824656,0,0.000885,0,0
0:0:25.950,34.2513063199942,4.36438135824656,0,0.000885,0,0
0:0:26.052,34.3091332007942,4.37127611552657,0,0.000885,0,0
0:0:26.152,34.8384715711941,4.43332893104667,0,0.000885,0,0
0:0:26.254,35.247707958394,4.48848698928675,0,0.000885,0,0
0:0:26.355,35.247707958394,4.48848698928675,0,0.000885,0,0
0:0:26.457,35.483463703194,4.51606601840679,0,0.000885,0,0
0:0:26.559,35.7770463287939,4.55743456208686,0,0.000885,0,0
0:0:26.661,36.0128020735939,4.5850135912069,0,0.000885,0,0
0:0:26.760,36.0128020735939,4.5850135912069,0,0.000885,0,0
0:0:26.862,36.4220384607938,4.64017164944698,0,0.000885,0,0
0:0:26.962,36.2441095967938,4.61259262032694,0,0.000885,0,0
0:0:27.064,37.1248574735937,4.72980349408711,0,0.000885,0,0
0:0:27.163,37.1248574735937,4.72980349408711,0,0.000885,0,0
0:0:27.265,37.5340938607936,4.77806679504719,0,0.000885,0,0
0:0:27.365,37.5340938607936,4.77806679504719,0,0.000885,0,0
0:0:27.467,37.8276764863936,4.81943533872725,0,0.000885,0,0
0:0:27.566,37.8276764863936,4.81943533872725,0,0.000885,0,0
0:0:27.667,38.4726686183935,4.90217242608737,0,0.000885,0,0
0:0:27.766,38.5349437207935,4.90906718336738,0,0.000885,0,0
0:0:27.864,38.5349437207935,4.90906718336738,0,0.000885,0,0
0:0:27.965,38.8285263463934,4.94354096976744,0,0.000885,0,0
0:0:28.065,39.7048260015933,5.0538570862476,0,0.000885,0,0
0:0:28.165,39.4112433759933,5.01938329984755,0,0.000885,0,0
0:0:28.264,39.4112433759933,5.01938329984755,0,0.000885,0,0
0:0:28.361,39.5313453591933,5.03317281440757,0,0.000885,0,0
0:0:28.462,40.6434007591931,5.17796271728779,0,0.000885,0,0
0:0:28.563,41.057085367993,5.22622601824786,0,0.000885,0,0
0:0:28.664,41.057085367993,5.22622601824786,0,0.000885,0,0
0:0:28.763,41.230566010393,5.24691029008789,0,0.000885,0,0
0:0:28.860,41.230566010393,5.24691029008789,0,0.000885,0,0
0:0:28.960,41.8755581423929,5.32964737744802,0,0.000885,0,0
0:0:29.062,41.8755581423929,5.32964737744802,0,0.000885,0,0
0:0:29.162,42.0534870063929,5.35722640656806,0,0.000885,0,0
0:0:29.261,42.8719597807927,5.46064776576821,0,0.000885,0,0
