Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
2021/06/09 14:01:11,    -360,      -3,     -10,     +12,     +18,     +15,********,********,********,********
2021/06/09 14:01:12,    -379,      -6,     -10,     +13,     +19,     +17,********,********,********,********
2021/06/09 14:01:13,    -398,     -10,     -10,     +13,     +22,     +18,********,********,********,********
2021/06/09 14:01:14,    -419,     -14,      -9,     +14,     +23,     +20,********,********,********,********
2021/06/09 14:01:15,    -438,     -19,     -10,     +13,     +24,     +23,********,********,********,********
2021/06/09 14:01:16,    -461,     -23,     -11,     +15,     +26,     +25,********,********,********,********
2021/06/09 14:01:17,    -480,     -28,     -11,     +16,     +27,     +27,********,********,********,********
2021/06/09 14:01:18,    -502,     -34,     -11,     +16,     +29,     +30,********,********,********,********
2021/06/09 14:01:19,    -519,     -40,     -11,     +16,     +31,     +33,********,********,********,********
2021/06/09 14:01:20,    -534,     -45,     -11,     +16,     +32,     +36,********,********,********,********
2021/06/09 14:01:21,    -548,     -50,     -11,     +16,     +34,     +38,********,********,********,********
2021/06/09 14:01:22,    -562,     -56,     -10,     +16,     +35,     +41,********,********,********,********
2021/06/09 14:01:23,    -580,     -63,     -12,     +16,     +37,     +45,********,********,********,********
2021/06/09 14:01:24,    -594,     -71,     -11,     +16,     +39,     +50,********,********,********,********
2021/06/09 14:01:25,    -607,     -77,     -10,     +16,     +42,     +52,********,********,********,********
2021/06/09 14:01:26,    -622,     -84,     -11,     +17,     +43,     +56,********,********,********,********
2021/06/09 14:01:27,    -638,     -92,     -12,     +16,     +44,     +60,********,********,********,********
2021/06/09 14:01:28,    -648,    -100,     -11,     +17,     +47,     +65,********,********,********,********
2021/06/09 14:01:29,    -661,    -106,     -10,     +17,     +48,     +67,********,********,********,********
2021/06/09 14:01:30,    -674,    -115,     -10,     +16,     +49,     +72,********,********,********,********
2021/06/09 14:01:31,    -684,    -122,      -9,     +17,     +51,     +76,********,********,********,********
2021/06/09 14:01:32,    -695,    -130,      -9,     +17,     +53,     +79,********,********,********,********
2021/06/09 14:01:33,    -710,    -138,      -8,     +17,     +56,     +83,********,********,********,********
2021/06/09 14:01:34,    -724,    -147,      -9,     +18,     +58,     +88,********,********,********,********
2021/06/09 14:01:35,    -737,    -154,      -8,     +18,     +60,     +93,********,********,********,********
2021/06/09 14:01:36,    -750,    -161,      -8,     +19,     +62,     +97,********,********,********,********
2021/06/09 14:01:37,    -760,    -167,      -7,     +19,     +63,    +101,********,********,********,********
2021/06/09 14:01:38,    -776,    -173,      -6,     +20,     +67,    +106,********,********,********,********
2021/06/09 14:01:39,    -788,    -180,      -6,     +19,     +69,    +109,********,********,********,********
2021/06/09 14:01:40,    -802,    -187,      -6,     +21,     +72,    +114,********,********,********,********
2021/06/09 14:01:41,    -816,    -192,      -5,     +22,     +74,    +118,********,********,********,********
2021/06/09 14:01:42,    -828,    -199,      -4,     +22,     +77,    +122,********,********,********,********
2021/06/09 14:01:43,    -845,    -206,      -3,     +23,     +80,    +128,********,********,********,********
2021/06/09 14:01:44,    -858,    -214,      -3,     +24,     +83,    +132,********,********,********,********
2021/06/09 14:01:45,    -871,    -220,      -2,     +26,     +86,    +136,********,********,********,********
2021/06/09 14:01:46,    -882,    -225,      -2,     +26,     +88,    +139,********,********,********,********
2021/06/09 14:01:47,    -895,    -231,      -1,     +28,     +92,    +144,********,********,********,********
2021/06/09 14:01:48,    -910,    -238,      +0,     +28,     +95,    +148,********,********,********,********
2021/06/09 14:01:49,    -920,    -244,      +0,     +28,     +98,    +152,********,********,********,********
2021/06/09 14:01:50,    -933,    -249,      +1,     +30,    +101,    +157,********,********,********,********
2021/06/09 14:01:51,    -948,    -256,      +2,     +31,    +103,    +161,********,********,********,********
2021/06/09 14:01:52,    -960,    -262,      +4,     +32,    +107,    +166,********,********,********,********
2021/06/09 14:01:53,    -971,    -268,      +4,     +34,    +109,    +170,********,********,********,********
2021/06/09 14:01:54,    -986,    -273,      +4,     +35,    +113,    +175,********,********,********,********
2021/06/09 14:01:55,    -999,    -279,      +6,     +36,    +117,    +180,********,********,********,********
2021/06/09 14:01:56,   -1010,    -285,      +6,     +37,    +120,    +185,********,********,********,********
2021/06/09 14:01:57,   -1022,    -291,      +7,     +39,    +123,    +190,********,********,********,********
2021/06/09 14:01:58,   -1034,    -297,      +9,     +39,    +127,    +194,********,********,********,********
2021/06/09 14:01:59,   -1045,    -302,      +9,     +41,    +130,    +199,********,********,********,********
2021/06/09 14:02:00,   -1059,    -308,     +10,     +43,    +134,    +205,********,********,********,********
2021/06/09 14:02:01,   -1072,    -316,     +11,     +43,    +139,    +209,********,********,********,********
2021/06/09 14:02:02,   -1083,    -321,     +13,     +45,    +142,    +214,********,********,********,********
2021/06/09 14:02:03,   -1097,    -327,     +14,     +46,    +147,    +220,********,********,********,********
2021/06/09 14:02:04,   -1108,    -335,     +14,     +47,    +151,    +224,********,********,********,********
2021/06/09 14:02:05,   -1119,    -339,     +16,     +49,    +155,    +229,********,********,********,********
2021/06/09 14:02:06,   -1132,    -346,     +17,     +50,    +159,    +234,********,********,********,********
2021/06/09 14:02:07,   -1144,    -351,     +18,     +52,    +163,    +239,********,********,********,********
2021/06/09 14:02:08,   -1159,    -357,     +19,     +53,    +169,    +246,********,********,********,********
2021/06/09 14:02:09,   -1171,    -363,     +20,     +55,    +172,    +251,********,********,********,********
2021/06/09 14:02:10,   -1182,    -368,     +21,     +57,    +178,    +257,********,********,********,********
2021/06/09 14:02:11,   -1193,    -374,     +23,     +58,    +183,    +263,********,********,********,********
2021/06/09 14:02:12,   -1204,    -378,     +24,     +59,    +187,    +267,********,********,********,********
2021/06/09 14:02:13,   -1217,    -383,     +25,     +61,    +193,    +273,********,********,********,********
2021/06/09 14:02:14,   -1230,    -389,     +27,     +63,    +199,    +278,********,********,********,********
2021/06/09 14:02:15,   -1241,    -394,     +28,     +65,    +204,    +283,********,********,********,********
2021/06/09 14:02:16,   -1252,    -399,     +29,     +67,    +210,    +289,********,********,********,********
2021/06/09 14:02:17,   -1265,    -405,     +30,     +68,    +215,    +295,********,********,********,********
2021/06/09 14:02:18,   -1277,    -411,     +33,     +71,    +221,    +300,********,********,********,********
2021/06/09 14:02:19,   -1289,    -417,     +34,     +73,    +227,    +306,********,********,********,********
2021/06/09 14:02:20,   -1302,    -423,     +36,     +75,    +233,    +313,********,********,********,********
2021/06/09 14:02:21,   -1313,    -427,     +37,     +77,    +241,    +318,********,********,********,********
2021/06/09 14:02:22,   -1324,    -433,     +39,     +79,    +246,    +324,********,********,********,********
2021/06/09 14:02:23,   -1336,    -437,     +40,     +82,    +253,    +331,********,********,********,********
2021/06/09 14:02:24,   -1347,    -442,     +42,     +83,    +259,    +335,********,********,********,********
2021/06/09 14:02:25,   -1358,    -446,     +44,     +85,    +265,    +341,********,********,********,********
2021/06/09 14:02:26,   -1370,    -451,     +45,     +88,    +272,    +346,********,********,********,********
2021/06/09 14:02:27,   -1380,    -455,     +46,     +90,    +278,    +353,********,********,********,********
2021/06/09 14:02:28,   -1392,    -460,     +47,     +92,    +286,    +358,********,********,********,********
2021/06/09 14:02:29,   -1402,    -467,     +50,     +94,    +293,    +364,********,********,********,********
2021/06/09 14:02:30,   -1415,    -471,     +51,     +98,    +300,    +370,********,********,********,********
2021/06/09 14:02:31,   -1426,    -476,     +52,    +100,    +308,    +378,********,********,********,********
2021/06/09 14:02:32,   -1435,    -479,     +55,    +103,    +315,    +384,********,********,********,********
2021/06/09 14:02:33,   -1446,    -485,     +56,    +105,    +323,    +391,********,********,********,********
2021/06/09 14:02:34,   -1456,    -489,     +59,    +108,    +331,    +397,********,********,********,********
2021/06/09 14:02:35,   -1464,    -493,     +60,    +111,    +340,    +405,********,********,********,********
2021/06/09 14:02:36,   -1473,    -497,     +62,    +113,    +347,    +411,********,********,********,********
2021/06/09 14:02:37,   -1481,    -503,     +63,    +117,    +355,    +418,********,********,********,********
2021/06/09 14:02:38,   -1490,    -508,     +65,    +119,    +364,    +424,********,********,********,********
2021/06/09 14:02:39,   -1499,    -513,     +68,    +121,    +372,    +431,********,********,********,********
2021/06/09 14:02:40,   -1508,    -520,     +69,    +124,    +381,    +439,********,********,********,********
2021/06/09 14:02:41,   -1520,    -526,     +71,    +127,    +390,    +448,********,********,********,********
2021/06/09 14:02:42,   -1530,    -530,     +73,    +130,    +401,    +455,********,********,********,********
2021/06/09 14:02:43,   -1539,    -535,     +75,    +133,    +410,    +462,********,********,********,********
2021/06/09 14:02:44,   -1551,    -541,     +77,    +135,    +419,    +470,********,********,********,********
2021/06/09 14:02:45,   -1560,    -544,     +80,    +139,    +427,    +477,********,********,********,********
2021/06/09 14:02:46,   -1570,    -550,     +81,    +142,    +436,    +484,********,********,********,********
2021/06/09 14:02:47,   -1581,    -556,     +82,    +145,    +445,    +492,********,********,********,********
2021/06/09 14:02:48,   -1591,    -560,     +84,    +148,    +454,    +501,********,********,********,********
2021/06/09 14:02:49,   -1602,    -566,     +87,    +151,    +465,    +510,********,********,********,********
2021/06/09 14:02:50,   -1616,    -572,     +89,    +155,    +477,    +519,********,********,********,********
2021/06/09 14:02:51,   -1628,    -576,     +91,    +158,    +490,    +527,********,********,********,********
2021/06/09 14:02:52,   -1642,    -582,     +93,    +163,    +500,    +537,********,********,********,********
2021/06/09 14:02:53,   -1652,    -586,     +95,    +166,    +513,    +546,********,********,********,********
2021/06/09 14:02:54,   -1663,    -592,     +97,    +171,    +525,    +555,********,********,********,********
2021/06/09 14:02:55,   -1675,    -598,    +100,    +173,    +537,    +563,********,********,********,********
2021/06/09 14:02:56,   -1685,    -603,    +102,    +177,    +548,    +573,********,********,********,********
2021/06/09 14:02:57,   -1698,    -607,    +104,    +181,    +558,    +582,********,********,********,********
2021/06/09 14:02:58,   -1709,    -613,    +106,    +186,    +571,    +592,********,********,********,********
2021/06/09 14:02:59,   -1722,    -619,    +108,    +190,    +583,    +602,********,********,********,********
2021/06/09 14:03:00,   -1734,    -624,    +110,    +194,    +597,    +612,********,********,********,********
2021/06/09 14:03:01,   -1748,    -630,    +113,    +198,    +612,    +623,********,********,********,********
2021/06/09 14:03:02,   -1759,    -636,    +115,    +202,    +628,    +633,********,********,********,********
2021/06/09 14:03:03,   -1771,    -640,    +118,    +208,    +642,    +645,********,********,********,********
2021/06/09 14:03:04,   -1784,    -646,    +121,    +212,    +656,    +655,********,********,********,********
2021/06/09 14:03:05,   -1795,    -652,    +123,    +217,    +671,    +666,********,********,********,********
2021/06/09 14:03:06,   -1810,    -657,    +125,    +222,    +688,    +677,********,********,********,********
2021/06/09 14:03:07,   -1824,    -663,    +129,    +228,    +706,    +688,********,********,********,********
2021/06/09 14:03:08,   -1838,    -670,    +132,    +234,    +723,    +702,********,********,********,********
2021/06/09 14:03:09,   -1849,    -674,    +135,    +239,    +740,    +714,********,********,********,********
2021/06/09 14:03:10,   -1863,    -679,    +137,    +245,    +756,    +725,********,********,********,********
2021/06/09 14:03:11,   -1877,    -685,    +139,    +250,    +772,    +738,********,********,********,********
2021/06/09 14:03:12,   -1889,    -690,    +143,    +256,    +790,    +749,********,********,********,********
2021/06/09 14:03:13,   -1903,    -696,    +146,    +262,    +809,    +762,********,********,********,********
2021/06/09 14:03:14,   -1915,    -700,    +149,    +268,    +826,    +775,********,********,********,********
2021/06/09 14:03:15,   -1929,    -705,    +152,    +276,    +845,    +788,********,********,********,********
2021/06/09 14:03:16,   -1941,    -708,    +154,    +281,    +862,    +799,********,********,********,********
2021/06/09 14:03:17,   -1953,    -712,    +158,    +289,    +878,    +812,********,********,********,********
2021/06/09 14:03:18,   -1968,    -715,    +162,    +296,    +895,    +825,********,********,********,********
2021/06/09 14:03:19,   -1983,    -720,    +165,    +305,    +915,    +840,********,********,********,********
2021/06/09 14:03:20,   -1997,    -725,    +169,    +312,    +934,    +855,********,********,********,********
2021/06/09 14:03:21,   -2010,    -727,    +171,    +321,    +951,    +869,********,********,********,********
2021/06/09 14:03:22,   -2022,    -731,    +175,    +329,    +969,    +884,********,********,********,********
2021/06/09 14:03:23,   -2036,    -734,    +178,    +338,    +987,    +899,********,********,********,********
2021/06/09 14:03:24,   -2049,    -738,    +183,    +347,   +1004,    +914,********,********,********,********
2021/06/09 14:03:25,   -2062,    -742,    +186,    +355,   +1023,    +929,********,********,********,********
2021/06/09 14:03:26,   -2075,    -746,    +191,    +366,   +1041,    +944,********,********,********,********
2021/06/09 14:03:27,   -2088,    -749,    +194,    +375,   +1060,    +958,********,********,********,********
2021/06/09 14:03:28,   -2100,    -753,    +197,    +385,   +1078,    +972,********,********,********,********
2021/06/09 14:03:29,   -2115,    -757,    +201,    +395,   +1096,    +986,********,********,********,********
2021/06/09 14:03:30,   -2127,    -761,    +205,    +406,   +1116,   +1003,********,********,********,********
2021/06/09 14:03:31,   -2143,    -765,    +209,    +418,   +1137,   +1020,********,********,********,********
2021/06/09 14:03:32,   -2155,    -770,    +213,    +429,   +1156,   +1037,********,********,********,********
2021/06/09 14:03:33,   -2168,    -773,    +218,    +441,   +1175,   +1055,********,********,********,********
2021/06/09 14:03:34,   -2181,    -776,    +222,    +453,   +1196,   +1068,********,********,********,********
2021/06/09 14:03:35,   -2194,    -781,    +226,    +467,   +1217,   +1086,********,********,********,********
2021/06/09 14:03:36,   -2208,    -784,    +230,    +480,   +1238,   +1104,********,********,********,********
2021/06/09 14:03:37,   -2222,    -787,    +236,    +494,   +1259,   +1120,********,********,********,********
2021/06/09 14:03:38,   -2233,    -791,    +240,    +509,   +1277,   +1136,********,********,********,********
2021/06/09 14:03:39,   -2245,    -795,    +245,    +524,   +1295,   +1151,********,********,********,********
2021/06/09 14:03:40,   -2258,    -798,    +250,    +539,   +1316,   +1169,********,********,********,********
2021/06/09 14:03:41,   -2273,    -803,    +256,    +556,   +1336,   +1186,********,********,********,********
2021/06/09 14:03:42,   -2282,    -806,    +261,    +573,   +1358,   +1205,********,********,********,********
2021/06/09 14:03:43,   -2295,    -809,    +267,    +592,   +1381,   +1223,********,********,********,********
2021/06/09 14:03:44,   -2308,    -812,    +272,    +610,   +1403,   +1240,********,********,********,********
2021/06/09 14:03:45,   -2320,    -818,    +276,    +628,   +1425,   +1257,********,********,********,********
2021/06/09 14:03:46,   -2333,    -825,    +283,    +647,   +1447,   +1274,********,********,********,********
2021/06/09 14:03:47,   -2345,    -831,    +289,    +669,   +1470,   +1293,********,********,********,********
2021/06/09 14:03:48,   -2357,    -835,    +294,    +691,   +1491,   +1311,********,********,********,********
2021/06/09 14:03:49,   -2371,    -840,    +300,    +713,   +1517,   +1329,********,********,********,********
2021/06/09 14:03:50,   -2383,    -850,    +306,    +737,   +1517,   +1346,********,********,********,********
2021/06/09 14:03:51,   -2397,    -856,    +312,    +762,   +1540,   +1365,********,********,********,********
2021/06/09 14:03:52,   -2408,    -862,    +319,    +788,   +1563,   +1385,********,********,********,********
2021/06/09 14:03:53,   -2423,    -867,    +327,    +816,   +1588,   +1404,********,********,********,********
2021/06/09 14:03:54,   -2436,    -872,    +333,    +844,   +1612,   +1424,********,********,********,********
2021/06/09 14:03:55,   -2452,    -878,    +341,    +871,   +1635,   +1444,********,********,********,********
2021/06/09 14:03:56,   -2467,    -883,    +347,    +901,   +1660,   +1463,********,********,********,********
2021/06/09 14:03:57,   -2483,    -888,    +354,    +930,   +1686,   +1483,********,********,********,********
2021/06/09 14:03:58,   -2496,    -893,    +362,    +960,   +1711,   +1501,********,********,********,********
2021/06/09 14:03:59,   -2509,    -898,    +369,    +989,   +1734,   +1519,********,********,********,********
2021/06/09 14:04:00,   -2525,    -904,    +376,   +1022,   +1762,   +1540,********,********,********,********
2021/06/09 14:04:01,   -2538,    -909,    +384,   +1053,   +1785,   +1562,********,********,********,********
2021/06/09 14:04:02,   -2551,    -913,    +392,   +1086,   +1811,   +1582,********,********,********,********
2021/06/09 14:04:03,   -2564,    -916,    +400,   +1119,   +1841,   +1600,********,********,********,********
2021/06/09 14:04:04,   -2578,    -921,    +408,   +1152,   +1867,   +1621,********,********,********,********
2021/06/09 14:04:05,   -2593,    -927,    +416,   +1184,   +1895,   +1641,********,********,********,********
2021/06/09 14:04:06,   -2606,    -932,    +424,   +1221,   +1925,   +1662,********,********,********,********
2021/06/09 14:04:07,   -2621,    -937,    +433,   +1253,   +1952,   +1682,********,********,********,********
2021/06/09 14:04:08,   -2634,    -950,    +441,   +1287,   +1980,   +1706,********,********,********,********
2021/06/09 14:04:09,   -2646,    -964,    +452,   +1318,   +2008,   +1726,********,********,********,********
2021/06/09 14:04:10,   -2660,    -980,    +462,   +1353,   +2039,   +1744,********,********,********,********
2021/06/09 14:04:11,   -2672,   -1001,    +473,   +1388,   +2068,   +1760,********,********,********,********
2021/06/09 14:04:12,   -2685,   -1020,    +483,   +1422,   +2099,   +1781,********,********,********,********
2021/06/09 14:04:13,   -2697,   -1050,    +494,   +1457,   +2130,   +1806,********,********,********,********
2021/06/09 14:04:14,   -2709,   -1083,    +505,   +1485,   +2162,   +1829,********,********,********,********
2021/06/09 14:04:15,   -2719,   -1121,    +516,   +1518,   +2194,   +1855,********,********,********,********
2021/06/09 14:04:16,   -2735,   -1165,    +528,   +1554,   +2230,   +1881,********,********,********,********
2021/06/09 14:04:17,   -2743,   -1226,    +541,   +1593,   +2264,   +1913,********,********,********,********
2021/06/09 14:04:18,   -2754,   -1273,    +553,   +1630,   +2301,   +1947,********,********,********,********
2021/06/09 14:04:19,   -2762,   -1304,    +567,   +1668,   +2337,   +1977,********,********,********,********
2021/06/09 14:04:20,   -2772,   -1332,    +583,   +1704,   +2374,   +2008,********,********,********,********
2021/06/09 14:04:21,   -2781,   -1363,    +596,   +1751,   +2407,   +2040,********,********,********,********
2021/06/09 14:04:22,   -2788,   -1390,    +610,   +1785,   +2438,   +2070,********,********,********,********
2021/06/09 14:04:23,   -2797,   -1422,    +624,   +1822,   +2457,   +2100,********,********,********,********
2021/06/09 14:04:24,   -2806,   -1455,    +640,   +1862,   +2498,   +2134,********,********,********,********
2021/06/09 14:04:25,   -2811,   -1489,    +655,   +1897,   +2537,   +2167,********,********,********,********
2021/06/09 14:04:26,   -2820,   -1529,    +673,   +1938,   +2579,   +2198,********,********,********,********
2021/06/09 14:04:27,   -2827,   -1565,    +692,   +1980,   +2623,   +2238,********,********,********,********
2021/06/09 14:04:28,   -2834,   -1599,    +708,   +2018,   +2662,   +2288,********,********,********,********
2021/06/09 14:04:29,   -2842,   -1637,    +725,   +2061,   +2706,   +2335,********,********,********,********
2021/06/09 14:04:30,   -2851,   -1672,    +738,   +2101,   +2752,   +2376,********,********,********,********
2021/06/09 14:04:31,   -2857,   -1709,    +757,   +2142,   +2798,   +2418,********,********,********,********
2021/06/09 14:04:32,   -2865,   -1746,    +776,   +2180,   +2847,   +2461,********,********,********,********
2021/06/09 14:04:33,   -2874,   -1777,    +787,   +2219,   +2898,   +2507,********,********,********,********
2021/06/09 14:04:34,   -2881,   -1808,    +811,   +2258,   +2950,   +2556,********,********,********,********
2021/06/09 14:04:35,   -2891,   -1840,    +833,   +2297,   +2999,   +2600,********,********,********,********
2021/06/09 14:04:36,   -2903,   -1868,    +854,   +2342,   +3051,   +2648,********,********,********,********
2021/06/09 14:04:37,   -2911,   -1900,    +877,   +2386,   +3108,   +2696,********,********,********,********
2021/06/09 14:04:38,   -2920,   -1926,    +899,   +2426,   +3163,   +2748,********,********,********,********
2021/06/09 14:04:39,   -2926,   -1938,    +919,   +2473,   +3219,   +2802,********,********,********,********
2021/06/09 14:04:40,   -2935,   -1946,    +937,   +2526,   +3280,   +2860,********,********,********,********
2021/06/09 14:04:41,   -2949,   -1955,    +961,   +2585,   +3353,   +2922,********,********,********,********
2021/06/09 14:04:42,   -2960,   -1971,    +987,   +2635,   +3421,   +2979,********,********,********,********
2021/06/09 14:04:43,   -2972,   -1989,   +1014,   +2685,   +3492,   +3033,********,********,********,********
2021/06/09 14:04:44,   -2985,   -2005,   +1037,   +2736,   +3564,   +3101,********,********,********,********
2021/06/09 14:04:45,   -2998,   -2035,   +1058,   +2819,   +3611,   +3172,********,********,********,********
2021/06/09 14:04:46,   -3009,   -2062,   +1082,   +2875,   +3683,   +3244,********,********,********,********
2021/06/09 14:04:47,   -3020,   -2089,   +1105,   +2932,   +3760,   +3330,********,********,********,********
2021/06/09 14:04:48,   -3031,   -2109,   +1129,   +2990,   +3838,   +3411,********,********,********,********
2021/06/09 14:04:49,   -3044,   -2140,   +1148,   +3049,   +3915,   +3486,********,********,********,********
2021/06/09 14:04:50,   -3057,   -2175,   +1172,   +3107,   +3997,   +3566,********,********,********,********
2021/06/09 14:04:51,   -3067,   -2207,   +1194,   +3169,   +4072,   +3646,********,********,********,********
2021/06/09 14:04:52,   -3075,   -2244,   +1214,   +3229,   +4148,   +3725,********,********,********,********
2021/06/09 14:04:53,   -3089,   -2284,   +1237,   +3287,   +4225,   +3805,********,********,********,********
2021/06/09 14:04:54,   -3093,   -2307,   +1256,   +3339,   +4298,   +3881,********,********,********,********
2021/06/09 14:04:55,   -3104,   -2319,   +1275,   +3394,   +4370,   +3957,********,********,********,********
2021/06/09 14:04:56,   -3113,   -2328,   +1295,   +3447,   +4444,   +4030,********,********,********,********
2021/06/09 14:04:57,   -3126,   -2328,   +1317,   +3502,   +4519,   +4111,********,********,********,********
2021/06/09 14:04:58,   -3139,   -2327,   +1326,   +3559,   +4593,   +4196,********,********,********,********
2021/06/09 14:04:59,   -3148,   -2342,   +1344,   +3616,   +4670,   +4286,********,********,********,********
2021/06/09 14:05:00,   -3152,   -2360,   +1359,   +3676,   +4730,   +4375,********,********,********,********
2021/06/09 14:05:01,   -3158,   -2379,   +1375,   +3733,   +4797,   +4457,********,********,********,********
2021/06/09 14:05:02,   -3160,   -2401,   +1381,   +3810,   +4872,   +4546,********,********,********,********
2021/06/09 14:05:03,   -3167,   -2424,   +1392,   +3868,   +4945,   +4637,********,********,********,********
2021/06/09 14:05:04,   -3173,   -2445,   +1405,   +3928,   +5020,   +4723,********,********,********,********
2021/06/09 14:05:05,   -3179,   -2479,   +1406,   +3993,   +5094,   +4811,********,********,********,********
2021/06/09 14:05:06,   -3187,   -2523,   +1297,   +4055,   +5170,   +4898,********,********,********,********
2021/06/09 14:05:07,   -3195,   -2557,   +1303,   +4124,   +5232,   +4988,********,********,********,********
2021/06/09 14:05:08,   -3193,   -2567,   +1305,   +4194,   +5312,   +5067,********,********,********,********
2021/06/09 14:05:09,   -3198,   -2616,   +1311,   +4262,   +5392,   +5163,********,********,********,********
2021/06/09 14:05:10,   -3203,   -2640,   +1314,   +4331,   +5476,   +5259,********,********,********,********
2021/06/09 14:05:11,   -3203,   -2670,   +1321,   +4403,   +5561,   +5358,********,********,********,********
2021/06/09 14:05:12,   -3211,   -2717,   +1332,   +4480,   +5655,   +5463,********,********,********,********
2021/06/09 14:05:13,   -3219,   -2775,   +1343,   +4546,   +5746,   +5569,********,********,********,********
2021/06/09 14:05:14,   -3225,   -2834,   +1341,   +4613,   +5840,   +5661,********,********,********,********
