Date Time,CH000,CH001,CH002,CH003,CH004,CH005,CH006,CH007,CH008,CH009
2021/06/07 10:41:26,      -3,     -16,     +12,      +2,      -3,      -1,********,********,********,********
2021/06/07 10:41:27,      -3,     -14,     +11,      +4,      -6,      -2,********,********,********,********
2021/06/07 10:41:28,     -14,     -39,     +20,      +5,      -9,      -4,********,********,********,********
2021/06/07 10:41:29,     -14,     -38,     +20,      +6,      -9,      -3,********,********,********,********
2021/06/07 10:41:30,     -15,     -38,     +21,      +5,      -9,      -3,********,********,********,********
2021/06/07 10:41:31,     -17,     -43,     +24,      +6,     -10,      -5,********,********,********,********
2021/06/07 10:41:32,     -24,     -55,     +29,      +8,     -11,      -6,********,********,********,********
2021/06/07 10:41:33,     -27,     -61,     +31,      +8,     -12,      -7,********,********,********,********
2021/06/07 10:41:34,     -31,     -67,     +34,     +10,     -15,      -8,********,********,********,********
2021/06/07 10:41:35,     -35,     -74,     +37,     +10,     -15,      -8,********,********,********,********
2021/06/07 10:41:36,     -41,     -82,     +41,     +11,     -16,      -9,********,********,********,********
2021/06/07 10:41:37,     -47,     -87,     +44,     +13,     -18,     -10,********,********,********,********
2021/06/07 10:41:38,     -52,     -93,     +48,     +13,     -18,     -11,********,********,********,********
2021/06/07 10:41:39,     -57,     -97,     +50,     +14,     -19,     -11,********,********,********,********
2021/06/07 10:41:40,     -61,    -101,     +52,     +14,     -19,     -12,********,********,********,********
2021/06/07 10:41:41,     -68,    -109,     +54,     +16,     -21,     -13,********,********,********,********
2021/06/07 10:41:42,     -74,    -115,     +58,     +16,     -21,     -14,********,********,********,********
2021/06/07 10:41:43,     -79,    -121,     +61,     +18,     -22,     -14,********,********,********,********
2021/06/07 10:41:44,     -87,    -125,     +64,     +20,     -22,     -14,********,********,********,********
2021/06/07 10:41:45,     -95,    -130,     +66,     +20,     -23,     -16,********,********,********,********
2021/06/07 10:41:46,    -102,    -132,     +69,     +22,     -23,     -17,********,********,********,********
2021/06/07 10:41:47,    -110,    -137,     +71,     +22,     -24,     -18,********,********,********,********
2021/06/07 10:41:48,    -118,    -142,     +75,     +24,     -25,     -19,********,********,********,********
2021/06/07 10:41:49,    -127,    -146,     +78,     +25,     -25,     -21,********,********,********,********
2021/06/07 10:41:50,    -134,    -152,     +81,     +26,     -26,     -21,********,********,********,********
2021/06/07 10:41:51,    -143,    -158,     +83,     +28,     -26,     -22,********,********,********,********
2021/06/07 10:41:52,    -152,    -163,     +85,     +28,     -27,     -24,********,********,********,********
2021/06/07 10:41:53,    -159,    -167,     +88,     +29,     -28,     -24,********,********,********,********
2021/06/07 10:41:54,    -167,    -173,     +90,     +30,     -27,     -25,********,********,********,********
2021/06/07 10:41:55,    -174,    -178,     +92,     +32,     -27,     -24,********,********,********,********
2021/06/07 10:41:56,    -180,    -184,     +95,     +33,     -28,     -25,********,********,********,********
2021/06/07 10:41:57,    -186,    -189,     +96,     +33,     -28,     -24,********,********,********,********
2021/06/07 10:41:58,    -191,    -195,     +98,     +34,     -28,     -25,********,********,********,********
2021/06/07 10:41:59,    -196,    -200,    +100,     +35,     -29,     -24,********,********,********,********
2021/06/07 10:42:00,    -203,    -206,    +102,     +34,     -29,     -24,********,********,********,********
2021/06/07 10:42:01,    -211,    -212,    +106,     +36,     -30,     -25,********,********,********,********
2021/06/07 10:42:02,    -216,    -216,    +106,     +37,     -29,     -25,********,********,********,********
2021/06/07 10:42:03,    -221,    -223,    +109,     +38,     -29,     -25,********,********,********,********
2021/06/07 10:42:04,    -228,    -229,    +111,     +38,     -30,     -24,********,********,********,********
2021/06/07 10:42:05,    -232,    -234,    +113,     +39,     -31,     -24,********,********,********,********
2021/06/07 10:42:06,    -239,    -240,    +116,     +40,     -30,     -24,********,********,********,********
2021/06/07 10:42:07,    -243,    -247,    +118,     +41,     -30,     -23,********,********,********,********
2021/06/07 10:42:08,    -249,    -254,    +120,     +42,     -30,     -23,********,********,********,********
2021/06/07 10:42:09,    -254,    -259,    +123,     +42,     -31,     -23,********,********,********,********
2021/06/07 10:42:10,    -260,    -266,    +125,     +43,     -30,     -22,********,********,********,********
2021/06/07 10:42:11,    -264,    -273,    +126,     +44,     -31,     -23,********,********,********,********
2021/06/07 10:42:12,    -269,    -281,    +129,     +44,     -31,     -21,********,********,********,********
2021/06/07 10:42:13,    -275,    -288,    +131,     +44,     -30,     -20,********,********,********,********
2021/06/07 10:42:14,    -279,    -293,    +133,     +45,     -31,     -19,********,********,********,********
2021/06/07 10:42:15,    -283,    -301,    +134,     +46,     -31,     -18,********,********,********,********
2021/06/07 10:42:16,    -289,    -310,    +137,     +47,     -31,     -18,********,********,********,********
2021/06/07 10:42:17,    -293,    -317,    +139,     +48,     -31,     -17,********,********,********,********
2021/06/07 10:42:18,    -296,    -324,    +141,     +47,     -31,     -14,********,********,********,********
2021/06/07 10:42:19,    -299,    -333,    +143,     +48,     -31,     -13,********,********,********,********
2021/06/07 10:42:20,    -303,    -340,    +146,     +49,     -31,     -12,********,********,********,********
2021/06/07 10:42:21,    -306,    -348,    +147,     +49,     -31,     -10,********,********,********,********
2021/06/07 10:42:22,    -311,    -357,    +150,     +50,     -30,     -10,********,********,********,********
2021/06/07 10:42:23,    -311,    -364,    +151,     +51,     -31,      -8,********,********,********,********
2021/06/07 10:42:24,    -316,    -372,    +154,     +50,     -31,      -7,********,********,********,********
2021/06/07 10:42:25,    -319,    -384,    +157,     +51,     -31,      -6,********,********,********,********
2021/06/07 10:42:26,    -322,    -392,    +159,     +51,     -31,      -4,********,********,********,********
2021/06/07 10:42:27,    -325,    -400,    +161,     +52,     -31,      -2,********,********,********,********
2021/06/07 10:42:28,    -327,    -409,    +163,     +52,     -31,      -1,********,********,********,********
2021/06/07 10:42:29,    -329,    -417,    +165,     +53,     -31,      +0,********,********,********,********
2021/06/07 10:42:30,    -333,    -427,    +168,     +53,     -30,      +1,********,********,********,********
2021/06/07 10:42:31,    -336,    -438,    +170,     +53,     -31,      +3,********,********,********,********
2021/06/07 10:42:32,    -339,    -446,    +173,     +54,     -31,      +5,********,********,********,********
2021/06/07 10:42:33,    -342,    -455,    +175,     +54,     -31,      +6,********,********,********,********
2021/06/07 10:42:34,    -345,    -464,    +178,     +55,     -31,      +8,********,********,********,********
2021/06/07 10:42:35,    -349,    -472,    +180,     +55,     -31,     +11,********,********,********,********
2021/06/07 10:42:36,    -351,    -479,    +182,     +55,     -31,     +11,********,********,********,********
2021/06/07 10:42:37,    -355,    -490,    +186,     +56,     -31,     +13,********,********,********,********
2021/06/07 10:42:38,    -358,    -500,    +188,     +56,     -31,     +14,********,********,********,********
2021/06/07 10:42:39,    -361,    -511,    +192,     +58,     -31,     +16,********,********,********,********
2021/06/07 10:42:40,    -363,    -521,    +194,     +58,     -31,     +17,********,********,********,********
2021/06/07 10:42:41,    -365,    -529,    +195,     +58,     -30,     +18,********,********,********,********
2021/06/07 10:42:42,    -366,    -537,    +198,     +59,     -31,     +20,********,********,********,********
2021/06/07 10:42:43,    -369,    -545,    +201,     +59,     -32,     +21,********,********,********,********
2021/06/07 10:42:44,    -373,    -556,    +205,     +61,     -31,     +23,********,********,********,********
2021/06/07 10:42:45,    -376,    -564,    +207,     +61,     -31,     +25,********,********,********,********
2021/06/07 10:42:46,    -379,    -575,    +210,     +62,     -31,     +27,********,********,********,********
2021/06/07 10:42:47,    -382,    -585,    +212,     +62,     -31,     +28,********,********,********,********
2021/06/07 10:42:48,    -385,    -595,    +215,     +63,     -31,     +30,********,********,********,********
2021/06/07 10:42:49,    -388,    -604,    +217,     +63,     -31,     +32,********,********,********,********
2021/06/07 10:42:50,    -391,    -613,    +222,     +63,     -31,     +34,********,********,********,********
2021/06/07 10:42:51,    -394,    -624,    +224,     +64,     -31,     +35,********,********,********,********
2021/06/07 10:42:52,    -397,    -633,    +227,     +65,     -30,     +36,********,********,********,********
2021/06/07 10:42:53,    -399,    -642,    +230,     +66,     -31,     +38,********,********,********,********
2021/06/07 10:42:54,    -403,    -651,    +232,     +66,     -31,     +41,********,********,********,********
2021/06/07 10:42:55,    -406,    -662,    +235,     +67,     -30,     +42,********,********,********,********
2021/06/07 10:42:56,    -410,    -670,    +237,     +67,     -30,     +44,********,********,********,********
2021/06/07 10:42:57,    -413,    -680,    +241,     +68,     -30,     +46,********,********,********,********
2021/06/07 10:42:58,    -416,    -688,    +244,     +68,     -30,     +48,********,********,********,********
2021/06/07 10:42:59,    -420,    -698,    +248,     +69,     -30,     +50,********,********,********,********
2021/06/07 10:43:00,    -425,    -708,    +252,     +70,     -29,     +52,********,********,********,********
2021/06/07 10:43:01,    -428,    -717,    +254,     +70,     -30,     +53,********,********,********,********
2021/06/07 10:43:02,    -432,    -726,    +258,     +70,     -30,     +55,********,********,********,********
2021/06/07 10:43:03,    -436,    -735,    +261,     +71,     -29,     +57,********,********,********,********
2021/06/07 10:43:04,    -440,    -744,    +264,     +72,     -28,     +58,********,********,********,********
2021/06/07 10:43:05,    -445,    -754,    +268,     +73,     -29,     +60,********,********,********,********
2021/06/07 10:43:06,    -450,    -762,    +272,     +73,     -29,     +60,********,********,********,********
2021/06/07 10:43:07,    -454,    -771,    +274,     +74,     -29,     +62,********,********,********,********
2021/06/07 10:43:08,    -458,    -780,    +278,     +74,     -28,     +64,********,********,********,********
2021/06/07 10:43:09,    -462,    -788,    +282,     +75,     -28,     +66,********,********,********,********
2021/06/07 10:43:10,    -468,    -797,    +285,     +75,     -27,     +68,********,********,********,********
2021/06/07 10:43:11,    -472,    -807,    +289,     +75,     -28,     +69,********,********,********,********
2021/06/07 10:43:12,    -477,    -816,    +292,     +77,     -28,     +70,********,********,********,********
2021/06/07 10:43:13,    -482,    -825,    +295,     +77,     -28,     +72,********,********,********,********
2021/06/07 10:43:14,    -487,    -833,    +299,     +78,     -27,     +74,********,********,********,********
2021/06/07 10:43:15,    -493,    -842,    +302,     +78,     -28,     +75,********,********,********,********
2021/06/07 10:43:16,    -498,    -850,    +306,     +79,     -27,     +76,********,********,********,********
2021/06/07 10:43:17,    -503,    -859,    +309,     +80,     -27,     +78,********,********,********,********
2021/06/07 10:43:18,    -508,    -867,    +313,     +80,     -27,     +80,********,********,********,********
2021/06/07 10:43:19,    -515,    -876,    +317,     +81,     -27,     +82,********,********,********,********
2021/06/07 10:43:20,    -522,    -886,    +321,     +82,     -26,     +84,********,********,********,********
2021/06/07 10:43:21,    -526,    -896,    +325,     +82,     -27,     +84,********,********,********,********
2021/06/07 10:43:22,    -532,    -904,    +328,     +83,     -26,     +86,********,********,********,********
2021/06/07 10:43:23,    -537,    -913,    +331,     +84,     -26,     +88,********,********,********,********
2021/06/07 10:43:24,    -543,    -921,    +336,     +84,     -25,     +89,********,********,********,********
2021/06/07 10:43:25,    -550,    -928,    +339,     +86,     -24,     +91,********,********,********,********
2021/06/07 10:43:26,    -556,    -938,    +343,     +87,     -25,     +92,********,********,********,********
2021/06/07 10:43:27,    -562,    -945,    +347,     +87,     -24,     +94,********,********,********,********
2021/06/07 10:43:28,    -569,    -953,    +350,     +87,     -24,     +96,********,********,********,********
2021/06/07 10:43:29,    -574,    -961,    +354,     +88,     -24,     +98,********,********,********,********
2021/06/07 10:43:30,    -582,    -970,    +358,     +89,     -24,    +101,********,********,********,********
2021/06/07 10:43:31,    -588,    -978,    +362,     +89,     -22,    +102,********,********,********,********
2021/06/07 10:43:32,    -594,    -983,    +366,     +90,     -22,    +105,********,********,********,********
2021/06/07 10:43:33,    -601,    -987,    +369,     +91,     -22,    +105,********,********,********,********
2021/06/07 10:43:34,    -607,    -991,    +374,     +91,     -22,    +108,********,********,********,********
2021/06/07 10:43:35,    -614,    -999,    +378,     +92,     -20,    +110,********,********,********,********
2021/06/07 10:43:36,    -621,   -1006,    +382,     +93,     -22,    +113,********,********,********,********
2021/06/07 10:43:37,    -628,   -1013,    +385,     +93,     -21,    +115,********,********,********,********
2021/06/07 10:43:38,    -635,   -1019,    +388,     +93,     -20,    +117,********,********,********,********
2021/06/07 10:43:39,    -641,   -1026,    +393,     +93,     -20,    +120,********,********,********,********
2021/06/07 10:43:40,    -648,   -1031,    +396,     +93,     -19,    +122,********,********,********,********
2021/06/07 10:43:41,    -656,   -1037,    +401,     +95,     -19,    +124,********,********,********,********
2021/06/07 10:43:42,    -662,   -1044,    +405,     +94,     -18,    +127,********,********,********,********
2021/06/07 10:43:43,    -671,   -1051,    +409,     +94,     -17,    +129,********,********,********,********
2021/06/07 10:43:44,    -678,   -1057,    +413,     +94,     -17,    +132,********,********,********,********
2021/06/07 10:43:45,    -686,   -1063,    +416,     +95,     -16,    +134,********,********,********,********
2021/06/07 10:43:46,    -694,   -1070,    +420,     +95,     -16,    +136,********,********,********,********
2021/06/07 10:43:47,    -701,   -1077,    +423,     +95,     -15,    +139,********,********,********,********
2021/06/07 10:43:48,    -711,   -1085,    +425,     +95,     -14,    +142,********,********,********,********
2021/06/07 10:43:49,    -718,   -1093,    +428,     +94,     -14,    +146,********,********,********,********
2021/06/07 10:43:50,    -726,   -1099,    +431,     +94,     -13,    +149,********,********,********,********
2021/06/07 10:43:51,    -734,   -1106,    +432,     +93,     -11,    +151,********,********,********,********
2021/06/07 10:43:52,    -740,   -1112,    +434,     +94,     -12,    +155,********,********,********,********
2021/06/07 10:43:53,    -750,   -1118,    +437,     +93,     -10,    +158,********,********,********,********
2021/06/07 10:43:54,    -756,   -1125,    +439,     +92,      -9,    +160,********,********,********,********
2021/06/07 10:43:55,    -764,   -1132,    +442,     +92,      -9,    +164,********,********,********,********
2021/06/07 10:43:56,    -773,   -1138,    +444,     +92,      -7,    +169,********,********,********,********
2021/06/07 10:43:57,    -781,   -1145,    +447,     +92,      -6,    +173,********,********,********,********
2021/06/07 10:43:58,    -789,   -1150,    +449,     +91,      -6,    +176,********,********,********,********
2021/06/07 10:43:59,    -796,   -1156,    +451,     +91,      -5,    +180,********,********,********,********
2021/06/07 10:44:00,    -804,   -1161,    +453,     +90,      -3,    +183,********,********,********,********
2021/06/07 10:44:01,    -813,   -1169,    +457,     +90,      -2,    +188,********,********,********,********
2021/06/07 10:44:02,    -821,   -1175,    +459,     +89,      -1,    +192,********,********,********,********
2021/06/07 10:44:03,    -829,   -1183,    +462,     +89,      +1,    +196,********,********,********,********
2021/06/07 10:44:04,    -837,   -1188,    +465,     +89,      +2,    +200,********,********,********,********
2021/06/07 10:44:05,    -845,   -1194,    +467,     +88,      +3,    +204,********,********,********,********
2021/06/07 10:44:06,    -853,   -1197,    +470,     +88,      +4,    +209,********,********,********,********
2021/06/07 10:44:07,    -860,   -1202,    +472,     +86,      +6,    +214,********,********,********,********
2021/06/07 10:44:08,    -867,   -1207,    +475,     +85,      +7,    +219,********,********,********,********
2021/06/07 10:44:09,    -875,   -1211,    +478,     +85,      +9,    +224,********,********,********,********
2021/06/07 10:44:10,    -882,   -1217,    +481,     +84,     +10,    +229,********,********,********,********
2021/06/07 10:44:11,    -893,   -1226,    +484,     +83,     +12,    +236,********,********,********,********
2021/06/07 10:44:12,    -899,   -1231,    +486,     +82,     +13,    +242,********,********,********,********
2021/06/07 10:44:13,    -908,   -1236,    +489,     +80,     +15,    +247,********,********,********,********
2021/06/07 10:44:14,    -916,   -1242,    +493,     +80,     +17,    +252,********,********,********,********
2021/06/07 10:44:15,    -924,   -1247,    +495,     +78,     +19,    +259,********,********,********,********
2021/06/07 10:44:16,    -934,   -1251,    +499,     +77,     +21,    +267,********,********,********,********
2021/06/07 10:44:17,    -944,   -1255,    +503,     +77,     +22,    +272,********,********,********,********
2021/06/07 10:44:18,    -953,   -1261,    +506,     +75,     +25,    +279,********,********,********,********
2021/06/07 10:44:19,    -962,   -1266,    +508,     +73,     +25,    +286,********,********,********,********
2021/06/07 10:44:20,    -973,   -1271,    +512,     +71,     +27,    +293,********,********,********,********
2021/06/07 10:44:21,    -983,   -1274,    +515,     +69,     +30,    +301,********,********,********,********
2021/06/07 10:44:22,    -992,   -1279,    +519,     +68,     +32,    +308,********,********,********,********
2021/06/07 10:44:23,   -1003,   -1284,    +523,     +65,     +34,    +315,********,********,********,********
2021/06/07 10:44:24,   -1016,   -1289,    +526,     +63,     +36,    +323,********,********,********,********
2021/06/07 10:44:25,   -1028,   -1293,    +530,     +59,     +38,    +332,********,********,********,********
2021/06/07 10:44:26,   -1037,   -1296,    +535,     +57,     +39,    +339,********,********,********,********
2021/06/07 10:44:27,   -1050,   -1300,    +538,     +52,     +43,    +349,********,********,********,********
2021/06/07 10:44:28,   -1061,   -1305,    +542,     +48,     +44,    +357,********,********,********,********
2021/06/07 10:44:29,   -1074,   -1308,    +546,     +45,     +46,    +368,********,********,********,********
2021/06/07 10:44:30,   -1085,   -1312,    +550,     +39,     +49,    +377,********,********,********,********
2021/06/07 10:44:31,   -1099,   -1315,    +556,     +36,     +51,    +387,********,********,********,********
2021/06/07 10:44:32,   -1112,   -1319,    +561,     +31,     +53,    +398,********,********,********,********
2021/06/07 10:44:33,   -1125,   -1321,    +566,     +26,     +55,    +409,********,********,********,********
2021/06/07 10:44:34,   -1138,   -1324,    +570,     +21,     +58,    +420,********,********,********,********
2021/06/07 10:44:35,   -1150,   -1327,    +575,     +14,     +60,    +430,********,********,********,********
2021/06/07 10:44:36,   -1165,   -1330,    +578,      +7,     +63,    +442,********,********,********,********
2021/06/07 10:44:37,   -1179,   -1333,    +583,      +0,     +67,    +455,********,********,********,********
2021/06/07 10:44:38,   -1193,   -1335,    +588,      -7,     +70,    +468,********,********,********,********
2021/06/07 10:44:39,   -1209,   -1336,    +592,     -13,     +72,    +480,********,********,********,********
2021/06/07 10:44:40,   -1222,   -1336,    +597,     -23,     +75,    +494,********,********,********,********
2021/06/07 10:44:41,   -1237,   -1333,    +601,     -30,     +79,    +507,********,********,********,********
2021/06/07 10:44:42,   -1254,   -1283,    +606,     -39,     +83,    +520,********,********,********,********
2021/06/07 10:44:43,   -1273,   -1285,    +614,     -48,     +86,    +536,********,********,********,********
2021/06/07 10:44:44,   -1292,   -1288,    +619,     -57,     +89,    +549,********,********,********,********
2021/06/07 10:44:45,   -1312,   -1289,    +624,     -67,     +94,    +565,********,********,********,********
2021/06/07 10:44:46,   -1332,   -1291,    +628,     -76,     +96,    +579,********,********,********,********
2021/06/07 10:44:47,   -1351,   -1292,    +631,     -87,    +101,    +595,********,********,********,********
2021/06/07 10:44:48,   -1371,   -1294,    +637,     -98,    +105,    +612,********,********,********,********
2021/06/07 10:44:49,   -1392,   -1296,    +641,    -110,    +109,    +628,********,********,********,********
2021/06/07 10:44:50,   -1413,   -1296,    +646,    -122,    +113,    +646,********,********,********,********
2021/06/07 10:44:51,   -1433,   -1296,    +651,    -133,    +117,    +661,********,********,********,********
2021/06/07 10:44:52,   -1452,   -1297,    +656,    -146,    +122,    +679,********,********,********,********
2021/06/07 10:44:53,   -1475,   -1298,    +661,    -159,    +127,    +697,********,********,********,********
2021/06/07 10:44:54,   -1497,   -1299,    +667,    -172,    +133,    +714,********,********,********,********
2021/06/07 10:44:55,   -1520,   -1299,    +673,    -187,    +137,    +732,********,********,********,********
2021/06/07 10:44:56,   -1542,   -1301,    +678,    -202,    +143,    +751,********,********,********,********
2021/06/07 10:44:57,   -1565,   -1301,    +682,    -216,    +150,    +770,********,********,********,********
2021/06/07 10:44:58,   -1588,   -1301,    +689,    -231,    +157,    +789,********,********,********,********
2021/06/07 10:44:59,   -1613,   -1300,    +693,    -247,    +163,    +807,********,********,********,********
2021/06/07 10:45:00,   -1636,   -1298,    +699,    -264,    +169,    +824,********,********,********,********
2021/06/07 10:45:01,   -1662,   -1299,    +706,    -282,    +177,    +844,********,********,********,********
2021/06/07 10:45:02,   -1685,   -1299,    +710,    -299,    +183,    +861,********,********,********,********
2021/06/07 10:45:03,   -1708,   -1300,    +717,    -319,    +192,    +882,********,********,********,********
2021/06/07 10:45:04,   -1734,   -1299,    +722,    -338,    +199,    +903,********,********,********,********
2021/06/07 10:45:05,   -1759,   -1298,    +729,    -356,    +208,    +926,********,********,********,********
2021/06/07 10:45:06,   -1783,   -1296,    +734,    -376,    +216,    +948,********,********,********,********
2021/06/07 10:45:07,   -1810,   -1295,    +739,    -397,    +226,    +973,********,********,********,********
2021/06/07 10:45:08,   -1834,   -1295,    +745,    -419,    +234,    +996,********,********,********,********
2021/06/07 10:45:09,   -1858,   -1294,    +750,    -442,    +245,   +1018,********,********,********,********
2021/06/07 10:45:10,   -1884,   -1292,    +754,    -467,    +256,   +1041,********,********,********,********
2021/06/07 10:45:11,   -1909,   -1290,    +761,    -493,    +266,   +1065,********,********,********,********
2021/06/07 10:45:12,   -1937,   -1289,    +767,    -520,    +278,   +1090,********,********,********,********
2021/06/07 10:45:13,   -1965,   -1287,    +774,    -550,    +291,   +1114,********,********,********,********
2021/06/07 10:45:14,   -1996,   -1283,    +781,    -583,    +304,   +1140,********,********,********,********
2021/06/07 10:45:15,   -2026,   -1280,    +788,    -619,    +316,   +1167,********,********,********,********
2021/06/07 10:45:16,   -2059,   -1275,    +797,    -655,    +328,   +1192,********,********,********,********
2021/06/07 10:45:17,   -2093,   -1266,    +806,    -694,    +344,   +1217,********,********,********,********
2021/06/07 10:45:18,   -2126,   -1262,    +816,    -732,    +359,   +1243,********,********,********,********
2021/06/07 10:45:19,   -2162,   -1259,    +826,    -770,    +377,   +1270,********,********,********,********
2021/06/07 10:45:20,   -2201,   -1256,    +839,    -804,    +395,   +1299,********,********,********,********
2021/06/07 10:45:21,   -2242,   -1252,    +854,    -828,    +415,   +1325,********,********,********,********
2021/06/07 10:45:22,   -2283,   -1248,    +869,    -843,    +439,   +1355,********,********,********,********
2021/06/07 10:45:23,   -2325,   -1244,    +885,    -858,    +473,   +1383,********,********,********,********
2021/06/07 10:45:24,   -2365,   -1240,    +902,    -870,    +508,   +1414,********,********,********,********
2021/06/07 10:45:25,   -2359,   -1231,    +918,    -879,    +541,   +1444,********,********,********,********
2021/06/07 10:45:26,   -2406,   -1224,    +936,    -888,    +574,   +1478,********,********,********,********
2021/06/07 10:45:27,   -2448,   -1216,    +950,    -889,    +606,   +1507,********,********,********,********
2021/06/07 10:45:28,   -2494,   -1208,    +965,    -896,    +643,   +1543,********,********,********,********
2021/06/07 10:45:29,   -2542,   -1199,    +981,    -906,    +682,   +1574,********,********,********,********
2021/06/07 10:45:30,   -2594,   -1191,    +999,    -903,    +723,   +1607,********,********,********,********
2021/06/07 10:45:31,   -2651,   -1184,   +1012,    -893,    +762,   +1640,********,********,********,********
2021/06/07 10:45:32,   -2678,   -1172,   +1029,    -873,    +808,   +1676,********,********,********,********
2021/06/07 10:45:33,   -2721,   -1163,   +1048,    -844,    +849,   +1709,********,********,********,********
2021/06/07 10:45:34,   -2776,   -1151,   +1065,    -806,    +894,   +1746,********,********,********,********
2021/06/07 10:45:35,   -2830,   -1139,   +1082,    -774,    +940,   +1782,********,********,********,********
2021/06/07 10:45:36,   -2886,   -1124,   +1100,    -752,    +990,   +1819,********,********,********,********
2021/06/07 10:45:37,   -2943,   -1112,   +1118,    -736,   +1041,   +1858,********,********,********,********
2021/06/07 10:45:38,   -3004,   -1098,   +1137,    -717,   +1094,   +1897,********,********,********,********
2021/06/07 10:45:39,   -3060,   -1082,   +1155,    -695,   +1149,   +1935,********,********,********,********
2021/06/07 10:45:40,   -3122,   -1067,   +1175,    -667,   +1207,   +1975,********,********,********,********
2021/06/07 10:45:41,   -3187,   -1049,   +1197,    -621,   +1266,   +2017,********,********,********,********
2021/06/07 10:45:42,   -3255,   -1026,   +1222,    -537,   +1329,   +2061,********,********,********,********
2021/06/07 10:45:43,   -3321,   -1006,   +1249,    -445,   +1390,   +2109,********,********,********,********
2021/06/07 10:45:44,   -3390,    -982,   +1276,    -349,   +1456,   +2158,********,********,********,********
2021/06/07 10:45:45,   -3457,    -961,   +1302,    -248,   +1519,   +2207,********,********,********,********
2021/06/07 10:45:46,   -3530,    -936,   +1331,    -135,   +1583,   +2257,********,********,********,********
2021/06/07 10:45:47,   -3603,    -912,   +1361,     -18,   +1648,   +2310,********,********,********,********
2021/06/07 10:45:48,   -3674,    -889,   +1391,     +99,   +1714,   +2362,********,********,********,********
2021/06/07 10:45:49,   -3746,    -869,   +1422,    +221,   +1781,   +2418,********,********,********,********
2021/06/07 10:45:50,   -3820,    -849,   +1455,    +338,   +1846,   +2473,********,********,********,********
2021/06/07 10:45:51,   -3898,    -831,   +1487,    +457,   +1911,   +2531,********,********,********,********
2021/06/07 10:45:52,   -3968,     -86,   +1517,    +560,   +1964,   +2583,********,********,********,********
