Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,7/17/2021,04:54,Cylinder,100,1,200,0,3.6,Invalid/No Break,0.23,15.31,1.95
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:12.795,5.04428329439914,0.641212427040964,0,0.000885,0,0
0:0:12.892,5.98285805199898,0.758423300801141,0,0.000885,0,0
0:0:12.991,6.33426755839892,0.806686601761213,0,0.000885,0,0
0:0:13.090,6.33426755839892,0.806686601761213,0,0.000885,0,0
0:0:13.192,6.57002330319888,0.834265630881255,0,0.000885,0,0
0:0:13.291,7.15718855439878,0.910107960961369,0,0.000885,0,0
0:0:13.388,7.15718855439878,0.910107960961369,0,0.000885,0,0
0:0:13.487,8.09576331199862,1.02731883472155,0,0.000885,0,0
0:0:13.587,8.32707083519858,1.0617926211216,0,0.000885,0,0
0:0:13.688,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:13.789,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:13.886,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:13.984,8.67848034159853,1.10316116480166,0,0.000885,0,0
0:0:14.085,8.56282657999855,1.08937165024164,0,0.000885,0,0
0:0:14.186,8.56282657999855,1.08937165024164,0,0.000885,0,0
0:0:14.285,8.56282657999855,1.08937165024164,0,0.000885,0,0
0:0:14.382,8.8564092055985,1.1307401939217,0,0.000885,0,0
0:0:14.480,8.67848034159853,1.10316116480166,0,0.000885,0,0
0:0:14.580,8.67848034159853,1.10316116480166,0,0.000885,0,0
0:0:14.681,8.67848034159853,1.10316116480166,0,0.000885,0,0
0:0:14.781,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:14.880,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:14.977,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:15.078,8.79858232479851,1.11695067936168,0,0.000885,0,0
0:0:15.179,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:15.277,8.97206296719848,1.14452970848172,0,0.000885,0,0
0:0:15.375,9.50140133759839,1.20658252400181,0,0.000885,0,0
0:0:15.473,10.4399760951982,1.330688155042,0,0.000885,0,0
0:0:15.574,10.2042203503983,1.29621436864195,0,0.000885,0,0
0:0:15.675,10.2042203503983,1.29621436864195,0,0.000885,0,0
0:0:15.774,10.2620472311983,1.31000388320197,0,0.000885,0,0
0:0:15.873,10.7335587207982,1.36516194144205,0,0.000885,0,0
0:0:15.971,11.1427951079981,1.42031999968214,0,0.000885,0,0
0:0:16.071,11.1427951079981,1.42031999968214,0,0.000885,0,0
0:0:16.172,10.9693144655981,1.39963572784211,0,0.000885,0,0
0:0:16.272,11.907889223198,1.51684660160228,0,0.000885,0,0
0:0:16.369,11.907889223198,1.51684660160228,0,0.000885,0,0
0:0:16.467,11.3207239719981,1.44100427152217,0,0.000885,0,0
0:0:16.567,11.965716103998,1.52374135888229,0,0.000885,0,0
0:0:16.669,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:16.768,12.0813698655979,1.53753087344231,0,0.000885,0,0
0:0:16.866,12.5528813551979,1.59958368896241,0,0.000885,0,0
0:0:16.964,12.9042908615978,1.64095223264247,0,0.000885,0,0
0:0:17.064,12.7263619975978,1.62026796080244,0,0.000885,0,0
0:0:17.165,12.7263619975978,1.62026796080244,0,0.000885,0,0
0:0:17.264,13.3135272487977,1.69611029088255,0,0.000885,0,0
0:0:17.363,14.0163462615976,1.78574213552269,0,0.000885,0,0
0:0:17.460,14.0163462615976,1.78574213552269,0,0.000885,0,0
0:0:17.560,14.0163462615976,1.78574213552269,0,0.000885,0,0
0:0:17.661,14.1942751255976,1.80642640736272,0,0.000885,0,0
0:0:17.762,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:17.860,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:17.958,14.0741731423976,1.7926368928027,0,0.000885,0,0
0:0:18.058,14.5456846319975,1.85468970832279,0,0.000885,0,0
0:0:18.159,15.0127478999975,1.90984776656287,0,0.000885,0,0
0:0:18.260,15.0127478999975,1.90984776656287,0,0.000885,0,0
0:0:18.361,15.3063305255974,1.95121631024293,0,0.000885,0,0
0:0:18.461,15.7200151343973,1.99947961120301,0,0.000885,0,0
0:0:18.520,15.7200151343973,1.99947961120301,0,0.000885,0,0
