Test ID:,Date Tested:,Time:,Test Type:,Diameter Avg. (mm):,Cyl. Corr. Factor:,Height (mm):,Age (days):,Weight (kN):,Break Type:,Ramp Rate (MPa/s):,Load at Break (kN):,Stress at Break (MPa):
12,6/6/2021,07:05,Cylinder,150,1,300,0,13.39,3,0.25,1736.4,98.26
Sample Time,Load (kN),Stress (MPa),Long. Strain,Trans. Strain,Chan1 Deflection (mm),Chan2 Deflection (mm)
0:0:15.972,7.97566132879865,0.448159223200674,0,0.000885,0,0
0:0:16.072,14.6613383935975,0.827370873601244,0,0.000885,0,0
0:0:16.170,16.9521725175971,0.958371261921441,0,0.000885,0,0
0:0:16.268,16.9521725175971,0.958371261921441,0,0.000885,0,0
0:0:16.367,17.3614089047971,0.979055533761473,0,0.000885,0,0
0:0:16.468,17.477062666397,0.985950291041483,0,0.000885,0,0
0:0:16.568,17.477062666397,0.985950291041483,0,0.000885,0,0
0:0:16.666,17.0678262791971,0.965266019201452,0,0.000885,0,0
0:0:16.764,16.8320705343971,0.951476504641431,0,0.000885,0,0
0:0:16.864,16.8320705343971,0.951476504641431,0,0.000885,0,0
0:0:16.965,16.8320705343971,0.951476504641431,0,0.000885,0,0
0:0:17.064,16.7742436535972,0.951476504641431,0,0.000885,0,0
0:0:17.162,16.4806610279972,0.9307922328014,0,0.000885,0,0
0:0:17.260,16.4806610279972,0.9307922328014,0,0.000885,0,0
0:0:17.360,16.4806610279972,0.9307922328014,0,0.000885,0,0
0:0:17.462,16.4806610279972,0.9307922328014,0,0.000885,0,0
0:0:17.561,16.0714246407973,0.910107960961369,0,0.000885,0,0
0:0:17.659,16.1870784023973,0.917002718241379,0,0.000885,0,0
0:0:17.755,16.1870784023973,0.917002718241379,0,0.000885,0,0
0:0:17.855,15.9513226575973,0.903213203681358,0,0.000885,0,0
0:0:17.955,16.2449052831972,0.917002718241379,0,0.000885,0,0
0:0:18.056,16.2449052831972,0.917002718241379,0,0.000885,0,0
0:0:18.155,16.4806610279972,0.9307922328014,0,0.000885,0,0
0:0:18.253,16.0714246407973,0.910107960961369,0,0.000885,0,0
0:0:18.351,16.5384879087972,0.93768699008141,0,0.000885,0,0
0:0:18.452,16.5384879087972,0.93768699008141,0,0.000885,0,0
0:0:18.553,16.4228341471972,0.9307922328014,0,0.000885,0,0
0:0:18.651,17.534889547197,0.992845048321493,0,0.000885,0,0
0:0:18.749,17.2413069215971,0.979055533761473,0,0.000885,0,0
0:0:18.846,17.2413069215971,0.979055533761473,0,0.000885,0,0
0:0:18.947,17.654991530397,0.999739805601504,0,0.000885,0,0
0:0:19.048,17.948574155997,1.01352932016152,0,0.000885,0,0
0:0:19.149,18.6513931687968,1.05489786384159,0,0.000885,0,0
0:0:19.247,18.6513931687968,1.05489786384159,0,0.000885,0,0
0:0:19.345,19.2385584199967,1.08937165024164,0,0.000885,0,0
0:0:19.446,19.9413774327966,1.1307401939217,0,0.000885,0,0
0:0:19.546,19.9413774327966,1.1307401939217,0,0.000885,0,0
0:0:19.645,20.5285426839965,1.15831922304174,0,0.000885,0,0
0:0:19.743,20.9377790711964,1.18589825216178,0,0.000885,0,0
0:0:19.841,21.5827712031963,1.22037203856184,0,0.000885,0,0
0:0:19.942,21.5827712031963,1.22037203856184,0,0.000885,0,0
0:0:20.044,22.5791728415962,1.27553009680192,0,0.000885,0,0
0:0:20.143,23.286440075996,1.31689864048198,0,0.000885,0,0
0:0:20.242,24.0470859695959,1.35826718416204,0,0.000885,0,0
0:0:20.339,24.0470859695959,1.35826718416204,0,0.000885,0,0
0:0:20.441,24.3406685951959,1.37895145600207,0,0.000885,0,0
0:0:20.543,25.5728259783957,1.44789902880218,0,0.000885,0,0
0:0:20.641,26.3334718719955,1.48926757248224,0,0.000885,0,0
0:0:20.739,26.3334718719955,1.48926757248224,0,0.000885,0,0
